Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-03-2020,1,,,,,5,,3,4,2,,1,,,2,3,4,2,,2,1,3,,4,3,,5,4,1,2,3,,2,,,,,,1,,,5,6,,2,3,,7,,
01-03-2020,2,,,,,4,,3,3,2,,1,,,1,2,4,2,,2,0,4,,4,3,,5,3,2,2,2,,2,,,,,,1,,,4,6,,2,3,,6,,
01-03-2020,3,,,,,3,,3,3,2,,1,,,1,2,3,2,,2,0,3,,4,3,,6,2,1,2,2,,1,,,,,,1,,,4,4,,2,3,,6,,
01-03-2020,4,,,,,3,,2,3,2,,1,,,1,2,3,2,,2,0,3,,4,2,,5,3,1,2,2,,2,,,,,,1,,,4,3,,2,3,,5,,
01-03-2020,5,,,,,2,,2,4,2,,0,,,1,1,2,2,,2,0,3,,5,2,,5,2,2,2,1,,2,,,,,,1,,,3,4,,1,3,,5,,
01-03-2020,6,,,,,2,,2,5,2,,0,,,1,1,2,2,,1,0,2,,4,2,,4,3,2,3,2,,2,,,,,,1,,,3,4,,1,2,,5,,
01-03-2020,7,,,,,2,,2,6,1,,1,,,1,1,2,2,,1,0,2,,3,2,,4,2,4,3,2,,2,,,,,,1,,,3,5,,1,2,,4,,
01-03-2020,8,,,,,2,,3,8,2,,1,,,1,2,3,3,,2,0,2,,5,3,,5,3,3,3,2,,2,,,,,,1,,,3,4,,2,3,,4,,
01-03-2020,9,,,,,3,,3,6,2,,1,,,1,6,3,3,,2,0,2,,5,5,,4,3,3,3,2,,3,,,,,,2,,,3,4,,2,3,,6,,
01-03-2020,10,,,,,3,,3,4,2,,1,,,1,6,5,3,,2,1,3,,5,5,,5,,3,3,2,,3,,,,,,2,,,4,6,,2,3,,6,,
01-03-2020,11,,,,,7,,3,4,2,,1,,,2,6,4,3,,3,1,4,,4,5,,5,,3,3,2,,3,,,,,,2,,,5,7,,2,3,,7,,
01-03-2020,12,,,,,9,,3,4,2,,2,,,2,4,3,3,,3,1,,,4,4,,5,2,3,4,2,,3,,,,,,3,,,5,6,,3,3,,5,,
01-03-2020,13,,,,,3,,3,3,2,,2,,,2,4,3,2,,3,1,3,,4,3,,4,2,2,3,2,,2,,,,,,2,,,4,9,,3,2,,4,,
01-03-2020,14,,,,,1,,1,2,1,,1,,,2,3,2,2,,1,2,2,,2,2,,3,1,1,3,1,,1,,,,,,2,,,3,3,,1,1,,2,,
01-03-2020,15,,,,,1,,2,2,2,,1,,,1,3,2,3,,2,2,2,,2,2,,3,1,2,4,1,,3,,,,,,1,,,2,2,,1,1,,3,,
01-03-2020,16,,,,,1,,2,2,2,,1,,,1,2,2,2,,2,1,2,,1,1,,3,2,1,4,2,,3,,,,,,1,,,2,2,,2,2,,2,,
01-03-2020,17,,,,,1,,2,2,2,,1,,,1,9,2,2,,1,1,2,,1,1,,3,2,1,3,2,,2,,,,,,2,,,2,2,,2,2,,3,,
01-03-2020,18,,,,,2,,2,3,2,,1,,,1,10,2,2,,2,1,2,,1,2,,4,2,2,3,2,,2,,,,,,1,,,2,5,,2,2,,7,,
01-03-2020,19,,,,,2,,2,2,2,,1,,,1,7,2,2,,2,1,2,,1,2,,3,1,2,3,1,,2,,,,,,2,,,2,7,,2,2,,8,,
01-03-2020,20,,,,,1,,1,2,1,,2,,,1,5,2,2,,1,0,2,,2,2,,3,1,1,2,1,,2,,,,,,1,,,2,5,,2,2,,3,,
