Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-08-2020,1,,1,,,2,,0,2,1,,1,,,,,0,1,,1,0,1,,1,,,1,1,,1,,,1,1,1,,,,1,,,4,,,,0,,1,,
01-08-2020,2,,1,,,1,,1,2,1,,1,,,,,0,1,,1,0,1,,1,,,0,1,,1,,,1,1,1,,,,1,,,4,,,,0,,1,,
01-08-2020,3,,1,,,1,,1,1,1,,1,,,,,0,1,,1,0,1,,1,,,1,1,,1,,,1,1,1,,,,1,,,4,,,,0,,1,,
01-08-2020,4,,1,,,1,,0,1,1,,1,,,,,0,1,,1,0,1,,0,,,0,1,,1,,,1,1,1,,,,1,,,3,,,,0,,1,,
01-08-2020,5,,1,,,1,,1,1,1,,1,,,,,1,1,,1,0,1,,0,,,1,1,,2,,,1,1,1,,,,1,,,3,,,,0,,1,,
01-08-2020,6,,0,,,2,,,1,1,,,,,,,,1,,1,,,,1,,,1,1,,1,,,,1,,,,,0,,,2,,,,0,,2,,
01-08-2020,7,,0,,,2,,1,1,1,,2,,,,,1,1,,1,0,1,,1,,,1,1,,1,0,,,2,1,,,,1,,,2,,,,1,,2,,
01-08-2020,8,,1,,,3,,1,1,2,,3,,,,,2,1,,2,1,2,,0,,,2,1,,2,1,,1,2,1,,,,1,,,3,,,,1,,2,,
01-08-2020,9,,1,,,3,,2,1,3,,1,,,,,2,2,,5,1,4,,0,,,3,2,,2,1,,1,2,2,,,,1,,,2,,,,2,,3,,
01-08-2020,10,,1,,,3,,2,2,2,,1,,,,,2,2,,4,1,4,,0,,,4,3,,2,1,,2,3,2,,,,1,,,3,,,,2,,3,,
01-08-2020,11,,1,,,3,,2,1,2,,1,,,,,1,2,,2,1,3,,0,,,2,3,,2,1,,2,3,2,,,,1,,,2,,,,3,,2,,
01-08-2020,12,,1,,,2,,2,1,2,,1,,,,,1,2,,1,1,2,,0,,,2,2,,2,1,,2,2,2,,,,1,,,2,,,,2,,2,,
01-08-2020,13,,0,,,2,,1,1,1,,1,,,,,1,2,,1,1,2,,1,,,1,1,,1,1,,2,2,1,,,,1,,,1,,,,2,,2,,
01-08-2020,14,,1,,,5,,1,1,1,,1,,,,,1,2,,,1,2,,1,,,1,1,,1,1,,1,1,1,,,,1,,,5,,,,2,,1,,
01-08-2020,15,,1,,,10,,2,1,1,,2,,,,,1,2,,2,1,3,,1,,,2,2,,2,1,,1,2,2,,,,1,,,3,,,,2,,2,,
01-08-2020,16,,1,,,12,,2,2,2,,1,,,,,2,3,,2,1,2,,1,,,3,2,,2,1,,2,3,2,,,,1,,,4,,,,2,,2,,
01-08-2020,17,,1,,,8,,2,2,2,,1,,,,,4,3,,3,1,3,,0,,,2,2,,2,1,,1,2,2,,,,2,,,3,,,,2,,1,,
01-08-2020,18,,2,,,3,,2,1,2,,1,,,,,2,2,,1,1,2,,0,,,1,1,,2,1,,1,1,2,,,,3,,,2,,,,3,,1,,
01-08-2020,19,,1,,,3,,1,1,2,,1,,,,,1,2,,2,1,2,,0,,,1,1,,2,1,,2,2,1,,,,4,,,2,,,,2,,1,,
01-08-2020,20,,1,,,5,,1,1,1,,1,,,,,2,3,,2,1,2,,0,,,2,1,,2,1,,1,2,2,,,,2,,,3,,,,1,,1,,
01-08-2020,21,,1,,,5,,1,2,2,,1,,,,,3,3,,3,1,3,,0,,,3,1,,2,1,,1,2,2,,,,2,,,6,,,,2,,3,,
01-08-2020,22,,1,,,4,,2,3,1,,1,,,,,2,2,,3,1,4,,0,,,5,1,,2,1,,2,1,2,,,,1,,,7,,,,1,,20,,
01-08-2020,23,,1,,,3,,2,2,1,,1,,,,,1,2,,2,0,3,,1,,,4,1,,1,1,,1,2,1,,,,1,,,7,,,,1,,13,,
01-08-2020,24,,1,,,2,,,2,1,,1,,,,,1,2,,2,0,4,,0,,,4,1,,1,1,,1,2,2,,,,1,,,5,,,,1,,6,,
02-08-2020,1,,2,,,2,,1,2,1,,1,,,,,1,2,,2,1,3,,1,,,5,1,,1,1,,1,2,2,,,,1,,,3,,,,1,,4,,
02-08-2020,2,,2,,,2,,1,2,1,,1,,,,,1,3,,2,0,3,,1,,,4,1,,2,1,,1,2,2,,,,1,,,3,,,,1,,3,,
02-08-2020,3,,2,,,1,,1,2,1,,1,,,,,1,2,,1,0,3,,1,,,3,1,,2,1,,1,2,1,,,,1,,,3,,,,1,,3,,
02-08-2020,4,,2,,,1,,1,1,1,,1,,,,,1,2,,1,0,2,,1,,,2,1,,2,1,,1,1,2,,,,1,,,2,,,,2,,4,,
02-08-2020,5,,2,,,1,,1,1,1,,1,,,,,1,1,,2,0,2,,0,,,2,1,,3,1,,1,1,1,,,,1,,,2,,,,1,,3,,
02-08-2020,6,,2,,,1,,1,1,1,,1,,,,,1,1,,2,0,2,,0,,,2,1,,3,1,,1,1,2,,,,1,,,3,,,,1,,3,,
02-08-2020,7,,2,,,2,,1,1,1,,1,,,,,1,2,,3,0,2,,0,,,3,1,,2,1,,1,2,2,,,,1,,,3,,,,1,,3,,
02-08-2020,8,,3,,,2,,2,1,1,,1,,,,,2,2,,4,1,3,,0,,,3,2,,3,1,,1,2,,,,,1,,,3,,,,1,,2,,
02-08-2020,9,,3,,,2,,5,2,3,,1,,,,,2,4,,5,1,4,,0,,,4,3,,4,1,,,3,3,,,,2,,,3,,,,2,,2,,
02-08-2020,10,,2,,,2,,4,2,2,,3,,,,,1,4,,4,1,4,,0,,,4,2,,3,1,,,5,2,,,,2,,,2,,,,5,,3,,
02-08-2020,11,,2,,,2,,3,2,2,,2,,,,,1,4,,2,1,3,,1,,,3,2,,3,1,,,6,2,,,,2,,,5,,,,3,,6,,
02-08-2020,12,,1,,,2,,2,2,1,,2,,,,,2,4,,3,1,3,,1,,,3,2,,3,1,,,5,2,,,,2,,,5,,,,3,,3,,
02-08-2020,13,,1,,,4,,3,2,2,,2,,,,,2,4,,2,1,3,,1,,,3,2,,4,1,,,3,2,,,,2,,,4,,,,2,,2,,
02-08-2020,14,,1,,,5,,3,2,3,,2,,,,,3,3,,3,1,3,,2,,,3,3,,3,1,,,3,2,,,,2,,,5,,,,3,,3,,
02-08-2020,15,,2,,,5,,3,2,3,,2,,,,,4,3,,2,1,3,,2,,,2,3,,2,2,,,3,3,,,,2,,,4,,,,2,,4,,
02-08-2020,16,,3,,,5,,3,2,3,,3,,,,,5,3,,2,2,2,,2,,,2,3,,4,2,,,3,4,,,,2,,,4,,,,2,,2,,
02-08-2020,17,,4,,,2,,3,3,5,,2,,,,,5,6,,2,3,4,,1,,,2,3,,4,,,,,4,,,,4,,,3,,,,3,,2,,
02-08-2020,18,,6,,,2,,4,3,6,,2,,,,,8,6,,5,2,5,,1,,,4,2,,2,2,,,,4,,,,3,,,4,,,,3,,1,,
02-08-2020,19,,4,,,1,,6,3,6,,2,,,,,3,3,,5,1,5,,1,,,4,3,,3,3,,,2,5,,,,3,,,5,,,,2,,1,,
02-08-2020,20,,2,,,1,,5,3,4,,2,,,,,2,2,,4,1,5,,1,,,4,3,,2,3,,,2,4,,,,2,,,2,,,,,,1,,
02-08-2020,21,,2,,,1,,3,3,2,,3,,,,,2,2,,3,1,4,,1,,,4,2,,3,1,,,2,2,,,,2,,,3,,,,2,,1,,
02-08-2020,22,,1,,,1,,1,2,2,,2,,,,,1,2,,1,1,2,,1,,,4,1,,2,1,,,2,5,,,,2,,,1,,,,1,,1,,
02-08-2020,23,,4,,,1,,2,2,3,,2,,,,,1,2,,2,1,2,,1,,,3,2,,2,2,,,2,5,,,,2,,,1,,,,1,,1,,
02-08-2020,24,,6,,,1,,3,1,4,,1,,,,,1,2,,2,1,3,,1,,,3,2,,2,2,,,2,5,,,,3,,,1,,,,1,,1,,
03-08-2020,1,,5,,,1,,2,1,4,,1,,,,,1,1,,2,1,2,,1,,,2,2,,2,3,,,1,5,,,,3,,,1,,,,2,,1,,
03-08-2020,2,,4,,,1,,2,1,3,,1,,,,,1,1,,1,1,2,,1,,,2,2,,2,3,,,1,3,,,,3,,,2,,,,2,,1,,
03-08-2020,3,,4,,,0,,2,1,2,,1,,,,,0,1,,1,1,2,,1,,,1,1,,2,2,,,1,2,,,,3,,,1,,,,1,,1,,
03-08-2020,4,,2,,,0,,2,1,1,,1,,,,,0,1,,1,1,2,,1,,,1,1,,2,2,,,1,1,,,,3,,,2,,,,1,,1,,
03-08-2020,5,,1,,,1,,1,1,1,,1,,,,,0,1,,1,1,1,,1,,,1,2,,2,1,,,1,1,,,,2,,,1,,,,1,,1,,
03-08-2020,6,,1,,,1,,1,2,1,,2,,,,,1,1,,1,1,2,,1,,,2,2,,2,1,,,2,1,,,,1,,,1,,,,1,,1,,
03-08-2020,7,,1,,,1,,1,2,1,,2,,,,,1,1,,1,1,2,,1,,,2,1,,1,1,,,1,1,,,,1,,,1,,,,1,,1,,
03-08-2020,8,,1,,,1,,1,2,1,,1,,,,,1,1,,1,1,2,,1,,,2,1,,2,1,,,2,1,,,,2,,,2,,,,1,,1,,
03-08-2020,9,,2,,,1,,2,2,2,,2,,,,,1,1,,2,2,2,,1,,,2,2,,2,1,,,2,2,,,,2,,,3,,,,3,,1,,
03-08-2020,10,,1,,,1,,3,1,1,,2,,,,,1,2,,1,3,2,,1,,,2,2,,2,1,,,2,1,,,,2,,,3,,,,2,,1,,
03-08-2020,11,,1,,,1,,2,2,1,,2,,,,,1,2,,1,2,1,,1,,,1,1,,2,1,,,2,1,,,,2,,,3,,,,2,,2,,
03-08-2020,12,,1,,,1,,1,1,1,,1,,,,,1,2,,0,1,1,,1,,,1,1,,2,,,,2,1,,,,2,,,2,,,,2,,2,,
03-08-2020,13,,1,,,1,,1,1,1,,2,,,,,1,2,,1,1,1,,1,,,1,1,,2,,,,2,1,,,,1,,,2,,,,,,2,,
03-08-2020,14,,1,,,1,,1,1,1,,1,,,,,1,2,,0,1,1,,1,,,1,1,,2,,,,2,1,,,,1,,,2,,,,,,2,,
03-08-2020,15,,1,,,1,,1,1,1,,1,,,,,1,2,,0,1,2,,1,,,1,1,,3,0,,,2,1,,,,1,,,2,,,,,,2,,
