Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-06-2020,1,,5,,5,,11,27,8,,13,,,10,14,10,9,12,17,,16,,,,22,17,,28,7,,20,8,6,,,,8,,,20,,,14,20,16,,
01-06-2020,2,,5,,5,,14,22,10,,14,,,10,8,9,7,13,21,,23,,,,22,12,,18,10,,23,7,8,,,,7,,,11,,,13,28,13,,
01-06-2020,3,,4,,4,,11,11,13,,15,,,7,7,7,10,13,18,,24,,,,17,9,,17,9,,23,9,9,,,,8,,,10,,,15,34,11,,
01-06-2020,4,,4,,5,,8,16,12,,17,,,7,11,8,16,13,10,,14,,,,15,14,,27,7,,27,10,10,,,,12,,,11,,,15,28,11,,
01-06-2020,5,,10,,14,,14,27,10,,19,,,18,13,11,23,21,18,,24,,,,26,21,,20,9,,25,18,12,,,,16,,,22,,,14,26,10,,
01-06-2020,6,,18,,15,,22,32,12,,17,,,27,20,18,25,27,16,,32,,,,31,22,,22,13,,30,21,18,,,,16,,,27,,,21,31,19,,
01-06-2020,7,,26,,28,,28,32,17,,20,,,25,25,19,23,24,32,,32,,,,32,22,,21,17,,26,21,21,,,,18,,,22,,,26,31,20,,
01-06-2020,8,,16,,18,,30,27,23,,25,,,18,25,20,21,17,34,,29,,,,33,22,,18,23,,18,18,16,,,,19,,,25,,,28,20,13,,
01-06-2020,9,,17,,14,,26,23,22,,16,,,13,14,18,14,12,28,,32,,,,34,21,,15,16,,15,18,10,,,,19,,,25,,,30,19,13,,
01-06-2020,10,,14,,14,,20,23,14,,7,,,8,12,14,13,18,26,,20,,,,31,14,,12,11,,10,21,10,,,,20,,,27,,,26,20,10,,
01-06-2020,11,,13,,16,,17,24,13,,4,,,8,8,22,12,16,22,,28,,,,27,20,,13,12,,13,12,8,,,,16,,,20,,,20,23,5,,
01-06-2020,12,,12,,8,,17,20,15,,3,,,8,6,16,8,17,24,,25,,,,31,20,,13,15,,15,9,10,,,,18,,,19,,,23,18,3,,
01-06-2020,13,,14,,7,,,14,15,,3,,,9,6,12,5,8,17,,18,,,,19,15,,11,15,,13,8,9,,,,13,,,17,,,20,21,3,,
01-06-2020,14,,12,,8,,,9,10,,2,,,7,7,13,4,4,12,,12,,,,18,15,,8,11,,8,8,6,,,,11,,,14,,,12,16,3,,
01-06-2020,15,,11,,7,,,10,7,,2,,,7,5,11,4,4,11,,10,,,,17,10,,7,8,,7,8,7,,,,7,,,14,,,10,7,3,,
01-06-2020,16,,9,,7,,,11,7,,3,,,6,4,9,5,6,13,,10,,,,18,11,,9,7,,8,7,6,,,,8,,,13,,,7,11,2,,
01-06-2020,17,,11,,5,,,14,9,,2,,,6,4,8,7,7,11,,13,,,,18,14,,10,8,,10,8,6,,,,8,,,12,,,9,12,2,,
01-06-2020,18,,13,,6,,,14,8,,2,,,6,5,8,7,9,11,,17,,,,17,14,,13,11,,9,8,6,,,,7,,,16,,,8,11,5,,
01-06-2020,19,,15,,10,,,13,9,,4,,,7,6,11,7,13,9,,16,,,,14,12,,11,11,,12,11,8,,,,7,,,13,,,9,12,7,,
01-06-2020,20,,12,,9,,,12,10,,5,,,9,6,12,6,10,10,,12,,,,11,10,,8,10,,12,12,9,,,,7,,,10,,,8,9,9,,
01-06-2020,21,,9,,10,,,12,8,,4,,,9,10,14,7,7,9,,13,,,,10,11,,10,8,,10,11,7,,,,7,,,11,,,7,9,7,,
01-06-2020,22,,8,,9,,,14,7,,3,,,9,15,9,9,11,9,,12,,,,11,14,,11,6,,11,9,11,,,,8,,,23,,,9,9,5,,
