Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-01-2020,1,,,,27,,34,26,30,,15,,,34,31,28,29,31,,,30,,38,,32,,3,27,27,,34,31,15,,,,36,,,35,32,,22,34,32,,
01-01-2020,2,,,,27,,33,27,28,,9,,,30,27,31,33,30,,,33,,38,,31,,2,24,29,,18,36,19,,,,34,,,29,32,,26,33,32,,
01-01-2020,3,,,,30,,32,28,26,,12,,,21,27,32,31,29,,,35,,41,,29,,2,25,32,,16,33,13,,,,28,,,31,34,,22,32,34,,
01-01-2020,4,,,,28,,26,28,25,,9,,,31,26,30,18,33,,,35,,37,,29,,1,21,31,,8,24,14,,,,22,,,30,33,,17,19,30,,
01-01-2020,5,,,,27,,30,30,25,,7,,,14,22,27,24,32,,,29,,33,,30,,1,23,29,,6,26,12,,,,18,,,29,31,,18,19,30,,
01-01-2020,6,,,,26,,27,28,22,,6,,,7,17,24,27,27,,,29,,31,,29,,1,28,27,,6,26,11,,,,13,,,27,30,,16,19,23,,
01-01-2020,7,,,,27,,27,26,19,,6,,,6,16,23,22,26,,,28,,29,,29,,1,20,21,,14,27,12,,,,12,,,26,26,,12,23,21,,
01-01-2020,8,,,,25,,24,26,17,,5,,,14,14,21,13,26,,,29,,28,,31,,2,15,18,,10,24,15,,,,11,,,24,26,,10,25,20,,
01-01-2020,9,,,,21,,33,38,17,,4,,,9,23,21,10,26,,,38,,32,,33,,2,10,14,,6,14,12,,,,11,,,29,44,,14,20,30,,
01-01-2020,10,,,,26,,23,22,20,,2,,,9,48,28,6,20,,,27,,11,,11,,2,6,18,,4,9,11,,,,7,,,23,22,,10,6,35,,
01-01-2020,11,,,,13,,6,11,11,,2,,,10,25,12,3,8,,,6,,5,,9,,2,3,15,,3,5,11,,,,3,,,9,7,,2,5,9,,
01-01-2020,12,,,,6,,4,2,4,,2,,,9,7,9,3,3,,,4,,4,,3,,2,3,9,,3,5,7,,,,2,,,5,7,,2,4,4,,
01-01-2020,13,,,,3,,3,3,4,,2,,,5,4,5,3,3,,,5,,4,,3,,1,3,5,,4,5,5,,,,3,,,4,5,,2,4,4,,
01-01-2020,14,,,,2,,3,3,2,,7,,,2,4,2,3,4,,,6,,4,,3,,1,3,5,,4,6,2,,,,3,,,4,4,,3,4,4,,
01-01-2020,15,,,,2,,4,4,1,,3,,,2,3,2,3,5,,,7,,4,,3,,1,3,4,,4,7,3,,,,4,,,3,3,,3,5,5,,
01-01-2020,16,,,,3,,4,4,2,,3,,,3,3,3,3,5,,,,,5,,4,,1,4,3,,4,8,3,,,,3,,,3,4,,3,5,5,,
01-01-2020,17,,,,3,,4,5,2,,4,,,3,3,3,4,6,,,,,5,,4,,1,5,3,,6,9,3,,,,3,,,3,4,,3,5,5,,
01-01-2020,18,,,,3,,6,5,1,,5,,,4,4,4,6,8,,,,,7,,7,,2,6,4,,5,10,3,,,,3,,,4,4,,4,5,7,,
01-01-2020,19,,,,6,,8,7,8,,6,,,6,8,7,8,11,,,,,10,,9,,2,9,5,,7,14,3,,,,4,,,4,8,,3,7,9,,
01-01-2020,20,,,,6,,8,8,9,,6,,,5,11,7,13,12,,,,,14,,10,,2,12,6,,8,19,4,,,,5,,,5,10,,3,8,11,,
01-01-2020,21,,,,5,,9,7,7,,6,,,4,13,8,12,12,,,,,13,,12,,4,9,6,,8,16,3,,,,6,,,6,9,,3,8,13,,
01-01-2020,22,,,,4,,11,9,10,,5,,,5,10,5,13,15,,,,,15,,15,,4,9,9,,8,19,3,,,,7,,,6,11,,4,10,14,,
01-01-2020,23,,,,3,,11,9,12,,5,,,6,14,8,14,14,,,,,17,,14,,2,10,19,,6,18,5,,,,8,,,10,11,,5,9,18,,
01-01-2020,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01-2020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01-2020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01-2020,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01-2020,4,,,,6,,2,4,2,,3,,,3,6,17,4,,,,5,,6,,4,,4,6,4,,3,,3,,,,4,,,12,5,,3,5,3,,
02-01-2020,5,,,,6,,4,4,2,,5,,,4,6,16,6,,,,5,,7,,4,,2,6,5,,3,,3,,,,5,,,16,7,,2,5,4,,
02-01-2020,6,,,,16,,7,10,3,,6,,,5,10,5,10,,,,7,,10,,9,,1,11,6,,3,,4,,,,6,,,14,10,,3,6,7,,
02-01-2020,7,,,,17,,13,22,7,,9,,,7,18,14,12,,,,13,,15,,13,,1,18,9,,5,,4,,,,6,,,19,10,,4,9,15,,
02-01-2020,8,,,,19,,12,28,10,,10,,,8,24,13,13,,,,14,,20,,14,,2,18,10,,6,,12,,,,6,,,18,9,,4,9,19,,
02-01-2020,9,,,,13,,9,13,9,,7,,,5,19,7,10,12,,,10,,16,,11,,1,11,6,,5,,9,,,,7,,,14,7,,4,8,16,,
02-01-2020,10,,,,6,,6,9,6,,4,,,4,6,6,7,7,,,9,,9,,7,,1,6,5,,4,,5,,,,4,,,15,10,,3,7,11,,
02-01-2020,11,,,,5,,5,7,5,,4,,,4,4,4,5,5,,,7,,8,,6,,1,4,5,,5,9,3,,,,4,,,10,9,,3,6,6,,
02-01-2020,12,,,,4,,4,3,3,,4,,,4,4,4,5,7,,,7,,7,,8,,2,4,3,,5,8,3,,,,3,,,5,6,,3,6,6,,
02-01-2020,13,,,,3,,5,2,1,,4,,,4,4,4,7,11,,,5,,9,,10,,2,3,4,,4,7,3,,,,4,,,6,6,,3,6,5,,
02-01-2020,14,,,,4,,6,2,1,,5,,,4,4,5,9,8,,,5,,8,,11,,2,3,3,,4,6,2,,,,4,,,8,6,,3,6,5,,
02-01-2020,15,,,,3,,6,4,1,,5,,,5,4,5,8,9,,,5,,10,,11,,2,4,3,,5,5,3,,,,4,,,7,6,,3,6,,,
02-01-2020,16,,,,2,,7,4,1,,4,,,5,5,5,10,11,,,6,,10,,12,,2,4,4,,5,8,4,,,,3,,,7,5,,3,7,3,,
02-01-2020,17,,,,4,,7,5,1,,4,,,6,7,6,11,13,,,8,,11,,12,,2,7,3,,7,8,4,,,,2,,,9,6,,3,7,4,,
02-01-2020,18,,,,4,,8,8,1,,7,,,7,9,10,13,15,,,10,,17,,12,,2,9,4,,7,14,6,,,,4,,,13,9,,5,9,6,,
02-01-2020,19,,,,9,,12,11,10,,8,,,8,14,18,13,25,,,22,,18,,19,,1,11,5,,8,17,7,,,,6,,,16,15,,9,13,12,,
02-01-2020,20,,,,8,,25,10,3,,8,,,5,13,15,19,28,,,28,,23,,22,,1,12,5,,8,21,6,,,,4,,,15,15,,7,17,18,,
02-01-2020,21,,,,10,,19,7,3,,6,,,6,15,18,24,19,,,16,,18,,23,,1,7,7,,7,24,7,,,,4,,,13,14,,5,10,10,,
02-01-2020,22,,,,9,,13,6,10,,7,,,7,22,15,16,26,,,15,,17,,22,,2,13,14,,6,18,5,,,,4,,,11,11,,4,11,7,,
02-01-2020,23,,,,7,,13,6,12,,5,,,7,21,10,14,21,,,22,,13,,23,,1,14,13,,6,17,5,,,,3,,,11,9,,4,8,6,,
02-01-2020,24,,,,4,,10,6,4,,4,,,5,14,11,7,18,,,10,,9,,15,,2,8,5,,4,10,5,,,,4,,,11,10,,4,6,12,,
03-01-2020,1,,3,,3,,9,2,16,,3,,,4,17,5,6,15,,,10,,8,,14,,2,7,11,,4,8,3,,,,3,,,9,8,,3,5,12,,
03-01-2020,2,,3,,3,,10,3,13,,3,,,6,14,3,5,13,,,13,,7,,11,,2,8,16,,5,7,6,,,,3,,,9,8,,2,5,7,,
03-01-2020,3,,5,,2,,9,6,9,,2,,,5,17,3,4,11,,,11,,9,,11,,1,6,13,,3,8,6,,,,2,,,7,8,,3,6,6,,
03-01-2020,4,,8,,5,,12,13,13,,3,,,5,12,2,9,18,,,18,,16,,14,,1,9,16,,3,6,6,,,,2,,,9,14,,5,8,7,,
03-01-2020,5,,7,,8,,12,3,13,,4,,,5,21,3,20,20,,,13,,25,,17,,1,21,9,,8,17,9,,,,4,,,12,12,,16,14,9,,
03-01-2020,6,,4,,13,,19,11,14,,7,,,7,23,7,20,23,,,27,,28,,26,,1,17,11,,5,23,13,,,,8,,,13,10,,16,24,19,,
03-01-2020,7,,14,,26,,30,30,24,,17,,,14,26,26,23,34,,,32,,35,,32,,2,20,21,,6,27,22,,,,15,,,40,15,,16,30,25,,
03-01-2020,8,,7,,32,,27,37,24,,24,,,33,30,33,24,34,,,30,,34,,36,,2,22,29,,8,24,29,,,,20,,,41,30,,18,28,23,,
03-01-2020,9,,10,,37,,27,41,23,,26,,,33,32,31,35,34,,,23,,33,,28,,2,28,26,,35,27,32,,,,17,,,41,37,,22,22,31,,
03-01-2020,10,,18,,32,,27,40,29,,18,,,24,32,32,26,38,,,24,,34,,26,,2,28,32,,34,26,17,,,,18,,,34,44,,20,28,33,,
03-01-2020,11,,19,,23,,25,42,24,,10,,,12,32,35,31,35,,,27,,27,,29,,4,27,27,,25,,13,,,,14,,,49,39,,,27,26,,
03-01-2020,12,,24,,24,,22,33,20,,7,,,11,40,39,29,38,,,31,,22,,31,,4,15,20,,9,,16,,,,11,,,38,28,,,22,31,,
03-01-2020,13,,13,,27,,19,29,12,,7,,,17,46,31,13,23,,,23,,16,,24,,2,9,12,,6,,17,,,,4,,,31,33,,,14,31,,
03-01-2020,14,,11,,27,,15,27,10,,5,,,9,39,33,9,14,,,14,,13,,16,,2,7,12,,6,,12,,,,5,,,30,31,,,12,22,,
03-01-2020,15,,11,,26,,14,21,12,,7,,,9,30,20,9,17,,,14,,15,,23,,2,9,13,,6,16,8,,,,6,,,29,33,,,10,20,,
03-01-2020,16,,12,,23,,11,11,9,,10,,,8,21,11,9,20,,,17,,23,,24,,2,10,11,,7,16,9,,,,6,,,18,35,,,12,23,,
03-01-2020,17,,14,,8,,11,15,10,,12,,,10,19,13,12,18,,,20,,17,,28,,3,14,11,,11,22,10,,,,8,,,17,26,,,14,30,,
03-01-2020,18,,15,,11,,17,20,17,,13,,,11,20,28,15,22,,,29,,14,,27,,4,17,16,,12,25,14,,,,14,,,30,24,,,17,26,,
03-01-2020,19,,32,,25,,29,45,23,,16,,,15,38,46,20,29,,,45,,25,,33,,4,24,19,,13,35,18,,,,23,,,61,35,,,25,35,,
03-01-2020,20,,26,,30,,40,59,28,,18,,,15,48,36,22,39,,,45,,47,,44,,4,29,32,,18,44,28,,,,27,,,61,36,,,42,49,,
03-01-2020,21,,33,,46,,38,62,38,,21,,,19,45,43,24,44,,,46,,41,,55,,4,35,38,,18,38,29,,,,33,,,65,42,,,46,49,,
03-01-2020,22,,25,,47,,39,60,40,,19,,,21,44,46,32,42,,,47,,44,,56,,4,38,47,,20,44,25,,,,41,,,63,48,,,51,50,,
03-01-2020,23,,23,,49,,45,61,37,,24,,,25,39,47,32,46,,,53,,31,,56,,6,42,47,,18,34,22,,,,38,,,64,42,,,44,45,,
03-01-2020,24,,12,,49,,35,56,37,,22,,,30,36,38,36,47,,,41,,41,,48,,5,31,32,,17,34,17,,,,32,,,61,45,,,31,41,,
04-01-2020,1,,8,,42,,34,49,38,,27,,,34,32,37,35,46,,,41,,41,,43,,5,35,41,,46,41,21,,,,27,,,49,43,,,36,42,,
04-01-2020,2,,8,,39,,35,38,35,,20,,,29,34,32,38,44,,,39,,41,,40,,4,44,38,,50,38,22,,,,27,,,42,41,,,33,35,,
04-01-2020,3,,10,,33,,32,33,33,,19,,,26,32,31,28,40,,,38,,41,,40,,4,37,39,,30,42,23,,,,21,,,42,39,,,28,34,,
04-01-2020,4,,8,,29,,32,35,33,,26,,,21,30,30,27,35,,,31,,40,,42,,3,37,37,,36,39,18,,,,17,,,40,34,,,36,33,,
04-01-2020,5,,10,,18,,34,36,31,,25,,,29,25,28,27,37,,,32,,36,,36,,4,36,29,,41,38,21,,,,18,,,40,33,,,35,25,,
04-01-2020,6,,16,,17,,37,35,31,,24,,,30,28,19,32,36,,,38,,27,,37,,7,31,34,,36,31,39,,,,25,,,30,27,,,36,17,,
04-01-2020,7,,31,,20,,34,30,29,,25,,,38,20,25,27,40,,,35,,24,,33,,10,27,31,,32,23,38,,,,31,,,33,26,,,32,15,,
04-01-2020,8,,36,,22,,27,26,27,,22,,,35,15,17,28,32,,,30,,17,,29,,22,25,31,,27,16,36,,,,30,,,32,22,,,28,12,,
