Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-10-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-10-2015,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-10-2015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-10-2015,4,,11,,,,,,16,,7,,19,12,10,12,,,24,,24,,,,,19,,20,15,,,8,,,,,,,,21,,,26,33,,22,
01-10-2015,5,,12,,,,,,17,,15,,18,11,22,22,,,22,,26,,,,,26,,34,17,,,16,,,,,,,,25,,,21,37,,24,
01-10-2015,6,,18,,,,,,32,,15,,33,20,29,33,,,31,,34,,,,,33,,40,30,,,27,,,,,,,,38,,,32,38,,29,
01-10-2015,7,,31,,,,,,39,,13,,39,29,30,34,,,41,,41,,,,,39,,41,37,,,33,,,,,,,,,,,40,41,,32,
01-10-2015,8,,19,,,,,,40,,17,,41,34,29,39,,,39,,41,,,,,41,,39,35,,,34,,,,,,,,46,,,39,42,,35,
01-10-2015,9,,30,,,,,,38,,13,,35,35,19,34,,,35,,34,,,,,42,,36,38,,,30,,,,,,,,43,,,32,29,,30,
01-10-2015,10,,26,,,,,,37,,8,,37,29,18,32,,,40,,33,,,,,44,,30,33,,,23,,,,,,,,40,,,27,35,,25,
01-10-2015,11,,27,,,,,,44,,3,,43,26,10,36,,,35,,30,,,,,38,,22,39,,,,,,,,,,,34,,,31,23,,22,
01-10-2015,12,,33,,,,,,31,,3,,26,31,9,14,,,25,,22,,,,,27,,18,33,,,,,,,,,,,23,,,27,20,,22,
01-10-2015,13,,26,,,,,,27,,3,,28,15,9,15,,,32,,23,,,,,23,,14,26,,,,,,,,,,,21,,,20,26,,21,
01-10-2015,14,,25,,,,,,26,,3,,29,15,7,17,,,28,,23,,,,29,23,,12,26,,,,,,,,,,,22,,,23,24,,19,
01-10-2015,15,,19,,,,,,23,,4,,26,14,7,17,,,27,,22,,,,28,22,,15,20,,,13,,,,,,,,22,,,24,29,,18,
01-10-2015,16,,21,,,,,,24,,4,,26,15,6,17,,,26,,26,,,,31,26,,18,20,,,14,,,,,,,,24,,,,33,,16,
01-10-2015,17,,22,,,,,,26,,4,,27,13,6,17,,,27,,23,,,,29,26,,20,21,,,19,,,,,,,,29,,,25,27,,20,
01-10-2015,18,,20,,,,,,28,,4,,31,18,12,13,,,36,,32,,,,41,27,,25,23,,,22,,,,,,,,31,,,28,33,,24,
01-10-2015,19,,22,,,,,,29,,8,,42,20,12,19,,,39,,38,,,,41,31,,23,29,,,24,,,,,,,,38,,,39,30,,35,
01-10-2015,20,,26,,,,,,38,,7,,32,21,13,31,,,26,,33,,,,30,30,,25,32,,,22,,,,,,,,28,,,20,22,,26,
01-10-2015,21,,29,,,,,,28,,10,,31,26,15,31,,,20,,34,,,,29,22,,25,26,,,26,,,,,,,,31,,,15,22,,27,
01-10-2015,22,,33,,,,,,40,,13,,34,20,10,28,,,28,,29,,,,26,28,,24,28,,,27,,,,,,,,35,,,24,22,,27,
01-10-2015,23,,27,,,,,,31,,6,,29,16,9,17,,,24,,33,,,,25,29,,14,32,,,30,,,,,,,,,,,18,18,,11,
01-10-2015,24,,26,,,,,,32,,5,,21,14,14,13,,,22,,20,,,,23,25,,15,22,,,18,,,,,,,,27,,,20,23,,12,
02-10-2015,1,,19,,,,,,23,,6,,20,11,19,14,,,23,,17,,,,24,23,,19,20,,,16,,,,,,,,26,,,26,32,,14,
02-10-2015,2,,12,,,,,,21,,9,,22,8,15,19,,,14,,13,,,,16,25,,14,17,,,9,,,,,,,,24,,,21,14,,11,
02-10-2015,3,,15,,,,,,13,,9,,11,8,11,10,,,14,,10,,,,17,24,,12,19,,,7,,,,,,,,18,,,11,10,,10,
