Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-09-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-09-2015,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-09-2015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-09-2015,4,,14,,,,,29,23,,13,,24,25,16,15,,,31,,30,,,,32,26,,35,13,,,24,,,,,,,,23,,,21,29,,34,
01-09-2015,5,,15,,,,,27,17,,14,,20,30,16,16,,,30,,29,,,,31,32,,32,15,,,20,,,,,,,,22,,,19,27,,36,
01-09-2015,6,,25,,,,,25,16,,14,,18,32,15,18,,,33,,30,,,,35,39,,31,18,,,18,,,,,,,,28,,,20,28,,35,
01-09-2015,7,,21,,,,,27,20,,12,,20,27,13,20,,,31,,30,,,,32,39,,34,19,,,18,,,,,,,,40,,,21,28,,27,
01-09-2015,8,,20,,,,,42,33,,18,,29,24,21,27,,,35,,35,,,,51,41,,39,26,,,23,,,,,,,,42,,,20,30,,35,
01-09-2015,9,,24,,,,,75,32,,22,,31,21,30,61,,,54,,41,,,,66,45,,33,36,,,28,,,,,,,,64,,,23,32,,48,
01-09-2015,10,,31,,,,,83,29,,12,,30,25,37,108,,,57,,37,,,,52,40,,26,28,,,29,,,,,,,,74,,,16,28,,41,
01-09-2015,11,,20,,,,,51,21,,7,,25,32,34,91,,,32,,22,,,,,36,,18,19,,,20,,,,,,,,54,,,10,13,,29,
01-09-2015,12,,20,,,,,38,16,,4,,16,32,17,63,,,31,,23,,,,,35,,15,14,,,13,,,,,,,,55,,,7,10,,32,
01-09-2015,13,,12,,,,,23,15,,4,,19,34,6,51,,,28,,21,,,,26,31,,12,13,,,11,,,,,,,,39,,,6,13,,26,
01-09-2015,14,,11,,,,,29,19,,7,,18,23,7,34,,,29,,25,,,,27,32,,10,13,,,9,,,,,,,,33,,,5,6,,21,
01-09-2015,15,,16,,,,,39,24,,3,,34,21,6,26,,,52,,23,,,,34,33,,16,22,,,11,,,,,,,,26,,,7,11,,20,
01-09-2015,16,,27,,,,,42,25,,3,,25,24,6,34,,,37,,30,,,,57,39,,46,27,,,18,,,,,,,,36,,,14,48,,43,
01-09-2015,17,,25,,,,,56,27,,6,,30,31,24,62,,,53,,51,,,,59,35,,67,27,,,32,,,,,,,,54,,,23,66,,64,
01-09-2015,18,,28,,,,,54,23,,11,,32,44,37,57,,,58,,47,,,,61,36,,61,28,,,39,,,,,,,,68,,,28,59,,65,
01-09-2015,19,,29,,,,,83,28,,15,,49,45,46,65,,,63,,62,,,,88,56,,52,40,,,34,,,,,,,,75,,,36,57,,72,
01-09-2015,20,,26,,,,,87,45,,13,,78,48,29,63,,,82,,77,,,,88,80,,29,34,,,27,,,,,,,,88,,,32,68,,55,
01-09-2015,21,,12,,,,,83,53,,12,,77,35,17,57,,,84,,73,,,,75,75,,31,38,,,18,,,,,,,,75,,,13,32,,28,
01-09-2015,22,,20,,,,,53,41,,13,,40,22,10,31,,,47,,38,,,,44,41,,21,42,,,17,,,,,,,,36,,,17,20,,22,
01-09-2015,23,,33,,,,,30,24,,15,,24,13,17,10,,,24,,28,,,,28,17,,20,23,,,13,,,,,,,,23,,,15,20,,14,
01-09-2015,24,,9,,,,,43,15,,8,,21,7,19,12,,,23,,25,,,,27,18,,20,9,,,9,,,,,,,,27,,,20,21,,13,
02-09-2015,1,,8,,,,,,12,,6,,12,7,11,11,,,18,,30,,,,37,14,,13,9,,,8,,,,,,,,40,,,12,27,,18,
02-09-2015,2,,8,,,,,41,10,,8,,11,7,19,16,,,25,,30,,,,29,16,,22,7,,,7,,,,,,,,23,,,8,32,,24,
02-09-2015,3,,8,,,,,36,11,,9,,13,6,17,23,,,24,,22,,,,17,22,,27,9,,,9,,,,,,,,21,,,7,28,,19,
02-09-2015,4,,8,,,,,35,13,,12,,17,7,22,28,,,20,,16,,,,13,32,,23,12,,,8,,,,,,,,31,,,10,24,,28,
02-09-2015,5,,11,,,,,41,14,,17,,11,7,29,36,,,22,,15,,,,20,37,,17,14,,,21,,,,,,,,38,,,14,19,,47,
02-09-2015,6,,15,,,,,54,24,,18,,18,16,33,42,,,40,,47,,,,29,45,,28,21,,,34,,,,,,,,47,,,20,46,,44,
02-09-2015,7,,17,,,,,56,41,,15,,31,38,36,48,,,52,,48,,,,54,49,,35,25,,,39,,,,,,,,51,,,33,52,,51,
02-09-2015,8,,28,,,,,58,47,,35,,40,36,32,48,,,52,,51,,,,60,48,,41,31,,,33,,,,,,,,55,,,36,43,,51,
02-09-2015,9,,21,,,,,54,46,,31,,43,38,32,47,,,51,,49,,,,48,49,,33,42,,,27,,,,,,,,,,,29,46,,44,
02-09-2015,10,,25,,,,,46,30,,12,,29,33,28,55,,,47,,50,,,,51,47,,28,29,,,22,,,,,,,,54,,,22,36,,39,
02-09-2015,11,,23,,,,,50,25,,14,,25,31,27,57,,,41,,45,,,,,,,36,21,,,23,,,,,,,,48,,,21,34,,48,
02-09-2015,12,,17,,,,,42,28,,10,,25,27,19,48,,,35,,37,,,,,,,,20,,,25,,,,,,,,47,,,19,40,,47,
02-09-2015,13,,16,,,,,39,26,,5,,25,23,14,44,,,36,,28,,,,48,28,,21,20,,,17,,,,,,,,42,,,18,31,,43,
02-09-2015,14,,18,,,,,38,23,,4,,29,26,8,36,,,39,,28,,,,39,33,,15,20,,,14,,,,,,,,49,,,19,25,,44,
02-09-2015,15,,16,,,,,37,26,,5,,31,26,6,42,,,41,,30,,,,28,33,,15,18,,,13,,,,,,,,43,,,16,21,,36,
02-09-2015,16,,14,,,,,40,27,,5,,30,29,7,39,,,37,,28,,,,30,34,,14,19,,,9,,,,,,,,40,,,12,22,,36,
02-09-2015,17,,14,,,,,38,28,,9,,25,32,7,37,,,38,,31,,,,26,39,,17,21,,,12,,,,,,,,29,,,8,13,,33,
02-09-2015,18,,20,,,,,44,33,,20,,21,44,7,34,,,37,,31,,,,30,43,,21,22,,,20,,,,,,,,35,,,15,13,,35,
02-09-2015,19,,28,,,,,41,38,,17,,32,27,12,41,,,39,,31,,,,46,26,,18,38,,,20,,,,,,,,43,,,16,20,,35,
02-09-2015,20,,34,,,,,40,43,,15,,42,23,22,,,,31,,27,,,,37,33,,28,45,,,28,,,,,,,,28,,,32,36,,43,
02-09-2015,21,,27,,,,,42,41,,10,,46,16,,,,,41,,55,,,,54,58,,40,42,,,38,,,,,,,,43,,,23,28,,62,
02-09-2015,22,,17,,,,,48,43,,27,,36,33,,,,,39,,47,,,,56,43,,52,30,,,56,,,,,,,,51,,,27,31,,72,
