Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-01-2015,1,21,58,,30,,,,52,,33,,,51,22,49,,,48,,33,,,,49,60,,29,41,,,28,37,31,62,,48,,,38,29,21,55,32,29,38,
01-01-2015,2,21,58,,35,,,,44,,28,,,56,20,47,,,44,,31,,27,,42,56,,28,46,,,29,33,28,52,,32,,,32,28,23,41,28,28,34,
01-01-2015,3,21,52,,33,,,,44,,26,,,45,18,42,,,40,,29,,25,,33,52,,29,48,,,27,35,27,38,,36,,,34,27,15,28,29,27,29,
01-01-2015,4,18,40,,32,,,,41,,19,,,21,16,37,,,35,,28,,25,,,41,,28,46,,,27,32,25,26,,33,,,33,28,16,27,28,26,26,
01-01-2015,5,16,41,,27,,,,34,,18,,,44,18,35,,,27,,27,,23,,29,36,,26,41,,,23,31,23,28,,30,,,32,27,11,26,28,26,24,
01-01-2015,6,12,36,,21,,,,29,,15,,,23,16,29,,,25,,27,,18,,30,33,,26,36,,,22,33,22,30,,25,,,30,26,13,29,28,17,22,
01-01-2015,7,12,16,,19,,,,28,,12,,,10,16,26,,,25,,25,,16,,29,31,,24,33,,,21,24,20,30,,24,,,29,23,12,26,25,16,20,
01-01-2015,8,10,21,,24,,,,26,,13,,,15,16,24,,,25,,28,,13,,29,31,,21,28,,,19,21,21,26,,19,,,27,23,9,24,25,16,21,
01-01-2015,9,9,29,,29,,,,31,,14,,,25,17,28,,,38,,33,,20,,41,39,,28,37,,,25,23,29,33,,18,,,35,30,15,29,32,20,32,
01-01-2015,10,10,28,,42,,,,48,,24,,,18,22,52,,,51,,47,,32,,49,50,,35,42,,,28,18,37,41,,25,,,48,40,28,40,43,27,43,
01-01-2015,11,13,29,,38,,,,33,,15,,,19,35,55,,,43,,37,,25,,51,48,,29,36,,,30,24,32,29,,15,,,55,42,37,28,37,34,34,
01-01-2015,12,8,25,,37,,,,34,,4,,,19,31,43,,,33,,26,,16,,39,30,,9,28,,,20,20,25,25,,7,,,35,49,31,6,16,33,21,
01-01-2015,13,4,16,,20,,,,18,,3,,,25,24,24,,,17,,13,,,,17,20,,6,22,,,13,25,10,10,,5,,,20,33,,5,7,19,15,
01-01-2015,14,4,4,,11,,,,10,,3,,,24,10,23,,,9,,9,,7,,10,14,,6,10,,,8,20,7,7,,4,,,21,18,7,5,6,10,9,
01-01-2015,15,4,4,,16,,,,8,,3,,,17,14,19,,,9,,10,,5,,12,9,,6,7,,,10,10,8,6,,3,,,17,15,9,4,5,11,10,
01-01-2015,16,4,5,,14,,,,8,,3,,,11,15,14,,,9,,9,,6,,10,9,,7,7,,,12,6,8,6,,4,,,20,11,8,3,5,10,10,
01-01-2015,17,4,5,,14,,,,13,,4,,,11,13,16,,,10,,10,,6,,12,10,,7,7,,,14,6,9,6,,4,,,18,11,9,4,6,11,10,
01-01-2015,18,7,5,,16,,,,11,,6,,,11,24,20,,,12,,13,,9,,20,14,,11,8,,,19,8,15,10,,4,,,13,13,9,6,9,16,14,
01-01-2015,19,11,6,,31,,,,13,,12,,,21,35,36,,,21,,21,,14,,27,26,,23,16,,,25,25,28,15,,4,,,20,16,8,12,17,22,20,
01-01-2015,20,19,6,,40,,,,22,,12,,,24,30,41,,,29,,34,,23,,43,38,,26,18,,,30,24,39,27,,15,,,32,24,10,21,29,24,34,
01-01-2015,21,29,6,,39,,,,26,,9,,,30,33,42,,,36,,38,,28,,43,38,,33,20,,,34,20,43,35,,20,,,43,28,10,26,35,29,38,
01-01-2015,22,29,5,,27,,,,31,,16,,,22,42,36,,,37,,33,,34,,41,34,,24,23,,,37,19,43,28,,19,,,43,33,7,16,31,33,39,
01-01-2015,23,29,5,,32,,,,29,,21,,,24,33,33,,,36,,37,,34,,44,33,,30,22,,,38,15,40,29,,19,,,40,42,7,23,33,32,36,
01-01-2015,24,22,5,,28,,,,28,,23,,,16,28,27,,,34,,36,,28,,41,32,,24,32,,,34,12,43,25,,22,,,36,39,7,23,29,31,34,
02-01-2015,1,20,,,22,,,,27,,14,,,9,24,25,,,32,,34,,25,,38,30,,18,29,,,30,7,37,25,,17,,,29,37,5,16,26,29,33,
02-01-2015,2,17,,,19,,,,25,,16,,,9,21,20,,,30,,33,,25,,37,30,,15,29,,,27,6,34,22,,11,,,26,35,9,14,25,29,29,
02-01-2015,3,15,,,17,,,,23,,16,,,6,18,22,,,30,,29,,25,,37,29,,18,30,,,24,5,30,24,,10,,,24,34,10,14,22,26,29,
02-01-2015,4,13,5,,18,,,,23,,15,,,6,15,20,,,29,,28,,23,,35,26,,17,28,,,20,6,25,23,,6,,,22,30,6,13,19,20,28,
02-01-2015,5,12,8,,19,,,,25,,14,,,7,14,21,,,27,,26,,18,,32,28,,21,26,,,20,13,26,23,,10,,,24,27,5,12,23,18,24,
02-01-2015,6,13,7,,21,,,,23,,15,,,9,12,19,,,26,,26,,21,,32,32,,24,21,,,19,22,23,22,,17,,,25,26,5,18,26,20,30,
02-01-2015,7,12,10,,23,,,,22,,17,,,17,16,20,,,26,,32,,23,,33,30,,23,21,,,21,27,23,22,,18,,,26,25,6,20,27,18,32,
02-01-2015,8,12,11,,25,,,,23,,14,,,23,15,23,,,27,,29,,24,,35,30,,21,24,,,25,31,29,22,,20,,,29,27,,19,31,18,40,
02-01-2015,9,12,14,,31,,,,32,,23,,,18,27,27,,,35,,35,,34,,46,40,,24,26,,,36,22,44,31,,18,,,32,35,17,23,39,25,46,
02-01-2015,10,11,15,,47,,,,44,,20,,,23,31,58,,,32,,51,,38,,68,57,,35,34,,,39,20,44,27,,19,,,54,43,23,32,52,33,56,
02-01-2015,11,8,34,,51,,,,36,,12,,,20,26,46,,,52,,65,,26,,57,38,,33,36,,,26,,36,38,,11,,,58,47,16,32,47,38,34,
02-01-2015,12,5,20,,24,,,,22,,4,,,28,17,37,,,40,,32,,15,,34,37,,13,25,,,19,21,25,10,,5,,,35,13,7,5,11,26,25,
02-01-2015,13,4,6,,23,,,,10,,4,,,18,15,24,,,9,,10,,9,,13,14,,8,7,,,14,15,10,7,,4,,,24,24,7,4,,13,14,
02-01-2015,14,4,6,,12,,,,10,,4,,,11,16,14,,,12,,12,,6,,13,11,,7,6,,,12,10,12,8,,3,,,11,10,7,4,,9,14,
02-01-2015,15,6,6,,11,,,,10,,4,,,10,9,10,,,13,,12,,6,,14,14,,7,7,,,13,8,14,7,,4,,,11,10,6,6,,9,14,
02-01-2015,16,8,5,,10,,,,9,,5,,,10,11,9,,,12,,12,,8,,14,14,,8,6,,,15,7,15,8,,5,,,12,12,5,6,9,10,16,
02-01-2015,17,5,5,,10,,,,8,,6,,,10,22,12,,,16,,13,,10,,17,9,,9,7,,,18,7,18,9,,4,,,14,13,5,7,10,12,21,
02-01-2015,18,8,5,,12,,,,9,,9,,,12,25,16,,,18,,17,,13,,19,13,,13,8,,,22,9,23,14,,6,,,19,14,7,9,14,16,24,
02-01-2015,19,16,5,,12,,,,,,16,,,22,19,18,,,20,,24,,20,,26,19,,20,11,,,28,18,31,18,,9,,,25,17,7,12,21,22,30,
02-01-2015,20,21,4,,11,,,,,,24,,,27,25,26,,,29,,32,,25,,37,35,,28,13,,,34,24,34,22,,8,,,28,28,6,15,22,30,36,
02-01-2015,21,28,4,,23,,,,18,,20,,,24,29,36,,,32,,32,,32,,37,35,,37,14,,,39,26,40,24,,8,,,39,35,7,16,30,34,41,
02-01-2015,22,25,3,,31,,,,27,,21,,,17,31,34,,,36,,35,,33,,40,35,,38,15,,,38,31,40,20,,10,,,46,35,6,14,34,34,40,
02-01-2015,23,27,10,,32,,,,21,,26,,,17,27,31,,,35,,35,,32,,42,34,,39,16,,,37,27,40,26,,6,,,43,37,7,19,36,32,40,
02-01-2015,24,28,14,,30,,,,26,,26,,,14,28,,,,33,,30,,32,,40,32,,36,32,,,32,11,41,21,,12,,,42,35,11,23,31,26,37,
03-01-2015,1,27,19,,29,,,,29,,21,,,10,23,28,,,31,,27,,31,,41,33,,34,29,,,27,18,40,19,,25,,,39,32,6,22,33,29,37,
03-01-2015,2,26,23,,25,,,,27,,20,,,10,20,29,,,33,,18,,30,,38,32,,29,27,,,23,20,36,28,,21,,,39,22,5,15,31,28,35,
03-01-2015,3,23,22,,20,,,,25,,12,,,7,17,30,,,33,,23,,27,,36,31,,15,22,,,20,14,31,28,,19,,,37,23,3,19,26,19,32,
03-01-2015,4,20,19,,25,,,,22,,8,,,9,15,31,,,30,,20,,26,,34,31,,13,21,,,17,17,30,26,,10,,,36,15,5,11,15,21,28,
03-01-2015,5,14,15,,28,,,,20,,8,,,13,13,32,,,29,,15,,22,,32,29,,16,20,,,17,19,26,24,,8,,,33,12,8,8,13,13,25,
03-01-2015,6,11,13,,30,,,,20,,11,,,18,14,31,,,30,,18,,23,,32,30,,20,20,,,17,22,30,24,,9,,,31,11,11,11,16,22,26,
03-01-2015,7,24,10,,28,,,,21,,13,,,17,16,26,,,30,,29,,25,,35,30,,24,24,,,24,29,26,23,,9,,,39,20,14,16,19,22,28,
03-01-2015,8,22,18,,29,,,,20,,14,,,21,15,29,,,28,,30,,24,,45,29,,27,27,,,25,31,26,24,,10,,,32,21,12,18,19,22,30,
03-01-2015,9,20,17,,31,,,,26,,9,,,24,29,30,,,31,,27,,21,,40,32,,19,26,,,22,19,33,28,,9,,,43,30,16,18,20,21,35,
03-01-2015,10,11,15,,29,,,,34,,4,,,15,28,32,,,21,,16,,18,,37,39,,13,37,,,18,20,30,22,,8,,,36,37,19,14,9,17,25,
03-01-2015,11,3,23,,18,,,,15,,3,,,10,17,28,,,20,,12,,15,,28,18,,8,24,,,16,24,20,19,,6,,,22,25,20,13,12,13,21,
03-01-2015,12,6,13,,6,,,,13,,3,,,8,18,7,,,18,,14,,15,,23,15,,7,16,,,17,10,16,14,,4,,,20,13,14,9,16,17,22,
03-01-2015,13,10,10,,6,,,,10,,4,,,6,6,5,,,14,,13,,12,,17,11,,10,11,,,14,5,12,10,,4,,,8,10,11,5,9,11,19,
