Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-03-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,
01-03-2015,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,
01-03-2015,3,,9,,27,,,42,25,,10,,,27,31,29,,,46,,44,,36,,,42,,25,21,,,34,,,39,,25,,,36,29,5,30,31,27,43,
01-03-2015,4,,10,,22,,,41,29,,11,,,33,29,30,,,39,,39,,35,,,41,,40,19,,,36,,,34,,11,,,33,37,6,20,24,32,43,
01-03-2015,5,,13,,24,,,37,29,,26,,,31,26,27,,,38,,39,,35,,,37,,38,14,,,35,,,32,,12,,,27,37,7,23,30,26,39,
01-03-2015,6,,25,,27,,,31,28,,26,,,29,25,25,,,32,,26,,33,,,33,,33,14,,,31,,,33,,14,,,28,35,7,20,22,26,38,
01-03-2015,7,,11,,29,,,35,23,,23,,,32,23,28,,,33,,34,,30,,,37,,38,14,,,29,,,32,,21,,,31,35,7,22,30,29,39,
01-03-2015,8,,28,,28,,,36,30,,20,,,30,25,28,,,35,,,,30,,,39,,37,30,,,30,,,28,,20,,,32,33,11,24,31,29,35,
01-03-2015,9,,30,,28,,,38,31,,20,,,31,29,33,,,38,,45,,38,,,40,,35,35,,,34,,,23,,24,,,42,34,23,20,36,27,42,
01-03-2015,10,,25,,34,,,33,36,,16,,,28,28,33,,,48,,62,,33,,,35,,47,40,,,25,,,29,,18,,,56,32,33,19,45,23,39,
01-03-2015,11,,24,,24,,,38,29,,10,,,23,20,34,,,48,,61,,26,,,31,,61,33,,,16,,,31,,20,,,50,26,25,21,39,20,28,
