Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-08-2019,1,,1,,,,,1,,1,,1,,,0,0,1,0,,1,0,0,,1,0,,1,0,1,,1,,0,,,,,,1,,,1,2,,1,1,,1,1,
01-08-2019,2,,1,,,,,1,,1,,1,,,0,0,0,1,,1,0,0,,1,0,,1,1,1,,1,,0,,,,,,1,,,1,2,,1,1,,2,1,
01-08-2019,3,,1,,,,,1,,1,,1,,,0,0,1,1,,1,1,0,,0,1,,1,1,1,,0,,0,,,,,,0,,,3,2,,1,1,,2,1,
01-08-2019,4,,0,,,,,1,,0,,1,,,0,0,1,1,,2,0,0,,0,0,,1,1,1,,0,,0,,,,,,1,,,5,6,,1,1,,5,0,
01-08-2019,5,,0,,,,,1,,0,,1,,,0,1,1,1,,2,0,0,,0,0,,1,1,1,,0,,1,,,,,,1,,,6,5,,1,1,,12,2,
01-08-2019,6,,0,,,,,1,,0,,2,,,1,1,1,3,,4,0,1,,1,0,,1,1,,,0,,1,,,,,,0,,,7,7,,1,1,,25,3,
01-08-2019,7,,0,,,,,2,,1,,2,,,2,2,2,4,,5,0,2,,1,1,,2,1,1,,1,,0,,,,,,1,,,11,15,,1,1,,27,3,
01-08-2019,8,,0,,,,,4,,1,,2,,,2,3,4,2,,11,0,2,,1,1,,3,3,1,,1,,1,,,,,,2,,,18,37,,1,2,,26,2,
01-08-2019,9,,1,,,,,7,,7,,2,,,1,12,17,4,,11,1,2,,10,1,,6,12,1,,3,,2,,,,,,2,,,41,44,,2,3,,55,2,
01-08-2019,10,,3,,,,,8,,6,,1,,,2,45,20,5,,8,1,3,,25,1,,6,10,2,,,,2,,,,,,3,,,26,23,,3,3,,23,4,
01-08-2019,11,,5,,,,,6,,6,,2,,,8,13,16,11,,8,1,4,,13,2,,5,15,2,,,,3,,,,,,2,,,16,19,,3,3,,12,10,
01-08-2019,12,,5,,,,,5,,4,,2,,,11,4,10,5,,5,3,3,,5,4,,5,8,2,,,,4,,,,,,,,,13,7,,3,2,,4,7,
01-08-2019,13,,4,,,,,4,,3,,1,,,7,2,8,2,,5,6,4,,3,3,,5,5,2,,,,4,,,,,,3,,,7,4,,3,4,,1,3,
01-08-2019,14,,2,,,,,4,,3,,1,,,5,1,6,1,,2,5,2,,1,1,,2,4,2,,4,,3,,,,,,2,,,4,2,,4,2,,1,2,
01-08-2019,15,,3,,,,,2,,2,,0,,,4,1,3,1,,1,5,1,,1,1,,1,1,2,,3,,1,,,,,,3,,,2,2,,2,1,,1,1,
01-08-2019,16,,1,,,,,2,,1,,1,,,2,1,1,0,,1,3,0,,1,1,,1,1,2,,1,,1,,,,,,1,,,2,2,,1,1,,1,1,
01-08-2019,17,,1,,,,,1,,1,,1,,,1,1,1,0,,0,2,0,,1,1,,1,1,2,,1,,1,,,,,,1,,,2,2,,1,1,,1,1,
01-08-2019,18,,1,,,,,1,,1,,1,,,1,1,1,0,,1,1,0,,1,1,,1,1,2,,1,,1,,,,,,1,,,3,2,,1,0,,1,1,
01-08-2019,19,,1,,,,,1,,1,,1,,,1,1,1,0,,0,1,0,,1,0,,1,1,2,,1,,1,,,,,,1,,,2,2,,1,1,,1,1,
01-08-2019,20,,0,,,,,1,,0,,1,,,1,1,1,1,,0,1,1,,2,0,,1,1,1,,1,,1,,,,,,1,,,1,2,,1,1,,1,2,
01-08-2019,21,,0,,,,,1,,0,,1,,,0,1,1,1,,0,1,0,,2,0,,1,1,1,,1,,1,,,,,,1,,,2,1,,1,0,,1,2,
01-08-2019,22,,0,,,,,1,,0,,1,,,0,1,1,0,,1,1,0,,1,0,,1,1,1,,1,,1,,,,,,0,,,3,1,,1,1,,1,1,
01-08-2019,23,,0,,,,,2,,1,,1,,,0,0,1,0,,1,1,0,,1,0,,1,1,1,,1,,1,,,,,,1,,,4,2,,1,1,,1,1,
01-08-2019,24,,0,,,,,2,,0,,1,,,0,0,0,0,,1,1,0,,1,0,,1,1,1,,1,,0,,,,,,0,,,2,2,,1,0,,1,1,
02-08-2019,1,,0,,,,,2,,0,,1,,,1,0,0,0,,1,1,0,,1,1,,1,1,1,,1,,0,,,,,,1,,,2,2,,1,1,,1,1,
02-08-2019,2,,0,,,,,1,,0,,1,,,2,0,2,1,,1,1,0,,1,0,,1,1,1,,1,,0,,,,,,0,,,2,2,,1,1,,1,0,
02-08-2019,3,,0,,,,,1,,1,,1,,,1,0,4,1,,1,0,0,,1,0,,1,2,1,,1,,0,,,,,,0,,,10,3,,1,1,,1,1,
02-08-2019,4,,0,,,,,2,,1,,1,,,1,1,1,1,,3,1,0,,0,0,,1,3,0,,0,,0,,,,,,1,,,11,3,,1,0,,2,1,
02-08-2019,5,,1,,,,,1,,1,,2,,,1,1,1,1,,1,0,0,,0,0,,1,3,1,,0,,0,,,,,,1,,,9,4,,1,1,,1,1,
02-08-2019,6,,0,,,,,1,,1,,1,,,3,1,1,1,,1,0,0,,1,1,,1,4,1,,1,,0,,,,,,1,,,8,6,,1,0,,1,3,
02-08-2019,7,,1,,,,,2,,1,,2,,,3,2,3,2,,3,0,1,,1,1,,2,5,1,,1,,1,,,,,,1,,,10,8,,1,1,,2,3,
02-08-2019,8,,1,,,,,2,,2,,1,,,7,3,5,2,,8,1,2,,1,1,,7,8,1,,1,,1,,,,,,2,,,14,14,,1,1,,10,2,
02-08-2019,9,,2,,,,,3,,2,,2,,,6,49,8,4,,10,1,3,,4,1,,9,8,1,,2,,2,,,,,,1,,,18,44,,2,4,,24,3,
02-08-2019,10,,2,,,,,4,,2,,4,,,3,97,6,6,,8,1,4,,8,2,,11,6,2,,2,,5,,,,,,2,,,10,30,,3,5,,22,6,
02-08-2019,11,,2,,,,,5,,3,,4,,,2,31,6,5,,7,1,6,,9,2,,11,6,2,,2,,6,,,,,,4,,,11,36,,3,5,,24,7,
02-08-2019,12,,2,,,,,6,,4,,2,,,2,6,5,4,,7,2,8,,8,2,,9,5,3,,3,,5,,,,,,3,,,22,40,,4,7,,6,8,
02-08-2019,13,,3,,,,,6,,5,,2,,,3,3,25,5,,5,2,6,,4,3,,5,6,,,4,,3,,,,,,3,,,26,9,,5,4,,2,9,
02-08-2019,14,,5,,,,,5,,5,,2,,,12,2,9,3,,5,2,4,,2,2,,6,8,,,5,,2,,,,,,4,,,6,4,,4,3,,2,6,
02-08-2019,15,,4,,,,,5,,5,,2,,,8,4,3,1,,6,3,4,,1,1,,5,8,,,5,,2,,,,,,2,,,3,2,,3,2,,2,2,
02-08-2019,16,,4,,,,,3,,4,,2,,,2,3,3,1,,2,3,2,,1,1,,2,3,,,5,,2,,,,,,4,,,2,3,,3,2,,2,2,
02-08-2019,17,,2,,,,,2,,2,,1,,,4,1,4,1,,1,3,1,,1,1,,2,2,,,2,,2,,,,,,4,,,4,2,,4,2,,1,2,
02-08-2019,18,,2,,,,,2,,3,,2,,,5,1,1,1,,1,15,1,,1,0,,1,2,,,2,,3,,,,,,3,,,3,2,,4,3,,1,1,
02-08-2019,19,,2,,,,,1,,3,,1,,,1,1,1,0,,0,4,0,,1,0,,1,1,,,2,,3,,,,,,3,,,2,1,,3,3,,1,1,
02-08-2019,20,,2,,,,,1,,1,,1,,,2,1,1,0,,0,1,0,,1,0,,1,1,,,1,,1,,,,,,2,,,2,2,,2,1,,1,2,
02-08-2019,21,,1,,,,,1,,0,,1,,,1,1,1,1,,1,2,1,,1,0,,2,1,,,1,,1,,,,,,1,,,2,2,,1,1,,1,2,
02-08-2019,22,,0,,,,,1,,0,,1,,,0,1,1,0,,0,1,0,,1,0,,2,1,,,1,,1,,,,,,0,,,2,2,,1,0,,1,1,
02-08-2019,23,,0,,,,,1,,0,,1,,,0,0,1,1,,1,1,0,,1,0,,1,1,,,1,,1,,,,,,0,,,2,2,,1,0,,1,1,
02-08-2019,24,,0,,,,,1,,0,,1,,,0,0,1,0,,0,0,0,,0,1,,1,1,,,1,,0,,,,,,0,,,2,2,,1,0,,1,1,
03-08-2019,1,,0,,,,,1,,0,,2,,,0,0,1,0,,0,0,0,,0,0,,1,1,,,1,,0,,,,,,0,,,2,1,,1,0,,1,1,
03-08-2019,2,,0,,,,,1,,0,,3,,,0,1,1,1,,0,1,0,,0,1,,1,1,,,0,,0,,,,,,0,,,2,2,,1,0,,1,1,
03-08-2019,3,,0,,,,,2,,0,,1,,,0,1,0,1,,2,0,1,,0,0,,1,1,,,0,,0,,,,,,1,,,2,2,,1,0,,1,1,
03-08-2019,4,,0,,,,,1,,0,,1,,,1,1,0,0,,2,0,0,,0,0,,1,1,,,0,,0,,,,,,1,,,2,2,,1,0,,1,1,
03-08-2019,5,,0,,,,,1,,0,,1,,,1,1,0,1,,2,0,0,,,0,,1,1,,,0,,0,,,,,,1,,,2,2,,1,1,,1,1,
03-08-2019,6,,0,,,,,1,,1,,2,,,1,1,1,1,,1,0,1,,0,1,,1,2,,,0,,1,,,,,,1,,,2,2,,1,0,,1,1,
03-08-2019,7,,0,,,,,1,,1,,2,,,2,1,2,1,,2,0,1,,1,1,,2,1,,,0,,1,,,,,,1,,,3,2,,1,2,,1,3,
03-08-2019,8,,0,,,,,3,,1,,2,,,1,2,2,1,,3,1,1,,0,1,,3,2,,,1,,1,,,,,,1,,,4,3,,1,1,,2,2,
03-08-2019,9,,0,,,,,3,,2,,2,,,0,2,1,1,,4,1,1,,0,1,,3,1,,,1,,2,,,,,,1,,,4,4,,1,2,,3,2,
03-08-2019,10,,1,,,,,2,,1,,1,,,0,4,1,1,,1,1,1,,1,1,,2,1,,,1,,2,,,,,,1,,,4,7,,2,2,,4,2,
03-08-2019,11,,1,,,,,2,,1,,1,,,0,5,2,1,,2,1,1,,2,1,,2,2,,,1,,1,,,,,,1,,,5,5,,2,1,,2,2,
03-08-2019,12,,1,,,,,2,,1,,1,,,0,4,3,1,,2,0,1,,1,1,,2,2,,,1,,1,,,,,,1,,,4,3,,2,1,,1,2,
03-08-2019,13,,1,,,,,2,,1,,1,,,1,2,3,1,,1,0,1,,0,1,,2,2,,,1,,1,,,,,,1,,,3,2,,2,1,,1,2,
03-08-2019,14,,1,,,,,2,,2,,1,,,1,2,2,1,,2,1,1,,1,1,,2,2,,,2,,1,,,,,,1,,,3,2,,2,1,,1,1,
03-08-2019,15,,1,,,,,2,,2,,1,,,1,2,2,1,,1,2,1,,0,1,,1,2,,,2,,1,,,,,,1,,,2,2,,2,1,,1,1,
03-08-2019,16,,1,,,,,2,,1,,1,,,1,2,1,1,,1,1,1,,0,1,,1,1,,,2,,1,,,,,,1,,,2,2,,2,1,,1,1,
03-08-2019,17,,1,,,,,1,,1,,1,,,1,2,1,1,,0,1,0,,1,1,,1,1,,,1,,1,,,,,,1,,,2,2,,1,1,,1,1,
03-08-2019,18,,0,,,,,1,,1,,1,,,1,2,2,1,,1,1,0,,1,1,,1,1,,,1,,1,,,,,,1,,,3,2,,1,1,,1,1,
03-08-2019,19,,1,,,,,2,,1,,1,,,6,1,4,1,,1,1,1,,0,1,,1,3,,,1,,1,,,,,,1,,,3,1,,1,1,,1,1,
03-08-2019,20,,0,,,,,1,,1,,1,,,7,1,1,0,,0,0,1,,1,1,,1,1,,,1,,1,,,,,,1,,,2,2,,1,1,,1,1,
03-08-2019,21,,0,,,,,1,,0,,1,,,1,1,1,1,,0,1,0,,0,0,,1,1,,,1,,1,,,,,,1,,,2,1,,1,1,,1,1,
03-08-2019,22,,0,,,,,1,,0,,1,,,0,0,1,1,,0,1,0,,0,1,,1,1,,,1,,1,,,,,,1,,,1,1,,1,0,,1,1,
03-08-2019,23,,0,,,,,1,,0,,1,,,1,0,1,0,,0,0,0,,0,1,,1,1,,,0,,1,,,,,,1,,,5,2,,1,0,,1,1,
03-08-2019,24,,0,,,,,1,,1,,1,,,0,0,1,1,,0,0,0,,0,0,,1,1,,,1,,0,,,,,,1,,,5,2,,1,0,,0,1,
