Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-05-2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-05-2019,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-05-2019,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-05-2019,4,0,1,,,1,,,0,0,,,,,0,0,,1,,0,0,1,,0,2,,1,1,1,,1,,2,1,1,,,,,,,2,1,,,,,0,,
01-05-2019,5,0,1,,,1,,,0,0,,,,,0,1,,1,,0,0,2,,0,2,,2,3,1,,0,,2,1,1,,,,,,,3,1,,,,,0,,
01-05-2019,6,1,1,,,1,,,3,0,,,,,1,1,,1,,0,1,2,,0,2,,2,4,1,,1,,3,1,1,,,,,,,2,2,,,,,1,,
01-05-2019,7,1,1,,,1,,,4,1,,,,,1,1,,1,,1,1,2,,0,2,,3,5,1,,1,,4,2,1,,,,,,,3,2,,,,,1,,
01-05-2019,8,1,1,,,1,,,3,1,,1,,,1,1,,2,,2,1,3,,0,3,,4,3,1,,1,,5,2,1,,,,,,,3,2,,,,,1,,
01-05-2019,9,1,1,,,3,,,2,1,,2,,,0,2,,2,,2,1,2,,1,3,,3,3,1,,1,,4,3,1,,,,,,,6,2,,,,,2,,
01-05-2019,10,1,2,,,3,,,2,1,,1,,,1,3,,1,,1,1,2,,2,3,,2,3,1,,1,,3,3,2,,,,,,,8,2,,,,,2,,
01-05-2019,11,1,2,,,2,,,1,1,,1,,,3,3,,1,,1,1,2,,2,3,,1,2,1,,2,,3,3,3,,,,,,,6,2,,,,,1,,
01-05-2019,12,1,2,,,2,,,1,1,,1,,,2,1,,2,,1,1,2,,2,3,,1,2,1,,1,,3,2,2,,,,,,,2,1,,,,,2,,
01-05-2019,13,1,2,,,2,,,1,1,,1,,,1,1,,2,,1,1,2,,1,2,,2,2,2,,1,,3,2,2,,,,,,,2,1,,,,,1,,
01-05-2019,14,1,2,,,2,,,1,1,,1,,,1,1,,1,,1,1,2,,1,2,,1,2,1,,1,,2,2,2,,,,,,,3,1,,,,,1,,
01-05-2019,15,1,1,,,1,,,1,1,,1,,,1,1,,1,,1,1,2,,0,2,,1,2,1,,1,,2,2,2,,,,,,,2,0,,,,,1,,
01-05-2019,16,1,2,,,1,,,1,1,,1,,,1,1,,1,,1,1,2,,0,2,,1,2,2,,1,,2,1,2,,,,,,,3,1,,,,,0,,
01-05-2019,17,0,1,,,0,,,0,1,,1,,,1,29,,1,,0,1,1,,0,3,,1,2,1,,1,,3,1,2,,,,,,,2,1,,,,,,,
01-05-2019,18,0,1,,,0,,,1,1,,1,,,1,13,,1,,1,1,1,,0,2,,1,2,1,,1,,2,1,1,,,,,,,1,10,,,,,4,,
01-05-2019,19,0,1,,,0,,,0,0,,1,,,1,0,,1,,0,,1,,0,2,,1,1,1,,1,,2,1,1,,,,,,,3,2,,,,,1,,
01-05-2019,20,0,1,,,0,,,0,0,,2,,,0,0,,2,,0,0,1,,0,1,,1,1,1,,0,,3,1,1,,,,,,,2,0,,,,,1,,
01-05-2019,21,0,1,,,0,,,0,0,,1,,,1,0,,1,,0,1,2,,0,1,,1,1,1,,0,,2,1,1,,,,,,,1,0,,,,,0,,
01-05-2019,22,0,1,,,0,,,0,0,,1,,,1,0,,1,,0,1,1,,0,1,,0,2,1,,1,,2,0,1,,,,,,,,0,,,,,1,,
01-05-2019,23,0,1,,,0,,,0,0,,1,,,0,0,,0,,0,0,1,,0,1,,1,1,1,,1,,2,1,1,,,,,,,2,0,,,,,0,,
01-05-2019,24,0,1,,,0,,,2,0,,1,,,0,0,,0,,2,0,2,,0,1,,1,1,1,,0,,2,1,1,,,,,,,2,1,,,,,0,,
02-05-2019,1,0,1,,,0,,,2,0,,1,,,0,0,,1,,0,1,1,,0,3,,1,1,1,,0,,2,1,1,,,,,,,1,0,,,,,0,,
