Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-10-2019,1,,0,,,1,,1,0,,,0,,,0,1,1,1,,1,,1,,1,,,1,0,0,1,0,,0,,0,,,,0,,,1,4,,1,1,,0,2,
01-10-2019,2,,0,,,1,,1,0,,,0,,,0,1,1,0,,1,,1,,1,,,1,0,1,1,0,,0,,0,,,,0,,,1,3,,1,1,,0,1,
01-10-2019,3,,0,,,1,,1,0,,,0,,,1,1,1,0,,1,,1,,1,,,1,1,0,1,1,,0,,0,,,,0,,,1,2,,1,1,,0,1,
01-10-2019,4,,0,,,1,,1,0,,,1,,,1,1,1,1,,1,,1,,1,,,1,2,0,1,1,,0,,0,,,,0,,,1,3,,1,1,,0,1,
01-10-2019,5,,0,,,1,,1,1,,,1,,,1,1,1,1,,1,,1,,1,,,2,3,0,1,1,,0,,1,,,,0,,,2,2,,1,1,,0,1,
01-10-2019,6,,0,,,1,,1,1,,,1,,,1,2,2,1,,1,,1,,1,,,1,1,1,1,1,,1,,1,,,,1,,,2,3,,1,1,,1,2,
01-10-2019,7,,0,,,1,,1,1,,,1,,,1,2,3,1,,2,,2,,1,,,2,1,1,2,1,,1,,1,,,,0,,,3,3,,1,2,,1,3,
01-10-2019,8,,1,,,1,,2,0,,,2,,,2,2,2,2,,2,,2,,1,,,2,1,1,2,1,,2,,1,,,,1,,,4,4,,1,2,,1,3,
01-10-2019,9,,1,,,1,,2,0,,,1,,,1,1,2,1,,2,,2,,1,,,2,1,1,2,1,,1,,1,,,,1,,,4,4,,1,2,,2,2,
01-10-2019,10,,1,,,1,,2,0,,,0,,,1,1,2,1,,2,,1,,1,,,2,2,1,2,1,,1,,1,,,,1,,,3,4,,1,2,,1,2,
01-10-2019,11,,1,,,1,,2,0,,,0,,,1,1,2,1,,2,,1,,1,,,2,,1,2,1,,1,,1,,,,0,,,4,4,,1,2,,1,2,
01-10-2019,12,,0,,,2,,2,0,,,1,,,1,1,2,1,,2,,1,,1,,,1,,1,2,1,,1,,1,,,,1,,,2,3,,1,1,,1,,
