Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-09-2019,1,,0,,,,,1,,0,,1,,,1,,2,0,,,0,1,,1,1,,1,1,1,,1,,0,,0,,,,,,,2,,,1,1,,1,0,
01-09-2019,2,,0,,,,,2,,1,,1,,,1,,3,1,,,0,1,,1,1,,1,2,1,,1,,0,,0,,,,,,,4,,,1,1,,0,0,
01-09-2019,3,,0,,,,,2,,1,,1,,,1,,6,0,,,0,1,,1,0,,1,2,1,,1,,0,,0,,,,,,,4,,,1,1,,1,0,
01-09-2019,4,,1,,,,,3,,4,,1,,,10,,7,1,,,0,2,,1,0,,1,3,1,,1,,0,,3,,,,,,,9,,,1,2,,1,0,
01-09-2019,5,,1,,,,,4,,4,,1,,,10,,6,1,,,0,1,,1,0,,1,5,1,,1,,0,,2,,,,,,,11,,,1,1,,1,0,
01-09-2019,6,,1,,,,,7,,1,,1,,,3,,4,0,,,0,1,,1,0,,1,7,1,,1,,0,,1,,,,,,,13,,,1,0,,1,1,
01-09-2019,7,,0,,,,,7,,0,,2,,,2,,3,0,,,0,2,,1,0,,1,7,1,,1,,0,,1,,,,,,,10,,,1,1,,1,1,
01-09-2019,8,,2,,,,,10,,1,,1,,,1,,7,1,,,0,2,,1,1,,8,12,1,,3,,1,,1,,,,1,,,23,,,2,1,,2,1,
01-09-2019,9,,2,,,,,10,,6,,1,,,1,,17,1,,,1,8,,1,1,,9,15,2,,7,,3,,3,,,,1,,,24,,,3,8,,6,1,
01-09-2019,10,,3,,,,,9,,6,,1,,,2,,14,1,,,1,7,,4,1,,5,8,2,,6,,10,,7,,,,3,,,10,,,7,8,,10,1,
01-09-2019,11,,3,,,,,8,,6,,1,,,2,,10,2,,,1,3,,4,1,,2,9,2,,7,,2,,5,,,,4,,,9,,,7,2,,8,3,
01-09-2019,12,,3,,,,,8,,5,,1,,,3,,7,3,,,1,2,,3,1,,1,10,3,,,,1,,4,,,,1,,,6,,,3,1,,5,2,
01-09-2019,13,,4,,,,,6,,6,,1,,,2,,5,2,,,1,2,,2,2,,2,6,2,,5,,1,,4,,,,1,,,5,,,2,2,,1,3,
01-09-2019,14,,5,,,,,4,,4,,1,,,2,,4,1,,,1,2,,1,1,,2,4,1,,3,,1,,3,,,,1,,,4,,,2,2,,1,1,
01-09-2019,15,,3,,,,,3,,3,,1,,,2,,3,1,,,2,2,,1,1,,1,3,1,,2,,1,,2,,,,1,,,3,,,2,1,,0,1,
01-09-2019,16,,2,,,,,1,,2,,1,,,1,,2,1,,,2,1,,1,0,,0,2,1,,2,,0,,1,,,,1,,,3,,,2,1,,0,1,
01-09-2019,17,,1,,,,,1,,1,,1,,,1,,2,0,,,1,1,,1,1,,0,2,1,,1,,0,,1,,,,0,,,2,,,1,1,,0,1,
01-09-2019,18,,1,,,,,1,,1,,1,,,1,,2,0,,,1,1,,1,0,,0,2,1,,1,,0,,1,,,,0,,,2,,,1,1,,0,1,
01-09-2019,19,,1,,,,,1,,0,,1,,,1,,2,0,,,3,1,,1,1,,1,2,1,,1,,0,,1,,,,0,,,2,,,1,1,,0,1,
01-09-2019,20,,0,,,,,1,,0,,1,,,1,,2,1,,,1,1,,1,1,,2,2,1,,1,,1,,1,,,,,,,2,,,1,1,,1,1,
01-09-2019,21,,0,,,,,1,,0,,1,,,1,,2,1,,,1,1,,1,0,,2,2,1,,1,,0,,1,,,,0,,,2,,,1,1,,0,1,
01-09-2019,22,,0,,,,,1,,0,,1,,,1,,2,0,,,1,1,,1,0,,2,2,1,,0,,0,,1,,,,0,,,2,,,1,1,,1,1,
01-09-2019,23,,1,,,,,2,,1,,1,,,0,,2,1,,,0,1,,1,0,,1,2,1,,0,,0,,1,,,,0,,,4,,,1,1,,0,1,
01-09-2019,24,,1,,,,,1,,1,,1,,,1,,2,0,,,0,1,,1,1,,1,2,1,,0,,0,,0,,,,0,,,2,,,1,1,,1,0,
02-09-2019,1,,1,,,,,1,,1,,1,,,1,,3,1,,,0,1,,1,1,,1,2,1,,0,,0,,1,,,,0,,,2,,,1,1,,1,0,
02-09-2019,2,,1,,,,,1,,1,,1,,,1,,2,1,,,0,0,,1,1,,1,2,1,,0,,0,,1,,,,0,,,3,,,1,1,,2,0,
02-09-2019,3,,1,,,,,1,,2,,1,,,1,,4,1,,,0,1,,1,1,,0,2,1,,0,,0,,0,,,,0,,,2,,,1,1,,0,0,
