Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-11-2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-11-2017,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-11-2017,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-11-2017,4,3,34,17,1,,26,20,12,,8,11,,2,13,10,,18,22,18,19,,9,2,13,17,36,16,14,,,5,,,,,35,,,3,5,,25,26,5,,
01-11-2017,5,11,26,15,2,,22,16,10,,6,6,,6,6,3,,15,17,16,17,,7,4,10,6,34,4,14,,,8,,,,,33,,,4,1,,29,18,8,,
01-11-2017,6,1,30,5,0,,11,5,7,,2,2,,3,2,2,,5,12,17,11,,3,1,4,2,33,2,15,,,1,,,,,18,,,2,1,,9,15,1,,
01-11-2017,7,1,31,3,0,,1,1,4,,2,2,,1,1,0,,1,3,16,3,,2,1,1,1,29,1,4,,,1,,,,,18,,,2,1,,0,3,1,,
01-11-2017,8,2,25,4,0,,2,1,3,,3,3,,2,1,1,,3,3,17,2,,2,1,2,1,32,3,5,,,1,,,,,17,,,2,1,,3,3,2,,
01-11-2017,9,10,32,27,5,,9,5,9,,9,7,,12,5,7,,8,12,22,7,,5,5,7,8,41,9,13,,,5,,,,,25,,,4,4,,15,16,4,,
01-11-2017,10,32,36,50,22,,24,19,26,,34,31,,24,22,21,,28,29,42,26,,12,22,16,19,56,21,33,,,18,,,,,40,,,12,14,,35,32,15,,
01-11-2017,11,45,47,53,31,,48,42,52,,53,50,,31,46,39,,52,48,44,52,,33,42,35,39,65,38,48,,,35,,,,,60,,,25,40,,57,59,38,,
01-11-2017,12,53,57,60,40,,75,58,64,,68,70,,36,60,52,,77,60,46,67,,47,67,48,63,73,47,65,,,47,,,,,71,,,46,52,,77,70,53,,
01-11-2017,13,59,74,72,56,,88,85,98,,80,86,,50,69,67,,90,83,58,83,,54,90,72,83,73,49,93,,,55,,,,,86,,,68,60,,102,80,55,,
01-11-2017,14,67,96,75,75,,106,112,118,,92,93,,67,70,94,,90,110,65,97,,67,90,83,112,92,55,122,,,65,,,,,105,,,90,75,,97,87,49,,
01-11-2017,15,75,119,94,80,,114,115,117,,91,92,,79,69,115,,90,102,85,90,,78,87,75,115,111,60,125,,,77,,,,,97,,,90,68,,95,92,64,,
01-11-2017,16,75,105,75,82,,111,113,117,,84,67,,73,70,108,,91,92,60,87,,73,67,74,108,112,65,120,,,75,,,,,101,,,73,74,,96,87,68,,
01-11-2017,17,71,70,56,76,,93,102,85,,55,59,,40,70,80,,81,85,31,79,,63,61,63,91,94,58,62,,,68,,,,,85,,,66,72,,93,,62,,
01-11-2017,18,43,57,54,46,,55,52,55,,37,17,,14,39,42,,57,46,31,41,,45,58,41,49,74,44,49,,,38,,,,,,,,49,57,,59,60,49,,
01-11-2017,19,38,43,39,40,,33,36,39,,42,33,,20,24,16,,26,32,27,23,,21,33,18,35,58,19,35,,,19,,,,,43,,,21,44,,37,37,34,,
01-11-2017,20,19,52,28,21,,16,11,19,,44,26,,14,42,23,,25,18,24,10,,26,33,10,15,66,23,15,,,23,,,,,28,,,11,32,,20,15,31,,
01-11-2017,21,21,27,24,24,,16,19,6,,26,25,,23,30,20,,27,18,22,11,,26,36,12,6,56,14,3,,,22,,,,,27,,,19,22,,36,16,23,,
01-11-2017,22,19,23,10,28,,19,25,7,,15,22,,15,16,43,,24,23,21,10,,15,25,11,21,54,9,4,,,12,,,,,23,,,22,18,,24,14,12,,
01-11-2017,23,9,13,12,24,,26,26,13,,12,4,,12,5,34,,3,27,15,19,,5,1,19,20,,6,6,,,4,,,,,17,,,21,6,,17,12,7,,
01-11-2017,24,9,28,17,27,,16,7,11,,3,6,,6,2,24,,3,25,20,18,,11,10,17,8,37,6,26,,,6,,,,,9,,,11,9,,9,17,7,,
02-11-2017,1,12,24,21,20,,15,3,31,,1,6,,5,1,4,,7,14,12,11,,21,25,4,2,24,2,34,,,15,,,,,9,,,8,11,,6,17,10,,
02-11-2017,2,1,7,20,12,,11,6,19,,2,7,,10,2,17,,4,7,18,2,,14,20,1,2,15,1,30,,,2,,,,,11,,,13,11,,3,7,13,,
02-11-2017,3,2,10,26,15,,7,1,21,,5,14,,5,1,16,,2,5,15,2,,9,1,0,7,15,4,23,,,1,,,,,11,,,4,21,,6,19,16,,
02-11-2017,4,1,27,24,14,,8,5,19,,23,13,,6,1,8,,2,3,20,1,,3,1,1,11,21,14,,,,0,,,,,22,,,8,12,,7,14,13,,
