Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-05-2018,1,9,14,,10,,,,20,,16,13,,24,10,,,,14,,,,11,,16,13,,22,21,,,10,27,,,,,,,14,10,,16,20,7,14,
01-05-2018,2,21,12,,12,,,,13,,20,29,,24,8,,,,10,,,,13,,16,16,,19,18,,,9,20,,,,,,,11,11,,12,19,7,17,
01-05-2018,3,24,12,,11,,,,14,,17,21,,18,14,,,,22,,,,16,,25,18,,21,18,,,20,16,,,,,,,16,9,,24,26,7,19,
01-05-2018,4,27,13,,12,,,,15,,29,20,,25,19,,,,38,,,,25,,29,26,,23,17,,,22,18,,,,,,,21,15,,27,29,14,24,
01-05-2018,5,30,10,,14,,,,21,,21,23,,35,23,,,,32,,,,32,,38,33,,29,13,,,26,20,,,,,,,22,34,,30,35,19,34,
01-05-2018,6,27,9,,26,,,,23,,29,22,,35,25,,,,40,,,,33,,40,30,,39,18,,,32,27,,,,,,,35,36,,31,36,30,40,
01-05-2018,7,25,9,,30,,,,26,,30,18,,33,28,,,,45,,,,31,,37,37,,36,25,,,35,29,,,,,,,36,36,,28,35,34,42,
01-05-2018,8,26,11,,30,,,,30,,25,17,,32,25,,,,42,,,,28,,36,38,,35,23,,,36,23,,,,,,,37,31,,26,32,35,33,
01-05-2018,9,24,22,,30,,,,29,,12,16,,10,23,,,,43,,,,41,,44,38,,30,30,,,46,12,,,,,,,36,37,,19,23,37,40,
01-05-2018,10,16,19,,38,,,,21,,8,9,,8,31,,,,36,,,,39,,31,36,,24,22,,,27,19,,,,,,,42,38,,13,19,41,51,
01-05-2018,11,12,15,,33,,,,18,,6,7,,19,21,,,,27,,,,16,,38,26,,14,18,,,19,16,,,,,,,38,40,,9,18,26,23,
01-05-2018,12,7,11,,18,,,,14,,4,4,,11,15,,,,23,,,,7,,21,20,,9,12,,,12,11,,,,,,,20,35,,7,11,12,17,
01-05-2018,13,6,9,,26,,,,10,,3,3,,12,5,,,,11,,,,5,,17,13,,7,9,,,8,13,,,,,,,21,14,,5,7,5,12,
01-05-2018,14,6,9,,19,,,,9,,5,3,,15,6,,,,11,,,,4,,11,11,,8,11,,,7,12,,,,,,,16,8,,4,6,5,13,
01-05-2018,15,8,7,,16,,,,12,,6,5,,10,6,,,,16,,,,5,,14,14,,8,10,,,10,7,,,,,,,15,9,,10,6,7,10,
01-05-2018,16,11,8,,14,,,,13,,8,7,,11,10,,,,15,,,,8,,13,14,,11,8,,,11,8,,,,,,,17,16,,8,10,11,10,
01-05-2018,17,12,7,,21,,,,18,,5,6,,11,15,,,,12,,,,11,,13,13,,12,8,,,15,9,,,,,,,17,20,,17,8,11,14,
01-05-2018,18,14,6,,21,,,,13,,9,10,,13,18,,,,15,,,,19,,19,16,,14,11,,,20,13,,,,,,,29,23,,15,9,13,22,
01-05-2018,19,11,17,,17,,,,15,,9,12,,16,13,,,,18,,,,18,,18,18,,15,17,,,16,15,,,,,,,29,16,,12,14,9,16,
01-05-2018,20,10,15,,13,,,,15,,10,11,,19,11,,,,17,,,,12,,17,14,,16,17,,,,14,,,,,,,29,14,,15,18,9,15,
01-05-2018,21,10,16,,12,,,,17,,7,8,,16,13,,,,19,,,,20,,20,12,,21,17,,,,12,,,,,,,18,11,,18,22,8,17,
01-05-2018,22,6,10,,15,,,,13,,5,3,,8,14,,,,15,,,,16,,18,14,,20,11,,,,8,,,,,,,27,14,,15,20,8,8,
01-05-2018,23,10,7,,11,,,,12,,10,4,,8,21,,,,20,,,,10,,21,15,,17,9,,,,9,,,,,,,18,24,,15,17,11,11,
01-05-2018,24,21,6,,10,,,,10,,21,4,,8,17,,,,14,,,,9,,18,16,,26,8,,,,8,,,,,,,15,16,,12,20,15,14,
02-05-2018,1,16,4,,8,,,,8,,19,10,,11,19,,,,13,,,,14,,13,24,,18,8,,,,9,,,,,,,12,24,,9,12,13,19,
02-05-2018,2,20,4,,7,,,,10,,21,15,,13,18,,,,13,,,,15,,13,26,,14,10,,,,8,,,,,,,12,15,,13,10,14,26,
02-05-2018,3,18,4,,8,,,,13,,23,20,,15,15,,,,14,,,,22,,20,16,,16,8,,,31,7,,,,,,,20,17,,14,12,16,25,
02-05-2018,4,29,5,,12,,,,15,,23,18,,21,15,,,,18,,,,19,,31,24,,24,14,,,26,13,,,,,,,19,13,,11,14,22,33,
02-05-2018,5,27,10,,22,,,,19,,31,22,,29,21,,,,26,,,,25,,37,33,,35,15,,,27,22,,,,,,,29,21,,17,24,29,34,
02-05-2018,6,27,20,,30,,,,25,,31,24,,26,23,,,,42,,,,27,,45,33,,38,24,,,29,30,,,,,,,34,37,,30,38,31,37,
02-05-2018,7,26,34,,28,,,,34,,26,25,,39,22,,,,43,,,,31,,43,40,,37,35,,,31,27,,,,,,,37,33,,33,47,29,36,
