Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-01-2018,1,23,25,,,,,,36,,35,,,31,16,15,,,33,,,,24,,44,21,,37,32,,,21,26,,,,44,,,28,29,,,52,26,15,
01-01-2018,2,19,22,,,,,,23,,37,,,18,38,15,,,28,,,,27,,37,15,,33,25,,,21,15,,,,37,,,32,29,,,44,29,14,
01-01-2018,3,15,20,,,,,,18,,35,,,16,31,20,,,29,,,,24,,34,16,,39,19,,,20,11,,,,45,,,39,36,,,39,30,16,
01-01-2018,4,14,14,,,,,,16,,32,,,18,31,26,,,35,,,,26,,31,18,,35,15,,,17,13,,,,32,,,38,38,,,37,30,33,
01-01-2018,5,14,11,,,,,,15,,29,,,19,30,26,,,39,,,,23,,40,21,,30,19,,,20,16,,,,34,,,37,36,,,41,22,37,
01-01-2018,6,18,11,,,,,,17,,20,,,28,25,26,,,39,,,,17,,38,27,,24,19,,,15,12,,,,29,,,34,26,,,39,19,33,
01-01-2018,7,13,23,,,,,,23,,25,,,20,21,23,,,36,,,,18,,35,20,,19,23,,,12,15,,,,24,,,30,25,,,24,18,32,
01-01-2018,8,10,29,,,,,,28,,23,,,22,21,25,,,31,,,,22,,31,23,,18,28,,,16,18,,,,18,,,22,23,,,22,18,33,
01-01-2018,9,9,21,,,,,,27,,15,,,26,27,,,,24,,,,21,,25,19,,12,29,,,16,24,,,,17,,,18,18,,,17,18,30,
01-01-2018,10,19,18,,,,,,22,,9,,,13,23,14,,,23,,,,19,,25,17,,13,27,,,14,18,,,,15,,,21,19,,,13,17,27,
01-01-2018,11,8,22,,,,,,19,,6,,,9,10,14,,,23,,,,16,,25,19,,17,21,,,14,10,,,,16,,,20,16,,,20,14,26,
01-01-2018,12,7,18,,,,,,18,,6,,,10,12,13,,,21,,,,15,,23,16,,20,18,,,12,10,,,,16,,,25,15,,,20,8,18,
01-01-2018,13,5,17,,,,,,18,,5,,,11,10,14,,,21,,,,10,,21,17,,12,17,,,8,11,,,,19,,,20,13,,,23,9,10,
01-01-2018,14,7,14,,,,,,17,,3,,,11,7,15,,,19,,,,9,,10,18,,8,18,,,6,12,,,,19,,,16,10,,,11,8,11,
01-01-2018,15,8,14,,,,,,17,,3,,,12,6,14,,,19,,,,11,,11,17,,9,17,,,9,14,,,,14,,,13,10,,,8,7,11,
01-01-2018,16,11,14,,,,,,12,,2,,,16,5,14,,,16,,,,9,,13,14,,9,16,,,12,16,,,,12,,,14,9,,,7,5,11,
01-01-2018,17,12,12,,,,,,15,,3,,,17,6,12,,,15,,,,10,,14,13,,11,17,,,7,16,,,,12,,,14,8,,,10,5,13,
01-01-2018,18,11,21,,,,,,14,,4,,,17,9,15,,,13,,,,8,,16,14,,15,17,,,13,15,,,,16,,,,9,,,11,7,14,
01-01-2018,19,13,20,,,,,,16,,6,,,15,9,18,,,14,,,,25,,18,15,,18,20,,,16,15,,,,20,,,17,12,,,13,9,16,
01-01-2018,20,15,17,,,,,,18,,7,,,14,13,20,,,14,,,,18,,16,16,,17,18,,,15,15,,,,18,,,18,12,,,19,9,11,
01-01-2018,21,13,15,,,,,,18,,6,,,14,14,18,,,17,,,,16,,15,14,,17,18,,,11,15,,,,18,,,17,11,,,18,10,8,
01-01-2018,22,14,15,,,,,,16,,7,,,12,17,19,,,15,,,,15,,12,17,,16,17,,,10,13,,,,14,,,16,12,,,17,12,10,
01-01-2018,23,16,14,,,,,,17,,10,,,13,12,17,,,15,,,,14,,15,16,,20,16,,,9,14,,,,15,,,20,16,,,18,11,15,
01-01-2018,24,15,16,,,,,,16,,13,,,14,16,14,,,21,,,,15,,17,15,,23,17,,,9,15,,,,18,,,23,15,,,21,15,20,
02-01-2018,1,11,14,,,,,,14,,11,,,15,15,17,,,24,,,,16,,22,16,,22,16,,,12,18,,,,18,,,24,14,,,24,9,18,
02-01-2018,2,13,12,,,,,,16,,17,,,19,16,18,,,25,,,,16,,19,18,,17,17,,,16,19,,,,16,,,19,12,,,25,8,20,
02-01-2018,3,10,11,,,,,,19,,15,,,16,14,16,,,26,,,,18,,20,24,,16,20,,,15,14,,,,15,,,24,13,,,23,9,21,
02-01-2018,4,11,9,,,,,,18,,14,,,19,11,15,,,26,,,,19,,25,25,,16,17,,,17,15,,,,16,,,21,8,,,21,15,19,
02-01-2018,5,12,7,,,,,,17,,12,,,23,12,16,,,25,,,,20,,23,24,,19,16,,,17,14,,,,16,,,18,9,,,21,19,20,
02-01-2018,6,13,12,,,,,,17,,13,,,32,10,16,,,25,,,,19,,23,24,,20,19,,,18,18,,,,17,,,22,18,,,21,17,24,
02-01-2018,7,17,21,,,,,,14,,14,,,34,11,17,,,24,,,,20,,23,20,,18,19,,,18,30,,,,18,,,23,20,,,24,17,22,
02-01-2018,8,22,18,,,,,,15,,15,,,41,13,18,,,23,,,,19,,31,21,,19,20,,,17,28,,,,17,,,22,21,,,22,19,23,
02-01-2018,9,16,23,,,,,,22,,23,,,37,19,24,,,34,,,,25,,43,24,,20,26,,,20,25,,,,19,,,23,22,,,24,20,30,
02-01-2018,10,13,27,,,,,,34,,21,,,32,31,33,,,54,,,,28,,42,37,,21,26,,,22,25,,,,23,,,30,32,,,31,23,35,
02-01-2018,11,14,27,,,,,,44,,22,,,30,26,45,,,54,,,,26,,41,61,,38,45,,,16,38,,,,17,,,44,50,,,38,25,33,
02-01-2018,12,15,31,,,,,,49,,18,,,,28,,,,46,,,,19,,39,63,,38,51,,,16,43,,,,16,,,60,49,,,55,46,24,
02-01-2018,13,15,18,,,,,,39,,10,,,,19,,,,39,,,,13,,44,45,,29,40,,,17,36,,,,14,,,37,45,,,51,36,23,
02-01-2018,14,14,10,,,,,,20,,7,,,17,9,20,,,19,,,,10,,19,21,,18,22,,,11,19,,,,9,,,24,26,,,21,10,18,
02-01-2018,15,12,14,,,,,,16,,6,,,17,7,20,,,19,,,,11,,14,15,,10,15,,,6,14,,,,8,,,21,15,,,11,8,17,
02-01-2018,16,15,13,,,,,,14,,7,,,19,7,18,,,15,,,,12,,18,14,,10,13,,,9,14,,,,12,,,,14,,,12,8,19,
02-01-2018,17,16,18,,,,,,13,,12,,,21,9,22,,,20,,,,14,,18,16,,15,15,,,14,16,,,,8,,,,17,,,14,8,22,
02-01-2018,18,15,25,,,,,,14,,19,,,25,12,38,,,29,,,,27,,22,29,,24,20,,,21,27,,,,9,,,,23,,,13,13,27,
02-01-2018,19,25,20,,,,,,27,,23,,,67,24,77,,,29,,,,43,,32,77,,29,32,,,40,54,,,,12,,,88,57,,,20,43,39,
02-01-2018,20,25,16,,,,,,35,,24,,,47,45,79,,,43,,,,39,,47,65,,36,31,,,45,42,,,,16,,,91,61,,,27,45,36,
02-01-2018,21,36,29,,,,,,32,,28,,,24,46,78,,,51,,,,43,,59,57,,42,34,,,37,55,,,,24,,,73,61,,,40,47,52,
