Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-07-2018,1,,3,,18,,,18,14,,15,,,22,6,9,,,17,,16,,13,,21,21,,28,20,,,26,13,,,,,,,21,27,,13,20,16,36,
01-07-2018,2,,2,,13,,,16,8,,13,,,18,9,11,,,18,,15,,17,,17,12,,22,23,,,24,13,,,,,,,15,19,,12,18,13,31,
01-07-2018,3,,2,,16,,,17,9,,16,,,17,15,11,,,15,,15,,22,,17,19,,18,13,,,18,12,,,,,,,21,15,,15,20,13,27,
01-07-2018,4,,3,,16,,,23,14,,11,,,13,13,16,,,17,,19,,20,,21,20,,18,13,,,20,13,,,,,,,19,16,,14,17,14,24,
01-07-2018,5,,3,,13,,,25,17,,18,,,16,11,19,,,26,,27,,19,,32,23,,18,18,,,19,16,,,,,,,25,15,,13,17,15,23,
01-07-2018,6,,8,,12,,,24,15,,18,,,12,11,14,,,26,,31,,18,,32,22,,28,21,,,19,24,,,,,,,27,19,,14,21,20,23,
01-07-2018,7,,9,,12,,,21,18,,15,,,14,10,14,,,30,,28,,18,,32,17,,24,22,,,20,24,,,,,,,28,21,,16,26,18,22,
01-07-2018,8,,12,,12,,,25,19,,14,,,12,14,16,,,20,,25,,20,,26,16,,23,19,,,21,19,,,,,,,21,23,,13,21,13,25,
01-07-2018,9,,15,,12,,,27,26,,7,,,9,14,12,,,20,,26,,15,,27,21,,21,22,,,16,11,,,,,,,23,19,,11,14,16,29,
01-07-2018,10,,19,,15,,,26,25,,5,,,11,15,19,,,21,,15,,11,,26,22,,12,21,,,14,12,,,,,,,29,19,,8,12,19,21,
01-07-2018,11,,21,,24,,,22,21,,5,,,12,13,24,,,13,,10,,9,,24,19,,13,20,,,14,12,,,,,,,26,20,,4,9,24,15,
01-07-2018,12,,13,,20,,,21,11,,4,,,13,8,17,,,19,,15,,7,,25,15,,12,14,,,11,10,,,,,,,20,18,,4,9,11,18,
01-07-2018,13,,10,,14,,,16,13,,3,,,11,6,22,,,16,,18,,7,,18,17,,8,12,,,10,10,,,,,,,22,11,,8,12,6,14,
01-07-2018,14,,15,,10,,,17,13,,3,,,15,5,16,,,12,,12,,7,,16,15,,6,13,,,7,11,,,,,,,16,9,,7,6,5,10,
01-07-2018,15,,12,,9,,,12,9,,2,,,15,4,15,,,12,,10,,7,,10,15,,7,10,,,7,11,,,,,,,11,8,,4,6,5,9,
01-07-2018,16,,10,,7,,,10,9,,1,,,15,4,11,,,9,,8,,8,,11,11,,7,11,,,8,9,,,,,,,12,7,,5,8,4,7,
01-07-2018,17,,12,,6,,,9,8,,3,,,12,5,10,,,8,,8,,7,,13,10,,8,9,,,9,8,,,,,,,10,8,,5,7,6,8,
01-07-2018,18,,12,,11,,,12,8,,6,,,11,6,13,,,8,,12,,11,,15,11,,11,9,,,11,8,,,,,,,12,11,,7,10,,10,
01-07-2018,19,,10,,12,,,14,16,,5,,,14,7,13,,,9,,18,,6,,15,14,,12,11,,,13,11,,,,,,,25,19,,9,12,8,13,
01-07-2018,20,,7,,14,,,13,16,,9,,,14,13,12,,,11,,15,,8,,14,18,,13,14,,,16,18,,,,,,,16,11,,14,14,8,19,
01-07-2018,21,,7,,13,,,16,17,,9,,,17,8,17,,,9,,15,,10,,15,14,,26,13,,,20,17,,,,,,,15,11,,13,23,9,13,
01-07-2018,22,,4,,12,,,19,13,,7,,,19,7,15,,,13,,19,,11,,19,15,,26,12,,,26,15,,,,,,,23,14,,12,24,9,18,
01-07-2018,23,,3,,8,,,20,8,,11,,,11,6,9,,,16,,22,,25,,22,10,,23,8,,,25,11,,,,,,,15,14,,13,28,11,23,
01-07-2018,24,,5,,7,,,17,8,,12,,,17,4,6,,,13,,15,,23,,19,10,,23,7,,,25,14,,,,,,,12,10,,11,17,10,23,
02-07-2018,1,,3,,,,,14,8,,9,,,15,5,6,,,13,,12,,17,,16,14,,17,5,,,24,9,,,,,,,12,11,,17,14,8,26,
02-07-2018,2,,3,,,,,15,8,,9,,,22,9,7,,,11,,13,,14,,21,10,,13,8,,,23,11,,,,,,,12,10,,14,18,10,23,
02-07-2018,3,,7,,,,,28,10,,7,,,24,16,10,,,12,,15,,19,,26,13,,19,16,,,25,9,,,,,,,16,9,,11,27,11,24,
02-07-2018,4,,4,,,,,33,11,,15,,,22,25,10,,,22,,21,,17,,27,20,,23,7,,,25,12,,,,,,,29,16,,13,32,25,26,
02-07-2018,5,,5,,,,,26,11,,20,,,31,21,15,,,28,,26,,24,,32,24,,35,9,,,26,19,,,,,,,30,31,,16,31,20,27,
02-07-2018,6,,11,,,,,32,20,,23,,,30,23,21,,,31,,27,,23,,32,23,,38,14,,,26,23,,,,,,,27,30,,26,33,25,28,
02-07-2018,7,,18,,,,,30,20,,19,,,29,16,23,,,30,,33,,24,,33,25,,34,19,,,26,23,,,,,,,27,29,,27,35,26,31,
02-07-2018,8,,12,,,,,28,20,,21,,,21,21,14,,,26,,29,,23,,30,23,,25,21,,,24,18,,,,,,,22,25,,24,35,28,36,
02-07-2018,9,,16,,,,,29,20,,18,,,16,13,12,,,26,,24,,23,,34,22,,26,19,,,25,14,,,,,,,22,20,,29,34,24,40,
02-07-2018,10,,18,,,,,27,22,,12,,,13,10,11,,,30,,27,,23,,34,19,,23,21,,,25,12,,,,,,,21,25,,28,33,14,44,
02-07-2018,11,,16,,,,,26,21,,6,,,14,9,13,,,27,,32,,14,,36,23,,16,24,,,19,12,,,,,,,27,22,,29,32,9,42,
02-07-2018,12,,17,,,,,29,24,,6,,,14,9,21,,,28,,24,,9,,28,24,,11,23,,,12,12,,,,,,,27,14,,21,29,7,28,
02-07-2018,13,,21,,,,,23,23,,5,,,20,7,23,,,29,,21,,8,,21,25,,9,25,,,11,17,,,,,,,18,10,,16,24,6,17,
02-07-2018,14,,19,,,,,20,19,,3,,,23,6,19,,,18,,12,,7,,18,20,,9,19,,,8,17,,,,,,,17,9,,10,9,5,14,
02-07-2018,15,,16,,,,,13,12,,2,,,18,5,16,,,13,,11,,8,,24,14,,7,15,,,6,12,,,,,,,15,8,,7,9,3,16,
02-07-2018,16,,14,,,,,14,11,,6,,,15,5,15,,,11,,10,,6,,19,12,,8,13,,,8,9,,,,,,,14,8,,7,9,3,11,
02-07-2018,17,,18,,,,,16,14,,8,,,15,8,14,,,9,,12,,7,,19,14,,14,14,,,14,10,,,,,,,15,8,,10,12,5,21,
02-07-2018,18,,19,,,,,26,13,,7,,,15,8,18,,,14,,21,,9,,21,16,,15,16,,,15,13,,,,,,,27,14,,11,10,6,25,
02-07-2018,19,,15,,,,,19,12,,10,,,16,10,23,,,15,,21,,8,,31,17,,21,17,,,14,13,,,,,,,26,10,,14,30,7,,
02-07-2018,20,,11,,,,,40,18,,12,,,15,9,24,,,32,,36,,16,,40,18,,19,22,,,13,15,,,,,,,25,10,,18,39,7,21,
02-07-2018,21,,9,,,,,35,16,,18,,,17,9,18,,,22,,33,,29,,37,16,,39,21,,,34,23,,,,,,,27,16,,14,29,9,23,
02-07-2018,22,,12,,,,,30,18,,32,,,20,9,10,,,30,,31,,25,,34,18,,40,20,,,35,24,,,,,,,29,17,,15,34,11,22,
02-07-2018,23,,11,,,,,24,15,,34,,,27,8,8,,,19,,19,,20,,24,14,,32,18,,,36,20,,,,,,,16,13,,15,23,10,31,
02-07-2018,24,,9,,,,,17,12,,31,,,17,14,6,,,16,,17,,17,,19,11,,27,16,,,31,9,,,,,,,17,10,,10,19,8,20,
03-07-2018,1,,6,,14,,,20,10,,28,,,15,16,8,,,16,,15,,9,,20,9,,29,12,,,14,12,,,,,,,18,8,,11,21,6,24,
03-07-2018,2,,3,,17,,,17,9,,19,,,9,15,14,,,16,,19,,8,,18,13,,19,7,,,10,9,,,,,,,17,15,,10,25,5,25,
03-07-2018,3,,2,,20,,,19,6,,23,,,17,13,14,,,14,,17,,8,,16,14,,18,5,,,14,12,,,,,,,18,18,,11,28,8,24,
03-07-2018,4,,3,,24,,,24,11,,17,,,16,21,14,,,19,,18,,14,,21,21,,23,4,,,16,19,,,,,,,24,23,,15,27,15,22,
03-07-2018,5,,3,,21,,,29,15,,17,,,23,24,15,,,24,,26,,21,,32,23,,29,9,,,17,22,,,,,,,28,27,,20,31,21,27,
03-07-2018,6,,11,,19,,,28,16,,28,,,32,24,21,,,27,,27,,25,,33,28,,24,17,,,26,23,,,,,,,28,31,,20,31,26,30,
03-07-2018,7,,19,,16,,,28,19,,25,,,33,22,18,,,29,,28,,27,,35,23,,27,22,,,28,23,,,,,,,25,30,,21,31,19,30,
03-07-2018,8,,18,,16,,,28,24,,25,,,28,13,16,,,28,,27,,24,,40,22,,24,25,,,26,21,,,,,,,24,30,,24,29,18,32,
03-07-2018,9,,23,,12,,,31,31,,18,,,26,16,17,,,29,,28,,21,,33,23,,21,31,,,24,24,,,,,,,23,29,,21,26,13,28,
03-07-2018,10,,24,,17,,,32,29,,12,,,,21,29,,,30,,25,,16,,35,28,,18,28,,,16,17,,,,,,,26,24,,14,22,14,21,
03-07-2018,11,,20,,24,,,31,24,,4,,,,25,31,,,24,,21,,9,,32,26,,11,21,,,12,20,,,,,,,33,22,,,13,19,18,
03-07-2018,12,,11,,28,,,28,14,,3,,,,21,34,,,21,,15,,10,,20,24,,8,17,,,11,15,,,,,,,31,23,,,7,18,24,
03-07-2018,13,,10,,30,,,30,9,,5,,,21,16,30,,,18,,12,,7,,16,21,,6,10,,,9,14,,,,,,,27,19,,,6,13,23,
03-07-2018,14,,8,,22,,,26,9,,6,,,22,10,29,,,12,,9,,10,,11,20,,7,9,,,14,15,,,,,,,37,18,,5,5,10,17,
03-07-2018,15,,8,,18,,,24,5,,13,,,25,11,26,,,14,,12,,12,,17,15,,9,7,,,14,12,,,,,,,32,12,,3,7,9,21,
03-07-2018,16,,7,,17,,,23,9,,7,,,19,12,23,,,18,,14,,10,,15,20,,7,11,,,12,13,,,,,,,24,11,,5,7,14,19,
03-07-2018,17,,9,,24,,,31,7,,7,,,17,14,20,,,23,,14,,14,,27,23,,9,12,,,12,15,,,,,,,37,20,,6,10,13,33,
03-07-2018,18,,13,,18,,,31,14,,8,,,21,11,22,,,28,,21,,14,,38,32,,14,19,,,19,20,,,,,,,31,17,,8,15,8,16,
03-07-2018,19,,23,,13,,,28,22,,8,,,20,10,13,,,29,,34,,25,,35,22,,20,24,,,17,15,,,,,,,23,23,,20,33,14,19,
03-07-2018,20,,17,,15,,,26,13,,10,,,18,22,14,,,21,,27,,28,,37,30,,22,16,,,21,20,,,,,,,22,23,,17,32,14,31,
03-07-2018,21,,19,,23,,,30,17,,21,,,32,17,22,,,24,,27,,32,,40,31,,26,18,,,25,23,,,,,,,30,23,,16,35,14,47,
03-07-2018,22,,26,,46,,,50,22,,19,,,30,24,32,,,27,,29,,32,,42,43,,38,24,,,22,22,,,,,,,26,34,,17,32,16,39,
03-07-2018,23,,22,,39,,,53,24,,20,,,28,33,28,,,36,,37,,33,,46,38,,33,28,,,28,21,,,,,,,25,39,,15,34,15,35,
03-07-2018,24,,8,,34,,,51,23,,31,,,24,37,29,,,35,,37,,26,,48,41,,24,19,,,30,22,,,,,,,54,32,,21,36,16,34,
04-07-2018,1,,8,,15,,,60,10,,22,,,21,41,19,,,35,,32,,25,,39,36,,22,7,,,26,24,,,,,,,47,31,,22,25,37,32,
04-07-2018,2,,19,,12,,,48,28,,18,,,28,35,16,,,28,,26,,24,,27,32,,20,20,,,21,19,,,,,,,43,41,,21,21,24,21,
04-07-2018,3,,24,,8,,,38,22,,17,,,26,31,16,,,33,,25,,26,,32,33,,17,25,,,25,21,,,,,,,34,37,,16,20,25,27,
04-07-2018,4,,20,,13,,,50,21,,22,,,25,26,15,,,25,,21,,27,,27,36,,17,22,,,26,21,,,,,,,44,30,,14,19,31,32,
04-07-2018,5,,16,,25,,,26,18,,21,,,30,23,20,,,31,,24,,33,,35,37,,23,19,,,34,23,,,,,,,38,39,,15,19,33,38,
04-07-2018,6,,19,,27,,,45,21,,20,,,33,20,28,,,33,,29,,35,,43,32,,30,22,,,35,24,,,,,,,50,37,,25,25,36,40,
04-07-2018,7,,34,,28,,,50,22,,21,,,34,22,30,,,42,,39,,37,,48,38,,31,26,,,34,24,,,,,,,45,38,,25,36,34,45,
04-07-2018,8,,21,,30,,,50,29,,23,,,31,34,32,,,46,,35,,31,,42,42,,25,27,,,28,26,,,,,,,46,38,,20,31,29,47,
04-07-2018,9,,26,,25,,,54,34,,18,,,35,21,29,,,50,,38,,24,,42,48,,22,37,,,24,,,,,,,,48,33,,27,26,18,45,
04-07-2018,10,,29,,19,,,,,,13,,,50,12,31,,,64,,43,,21,,52,44,,22,60,,,29,38,,,,,,,45,29,,26,26,,52,
04-07-2018,11,,28,,21,,,,,,9,,,44,20,28,,,51,,37,,20,,65,37,,21,58,,,24,35,,,,,,,43,27,,18,28,,55,
04-07-2018,12,,27,,19,,,,,,7,,,30,15,27,,,45,,30,,15,,47,35,,16,41,,,18,27,,,,,,,34,20,,22,24,,42,
04-07-2018,13,,19,,24,,,,,,5,,,24,9,22,,,33,,23,,12,,27,29,,11,28,,,10,22,,,,,,,32,18,,16,17,,33,
04-07-2018,14,,19,,16,,,,,,5,,,23,5,23,,,20,,17,,12,,24,24,,8,22,,,12,18,,,,,,,19,12,,11,10,,22,
04-07-2018,15,,19,,9,,,,,,6,,,21,5,18,,,16,,12,,9,,18,20,,10,19,,,12,16,,,,,,,17,8,,8,10,,19,
04-07-2018,16,,16,,11,,,,,,5,,,19,11,12,,,16,,16,,10,,25,20,,15,18,,,11,13,,,,,,,18,9,,11,15,,22,
04-07-2018,17,,15,,15,,,,,,5,,,18,9,14,,,13,,16,,11,,17,17,,12,15,,,9,15,,,,,,,17,12,,10,15,,16,
04-07-2018,18,,14,,18,,,,,,8,,,22,10,24,,,17,,23,,14,,23,20,,15,19,,,14,16,,,,,,,18,13,,15,24,,22,
04-07-2018,19,,15,,18,,,,,,15,,,30,13,25,,,26,,24,,4,,32,25,,42,21,,,15,18,,,,,,,21,19,,18,29,,28,
04-07-2018,20,,12,,19,,,,,,31,,,27,16,36,,,28,,25,,8,,33,27,,45,22,,,20,19,,,,,,,26,21,,24,26,,25,
04-07-2018,21,,19,,21,,,,,,36,,,33,14,25,,,39,,36,,10,,40,32,,40,26,,,27,31,,,,,,,26,20,,30,34,,21,
04-07-2018,22,,25,,17,,,,,,33,,,23,10,20,,,31,,44,,8,,34,32,,46,36,,,30,21,,,,,,,22,16,,27,44,,21,
04-07-2018,23,,24,,12,,,,,,33,,,21,8,15,,,17,,30,,11,,19,28,,52,27,,,10,17,,,,,,,23,16,,32,39,,16,
04-07-2018,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-07-2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-07-2018,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-07-2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-07-2018,4,,6,,7,,,13,7,,11,,,7,8,5,,,21,,17,,,,18,14,,10,6,,,9,6,,,,,,,,10,,9,26,8,13,
05-07-2018,5,,8,,11,,,18,7,,15,,,11,9,9,,,26,,22,,,,23,17,,14,8,,,16,7,,,,,,,,16,,10,25,11,24,
05-07-2018,6,,10,,20,,,27,14,,22,,,19,10,17,,,21,,26,,,,33,20,,23,16,,,24,12,,,,,,,,25,,18,33,18,31,
