Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-03-2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-03-2018,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-03-2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-03-2018,4,,1,,,2,,1,2,1,,1,1,,,1,1,,,1,0,1,,2,1,,,2,,0,1,,,,1,,,,,,,1,2,,0,,,,2,
01-03-2018,5,,2,,,2,,1,2,1,,0,1,,,1,1,,,1,1,1,,2,1,,,1,,0,1,,,,1,,,,,,,1,2,,0,,,,3,
01-03-2018,6,,2,,,2,,1,3,1,,1,1,,,1,2,,,1,1,1,,2,1,,,1,,1,1,,,,1,,,,,,,1,2,,0,,,,7,
01-03-2018,7,,1,,,2,,1,4,1,,0,1,,,3,4,,,1,1,1,,3,2,,,2,,0,2,,,,1,,,,,,,2,2,,0,,,,7,
01-03-2018,8,,1,,,2,,2,4,3,,2,2,,,3,6,,,1,1,3,,4,6,,,2,,1,2,,,,1,,,,,,,3,3,,1,,,,8,
01-03-2018,9,,2,,,2,,2,3,3,,1,3,,,4,4,,,3,1,4,,4,8,,,3,,1,3,,,,1,,,,,,,3,3,,1,,,,9,
01-03-2018,10,,1,,,3,,3,5,3,,1,1,,,4,3,,,6,2,4,,4,8,,,3,,2,3,,,,2,,,,,,,9,5,,1,,,,8,
01-03-2018,11,,2,,,4,,14,37,11,,6,4,,,3,7,,,19,4,24,,19,38,,,12,,8,6,,,,2,,,,,,,44,13,,11,,,,15,
01-03-2018,12,,6,,,3,,32,27,17,,22,14,,,4,4,,,46,4,29,,33,27,,,24,,18,14,,,,5,,,,,,,6,4,,19,,,,23,
01-03-2018,13,,18,,,4,,19,8,21,,8,16,,,45,5,,,14,6,16,,29,12,,,10,,14,18,,,,9,,,,,,,6,7,,16,,,,17,
01-03-2018,14,,13,,,22,,11,12,11,,7,8,,,7,10,,,11,7,12,,15,14,,,9,,13,11,,,,7,,,,,,,18,21,,11,,,,14,
01-03-2018,15,,8,,,8,,10,13,10,,3,6,,10,4,15,,,11,6,9,,4,6,,,12,,8,11,,,,10,,,,,,,9,3,,9,,,,7,
01-03-2018,16,,8,,,3,,7,3,8,,2,,,12,3,4,,,4,8,5,,3,2,,,6,,3,11,,,,11,,,,,,,3,2,,6,,,,3,
01-03-2018,17,,5,,,3,,2,2,3,,2,2,,4,2,2,,,2,9,2,,2,2,,,3,,2,4,,,,3,,,,,,,2,1,,2,,,,3,
01-03-2018,18,,2,,,2,,2,2,3,,1,2,,2,2,2,,,2,3,2,,2,2,,,2,,1,3,,,,2,,,,,,,2,1,,2,,,,3,
01-03-2018,19,,1,,,2,,2,1,2,,1,2,,2,2,1,,,1,2,1,,2,1,,,2,,1,2,,,,1,,,,,,,1,1,,1,,,,3,
01-03-2018,20,,1,,,2,,2,1,1,,1,1,,1,2,2,,,1,1,1,,1,1,,,1,,0,2,,,,1,,,,,,,1,0,,0,,,,2,
01-03-2018,21,,0,,,2,,1,1,1,,1,1,,1,1,1,,,1,1,1,,1,1,,,2,,0,2,,,,1,,,,,,,3,0,,0,,,,2,
01-03-2018,22,,0,,,1,,0,1,1,,1,1,,1,1,1,,,1,1,0,,1,1,,,1,,0,,,,,0,,,,,,,3,0,,1,,,,2,
01-03-2018,23,,0,,,2,,0,1,1,,0,1,,0,1,1,,,2,1,1,,1,1,,,1,,0,1,,,,0,,,,,,,2,0,,1,,,,2,
01-03-2018,24,,0,,,4,,0,1,1,,0,1,,1,1,2,,,1,1,1,,1,1,,,1,,0,2,,,,1,,,,,,,3,0,,0,,,,1,
02-03-2018,1,,0,,,7,,0,1,1,,0,0,,1,1,4,,,2,1,1,,1,1,,,1,,0,2,,,,1,,,,,,,2,1,,1,,,,2,
02-03-2018,2,,0,,,12,,1,1,2,,1,1,,1,1,4,,,2,0,2,,1,1,,,2,,0,2,,,,1,,,,,,,3,1,,1,,,,1,
02-03-2018,3,,0,,,10,,1,2,2,,1,1,,1,1,5,,,4,0,3,,1,1,,,2,,0,2,,,,1,,,,,,,5,1,,2,,,,1,
02-03-2018,4,,0,,,12,,2,2,2,,2,1,,1,1,6,,,3,0,3,,1,0,,,3,,0,2,,,,1,,,,,,,4,1,,3,,,,1,
02-03-2018,5,,0,,,13,,3,2,3,,1,1,,2,1,4,,,3,1,3,,1,1,,,3,,0,3,,,,2,,,,,,,3,1,,3,,,,1,
02-03-2018,6,,0,,,6,,2,3,2,,1,1,,1,1,4,,,3,1,3,,1,1,,,2,,0,2,,,,1,,,,,,,3,2,,2,,,,2,
02-03-2018,7,,0,,,8,,1,3,1,,1,2,,1,1,4,,,3,1,2,,2,1,,,2,,0,1,,,,1,,,,,,,3,3,,1,,,,3,
02-03-2018,8,,0,,,4,,3,2,1,,1,2,,1,1,3,,,2,1,2,,3,1,,,2,,0,1,,,,1,,,,,,,5,1,,1,,,,4,
02-03-2018,9,,1,,,3,,2,2,2,,1,2,,2,1,2,,,2,1,2,,3,1,,,3,,1,2,,,,1,,,,,,,8,2,,1,,,,4,
02-03-2018,10,,1,,,2,,2,2,2,,1,1,,1,2,2,,,2,1,2,,2,1,,,2,,1,2,,,,1,,,,,,,6,1,,1,,,,3,
02-03-2018,11,,1,,,2,,1,3,2,,1,1,,1,2,2,,,2,1,2,,2,1,,,3,,1,,,,,1,,,,,,,4,1,,1,,,,3,
02-03-2018,12,,1,,,2,,1,2,2,,1,1,,2,2,2,,,2,1,2,,2,2,,,4,,1,,,,,1,,,,,,,4,1,,1,,,,3,
02-03-2018,13,,1,,,2,,1,2,2,,1,2,,2,5,3,,,2,1,2,,2,2,,,3,,1,,,,,2,,,,,,,3,1,,2,,,,2,
02-03-2018,14,,1,,,3,,2,2,2,,1,2,,3,12,3,,,2,2,2,,2,2,,,3,,1,,,,,2,,,,,,,3,2,,2,,,,2,
02-03-2018,15,,1,,,8,,2,2,3,,1,1,,2,8,3,,,2,2,2,,3,2,,,2,,1,2,,,,2,,,,,,,3,5,,2,,,,3,
02-03-2018,16,,1,,,7,,2,2,3,,1,1,,2,4,4,,,2,2,2,,3,2,,,2,,1,2,,,,2,,,,,,,5,3,,2,,,,3,
02-03-2018,17,,1,,,4,,2,2,2,,1,1,,2,2,5,,,2,2,2,,2,2,,,2,,1,2,,,,2,,,,,,,4,2,,1,,,,3,
02-03-2018,18,,0,,,3,,1,2,1,,1,1,,2,1,3,,,2,1,1,,2,2,,,1,,1,1,,,,1,,,,,,,3,1,,1,,,,2,
02-03-2018,19,,0,,,2,,0,1,1,,0,1,,33,1,20,,,1,1,1,,1,0,,,1,,0,1,,,,14,,,,,,,3,0,,1,,,,2,
02-03-2018,20,,14,,,2,,0,0,9,,1,1,,43,1,46,,,0,7,1,,1,0,,,24,,0,17,,,,37,,,,,,,1,0,,0,,,,1,
02-03-2018,21,,18,,,27,,17,1,25,,1,1,,31,1,52,,,1,17,1,,1,1,,,33,,0,22,,,,30,,,,,,,7,0,,4,,,,1,
02-03-2018,22,,13,,,43,,30,2,24,,0,1,,35,11,49,,,3,8,2,,1,1,,,36,,0,21,,,,34,,,,,,,4,0,,26,,,,1,
02-03-2018,23,,11,,,113,,24,20,24,,0,0,,36,32,50,,,27,4,12,,1,0,,,31,,0,30,,,,23,,,,,,,52,1,,27,,,,3,
02-03-2018,24,,16,,,121,,36,24,25,,0,0,,12,85,75,,,55,2,39,,6,1,,,44,,0,23,,,,6,,,,,,,69,32,,23,,,,2,
03-03-2018,1,,17,,,203,,72,43,41,,0,0,,16,149,98,,,65,2,34,,12,3,,,70,,2,23,,,,6,,,,,,,53,93,,27,11,,,2,
03-03-2018,2,,18,,,85,,92,84,63,,1,0,,19,76,90,,,102,1,39,,43,11,,,94,,11,34,,,,4,,,,,,,80,147,,5,7,,,7,
03-03-2018,3,,26,,,49,,87,84,54,,1,1,,13,51,49,,,110,1,19,,67,18,,,73,,9,73,,,,3,,,,,,,47,93,,6,8,,,17,
03-03-2018,4,,16,,,21,,26,52,13,,1,2,,14,13,27,,,32,1,42,,50,34,,,34,,27,23,,,,4,,,,,,,93,109,,4,20,,,38,
03-03-2018,5,,11,,,16,,27,58,7,,1,1,,18,5,18,,,36,1,29,,172,59,,,30,,12,10,,,,7,,,,,,,94,112,,3,19,,,56,
03-03-2018,6,,8,,,12,,20,65,5,,1,2,,19,3,10,,,19,1,14,,124,45,,,25,,7,8,,,,6,,,,,,,92,124,,3,11,,,73,
03-03-2018,7,,8,,,10,,13,52,5,,1,2,,15,2,8,,,12,1,11,,86,51,,,16,,35,7,,,,5,,,,,,,43,107,,2,8,,,35,
03-03-2018,8,,12,,,10,,16,17,6,,2,2,,7,2,10,,,19,1,26,,53,31,,,17,,11,6,,,,6,,,,,,,25,97,,2,26,,,27,
03-03-2018,9,,9,,,20,,25,19,10,,1,2,,6,9,14,,,23,2,20,,48,30,,,19,,11,10,,,,11,,,,,,,43,77,,3,21,,,37,
03-03-2018,10,,8,,,25,,24,18,10,,15,3,,9,27,19,,,20,3,17,,47,31,,,18,,15,11,,,,8,,,,,,,40,59,,6,15,,,36,
03-03-2018,11,,5,,,23,,18,16,8,,20,7,,4,24,28,,,17,3,15,,35,28,,,16,,16,9,,,,5,,,,,,,32,47,,11,15,,,31,
03-03-2018,12,,3,,,16,,9,9,7,,16,7,,3,12,10,,,10,3,10,,22,18,,,9,,12,6,,,,2,,,,,,,21,30,,6,10,,,21,
03-03-2018,13,,3,,,11,,4,7,5,,8,6,,3,7,10,,,5,2,6,,13,7,,,5,,8,4,,,,3,,,,,,,14,7,,4,7,,,11,
03-03-2018,14,,3,,,4,,3,5,3,,2,5,,4,3,6,,,3,4,3,,5,3,,,6,,3,4,,,,4,,,,,,,3,3,,4,4,,,5,
03-03-2018,15,,2,,,4,,2,2,3,,1,4,,5,2,4,,,3,4,3,,2,2,,,4,,2,3,,,,5,,,,,,,3,2,,3,3,,,3,
03-03-2018,16,,2,,,3,,2,2,3,,1,2,,3,3,3,,,2,3,,,1,1,,,2,,1,3,,,,3,,,,,,,2,1,,2,3,,,2,
03-03-2018,17,,2,,,3,,1,2,2,,2,2,,2,1,2,,,1,3,1,,1,2,,,2,,1,3,,,,2,,,,,,,2,1,,2,2,,,2,
03-03-2018,18,,1,,,3,,1,1,2,,2,1,,2,1,3,,,2,2,1,,1,1,,,2,,2,2,,,,2,,,,,,,2,1,,1,2,,,2,
03-03-2018,19,,1,,,4,,0,1,1,,1,1,,6,1,1,,,1,2,1,,0,0,,,1,,0,2,,,,2,,,,,,,2,0,,1,1,,,1,
03-03-2018,20,,0,,,1,,0,0,1,,1,1,,2,0,1,,,0,1,1,,1,0,,,2,,0,,,,,1,,,,,,,1,0,,0,1,,,1,
03-03-2018,21,,0,,,1,,0,0,1,,1,2,,1,0,2,,,0,2,1,,1,0,,,1,,0,1,,,,1,,,,,,,2,0,,0,1,,,1,
03-03-2018,22,,0,,,1,,1,3,1,,1,2,,1,0,1,,,2,1,1,,1,0,,,1,,0,1,,,,1,,,,,,,2,0,,0,1,,,1,
03-03-2018,23,,0,,,4,,1,3,1,,1,1,,1,1,2,,,2,1,3,,1,1,,,1,,0,2,,,,1,,,,,,,1,1,,1,2,,,1,
03-03-2018,24,,0,,,10,,1,2,1,,1,1,,1,4,6,,,2,1,2,,1,1,,,3,,0,1,,,,0,,,,,,,3,1,,1,3,,,2,
04-03-2018,1,,1,,,8,,3,9,1,,1,1,,1,5,6,,,6,1,3,,1,2,,,3,,1,1,,,,0,,,,,,,16,8,,1,2,,,4,
04-03-2018,2,,2,,,6,,1,5,1,,2,1,,1,3,3,,,5,1,4,,8,2,,,3,,2,1,,,,0,,,,,,,13,7,,0,2,,,4,
04-03-2018,3,,2,,,4,,1,2,1,,1,1,,1,2,2,,,7,1,1,,9,1,,,2,,1,1,,,,0,,,,,,,6,9,,0,2,,,4,
04-03-2018,4,,1,,,4,,1,1,1,,1,0,,1,2,2,,,2,1,1,,12,1,,,2,,1,1,,,,0,,,,,,,4,7,,1,2,,,4,
04-03-2018,5,,1,,,5,,1,1,1,,1,1,,0,2,2,,,2,1,1,,12,3,,,2,,3,1,,,,0,,,,,,,4,9,,1,2,,,5,
04-03-2018,6,,1,,,6,,1,1,1,,1,1,,1,1,2,,,1,1,2,,9,4,,,1,,13,1,,,,1,,,,,,,3,5,,1,3,,,10,
04-03-2018,7,,2,,,5,,1,2,1,,1,2,,1,1,2,,,5,1,8,,10,3,,,1,,4,1,,,,1,,,,,,,4,13,,0,,,,10,
04-03-2018,8,,3,,,5,,2,3,1,,1,2,,2,3,3,,,9,1,7,,10,7,,,2,,1,2,,,,1,,,,,,,4,7,,1,2,,,9,
04-03-2018,9,,2,,,4,,1,6,2,,1,1,,2,11,3,,,2,1,2,,12,6,,,2,,5,2,,,,2,,,,,,,3,9,,1,6,,,8,
04-03-2018,10,,,,,5,,1,5,2,,3,1,,3,18,5,,,2,1,2,,11,5,,,2,,5,2,,,,2,,,,,,,10,16,,2,7,,,7,
04-03-2018,11,,1,,,5,,2,5,2,,4,1,,2,25,5,,,5,1,6,,8,6,,,3,,4,2,,,,2,,,,,,,12,19,,3,5,,,7,
04-03-2018,12,,1,,,5,,2,4,2,,2,1,,1,14,4,,,5,2,4,,6,4,,,2,,3,2,,,,1,,,,,,,4,8,,3,3,,,,
04-03-2018,13,,2,,,5,,2,3,2,,3,1,,2,6,3,,,3,2,3,,4,3,,,3,,2,2,,,,2,,,,,,,3,5,,2,2,,,,
04-03-2018,14,,2,,,3,,2,3,3,,2,1,,3,4,4,,,2,2,2,,3,2,,,3,,2,3,,,,2,,,,,,,3,2,,2,2,,,,
04-03-2018,15,,2,,,4,,2,3,3,,2,1,,3,4,4,,,2,2,2,,2,2,,,2,,2,3,,,,3,,,,,,,3,2,,2,2,,,,
04-03-2018,16,,2,,,4,,2,3,3,,2,1,,3,8,3,,,2,3,2,,2,2,,,2,,2,3,,,,2,,,,,,,3,2,,2,2,,,,
04-03-2018,17,,2,,,4,,2,3,3,,2,1,,2,7,3,,,2,2,2,,2,3,,,2,,1,3,,,,2,,,,,,,3,5,,2,2,,,,
04-03-2018,18,,2,,,3,,2,3,3,,1,1,,3,21,3,,,3,2,2,,3,3,,,3,,1,3,,,,2,,,,,,,4,4,,2,2,,,,
04-03-2018,19,,2,,,21,,2,3,2,,1,1,,2,6,7,,,2,1,2,,4,5,,,2,,1,3,,,,2,,,,,,,9,8,,1,1,,,,
04-03-2018,20,,1,,,2,,1,2,2,,1,1,,1,1,4,,,2,1,2,,2,2,,,2,,1,2,,,,1,,,,,,,1,0,,1,1,,,,
