Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-10-2018,1,1,1,,,44,,5,20,2,,0,0,,3,21,15,,,,0,7,,1,1,,15,,,2,,,,,2,,,,1,,,23,6,,1,3,,4,,
01-10-2018,2,1,1,,,39,,6,5,3,,0,0,,4,27,23,,,,0,10,,1,0,,4,,,3,,,,,3,,,,2,,,7,12,,3,3,,7,,
01-10-2018,3,1,3,,,14,,10,8,7,,0,0,,7,32,19,,,,1,10,,2,1,,4,,,3,,,,,8,,,,2,,,14,17,,7,6,,11,,
01-10-2018,4,1,5,,,31,,15,11,10,,0,0,,9,36,20,,,,1,9,,1,1,,7,,,1,,,,,10,,,,1,,,16,18,,10,6,,6,,
01-10-2018,5,1,10,,,18,,13,9,11,,0,1,,14,22,18,,,,1,8,,1,1,,8,,,1,,,,,12,,,,4,,,10,8,,12,2,,2,,
01-10-2018,6,1,9,,,10,,10,3,12,,0,1,,10,13,9,,,,2,6,,1,1,,4,,,1,,,,,9,,,,1,,,8,12,,11,1,,6,,
01-10-2018,7,1,8,,,8,,7,4,6,,0,1,,7,4,8,,,,1,3,,1,1,,2,,,0,,,,,7,,,,1,,,7,7,,6,,,9,,
01-10-2018,8,2,7,,,5,,8,5,6,,1,1,,5,9,7,,,,1,3,,2,1,,5,,,1,,,,,6,,,,4,,,5,5,,5,,,11,,
01-10-2018,9,1,5,,,4,,6,4,6,,0,1,,3,5,7,,,,1,4,,3,1,,5,,,1,,,,,3,,,,1,,,3,4,,4,,,4,,
01-10-2018,10,1,3,,,3,,6,2,4,,0,1,,2,8,3,,,,0,3,,1,1,,3,,,2,,,,,3,,,,1,,,3,3,,3,,,2,,
01-10-2018,11,1,2,,,2,,5,1,3,,0,1,,2,8,2,,,,1,2,,1,1,,2,,,1,,,,,2,,,,1,,,1,2,,3,,,2,,
01-10-2018,12,1,1,,,4,,3,1,2,,0,1,,1,2,1,,,,1,1,,1,1,,,,,1,,,,,1,,,,1,,,1,2,,2,1,,1,,
01-10-2018,13,1,1,,,1,,2,1,1,,0,0,,1,1,1,,,,1,1,,1,1,,,,,0,,,,,1,,,,1,,,1,2,,1,1,,2,,
01-10-2018,14,1,1,,,1,,2,1,1,,0,1,,1,1,1,,,,1,1,,1,1,,0,,,0,,,,,1,,,,1,,,1,1,,1,1,,1,1,
01-10-2018,15,1,1,,,1,,2,1,2,,0,1,,1,1,0,,,,1,1,,1,1,,0,,,0,,,,,1,,,,1,,,1,1,,1,1,,1,1,
01-10-2018,16,1,1,,,1,,2,1,1,,0,1,,1,1,0,,,,0,1,,1,2,,1,,,0,,,,1,1,,,,1,,,1,1,,1,1,,1,1,
01-10-2018,17,1,1,,,1,,2,0,2,,0,0,,1,1,1,,,,0,1,,1,2,,1,,,0,,,,1,1,,,,0,,,2,1,,1,1,,1,1,
01-10-2018,18,1,1,,,1,,2,0,1,,0,1,,1,1,1,,,,0,0,,1,2,,0,,,0,,,,1,1,,,,0,,,1,1,,0,1,,1,1,
01-10-2018,19,1,1,,,0,,2,0,1,,0,0,,1,1,1,,,,0,0,,0,1,,0,,,0,,,,1,1,,,,0,,,0,1,,0,1,,1,1,
01-10-2018,20,1,0,,,0,,2,0,1,,0,0,,1,1,1,,,,0,0,,1,1,,0,,,0,,,,1,1,,,,0,,,1,0,,0,1,,1,1,
01-10-2018,21,1,1,,,0,,2,0,1,,0,0,,1,1,0,,,,0,0,,1,1,,0,,,0,,,,1,0,,,,,,,1,0,,1,1,,2,1,
01-10-2018,22,1,1,,,0,,3,1,1,,0,0,,0,1,0,,,,0,1,,1,1,,0,,,0,,,,1,0,,,,0,,,1,1,,1,1,,1,0,
01-10-2018,23,1,0,,,1,,2,1,1,,0,1,,1,1,1,,,,0,1,,1,0,,1,,,0,,,,1,1,,,,1,,,0,1,,1,1,,1,0,
01-10-2018,24,1,1,,,1,,3,1,1,,0,1,,1,1,1,,,,0,1,,1,1,,1,,,0,,,,2,1,,,,1,,,1,0,,1,1,,1,0,
02-10-2018,1,1,1,,,22,,2,0,1,,0,1,,2,3,3,,,,0,1,,1,0,,0,,,0,,,,2,1,,,,1,,,2,0,,1,1,,1,0,
02-10-2018,2,1,1,,,22,,4,1,3,,0,1,,2,6,13,,,,0,1,,1,0,,0,,,0,,,,1,2,,,,1,,,2,1,,1,1,,1,0,
02-10-2018,3,1,2,,,3,,9,1,7,,0,1,,3,9,7,,,,1,1,,1,0,,1,,,0,,,,1,4,,,,2,,,2,2,,5,1,,1,0,
02-10-2018,4,1,3,,,3,,5,1,4,,0,1,,4,5,3,,,,1,1,,1,0,,0,,,1,,,,1,3,,,,3,,,4,4,,6,1,,1,0,
02-10-2018,5,1,2,,,2,,5,2,3,,0,1,,4,2,2,,,,0,1,,1,1,,1,,,1,,,,1,2,,,,3,,,4,4,,2,1,,1,1,
02-10-2018,6,1,2,,,1,,4,2,2,,0,2,,3,1,2,,,,0,2,,1,0,,2,,,1,,,,1,2,,,,1,,,3,3,,3,1,,1,1,
02-10-2018,7,1,1,,,2,,4,2,2,,1,2,,1,1,2,,,,0,2,,1,1,,2,,,1,,,,1,1,,,,1,,,3,2,,3,1,,2,1,
02-10-2018,8,1,1,,,2,,5,2,2,,1,,,1,2,2,,,,0,2,,2,2,,2,,,1,,,,2,1,,,,1,,,3,2,,2,1,,4,1,
02-10-2018,9,1,1,,,2,,3,1,2,,0,,,1,2,1,,,,1,2,,2,1,,1,,,1,,,,2,1,,,,1,,,3,2,,2,1,,3,1,
02-10-2018,10,1,1,,,1,,3,1,2,,0,,,1,1,1,,,,0,1,,,1,,1,,,1,,,,2,1,,,,1,,,2,1,,1,1,,3,1,
02-10-2018,11,1,1,,,1,,2,1,2,,0,,,1,1,0,,,,0,1,,,1,,1,,,1,,,,1,0,,,,1,,,2,1,,1,1,,2,1,
02-10-2018,12,1,1,,,1,,2,1,1,,0,,,0,1,0,,,,0,1,,,,,1,,,0,,,,1,0,,,,1,,,1,0,,1,1,,2,1,
02-10-2018,13,1,0,,,1,,2,1,1,,0,,,0,1,1,,,,0,1,,,,,0,,,0,,,,1,0,,,,1,,,1,0,,1,1,,1,1,
