Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-04-2014,1,,,,3,,2,,,,1,,,2,1,2,2,,1,,,,2,2,,1,2,3,2,,,,,2,2,2,2,2,,2,4,
01-04-2014,2,,,,2,,8,,,,1,,,2,2,3,2,,1,,,,3,2,,1,2,3,2,,,,,3,2,1,2,2,,2,3,
01-04-2014,3,,,,3,,2,,,,1,,,2,1,5,3,,1,,,,5,1,,1,2,7,2,,,,,3,2,1,2,4,,2,4,
01-04-2014,4,,,,2,,1,,,,1,,,3,1,3,2,,1,,,,2,1,,1,1,4,2,,,,,3,2,1,2,7,,3,4,
01-04-2014,5,,,,1,,1,,,,1,,,2,1,2,2,,2,,,,2,1,,1,1,3,2,,,,,2,3,1,2,3,,3,4,
01-04-2014,6,,,,1,,2,,,,2,,1,2,1,2,3,,2,,,3,3,1,,1,1,2,2,,,,,3,3,1,2,2,,3,5,
01-04-2014,7,,,,3,,4,,,,2,,4,2,2,2,5,,2,,,6,4,1,,2,2,4,3,,,,,4,4,1,2,3,,5,17,
01-04-2014,8,,,,3,,5,,,,3,,4,3,4,3,5,,2,,,7,4,2,,3,2,6,5,,,,,6,5,2,2,4,,5,13,
01-04-2014,9,,,,3,,5,,,,3,,2,,3,4,5,,5,,,7,5,2,,4,2,5,3,,,,,5,6,3,2,4,,5,10,
01-04-2014,10,,,,4,,4,,,,2,,2,4,8,4,3,,4,,,5,2,2,,4,2,5,2,,,,,5,5,3,2,3,,6,6,
01-04-2014,11,,,,4,,3,,,,2,,2,3,3,2,2,,2,,,3,2,2,,3,3,3,2,,,,,5,4,2,2,1,,4,4,
01-04-2014,12,,,,3,,3,,,,3,,3,3,2,3,2,,3,,,2,2,2,,2,3,3,2,,,,,4,3,2,2,2,,4,4,
01-04-2014,13,,,,3,,3,,,,3,,3,3,2,2,2,,3,,,2,2,2,,1,2,3,2,,,,,3,4,2,2,2,,4,3,
01-04-2014,14,,,,3,,2,,,,3,,2,,3,2,2,,2,,,2,,1,,1,2,3,2,,,,,3,3,2,2,2,,4,3,
01-04-2014,15,,,,4,,2,,,,3,,2,,2,2,1,,2,,,2,,1,,1,2,3,2,,,,,3,4,2,2,1,,3,3,
01-04-2014,16,,,,3,,2,,,,3,,1,,2,2,1,,2,,,2,,1,,0,2,2,2,,,,,3,3,2,3,2,,3,3,
01-04-2014,17,,,,3,,1,,,,5,,3,2,2,2,1,,1,,,1,1,2,,0,3,2,2,,,,,4,2,2,3,1,,3,2,
01-04-2014,18,,,,2,,3,,,,2,,3,2,,1,1,,1,,,2,1,2,,0,3,2,,,,,,2,3,2,1,1,,2,2,
01-04-2014,19,,,,2,,1,,,,2,,1,2,1,1,1,,1,,,2,,1,,1,1,2,1,,,,,2,2,1,1,1,,3,3,
01-04-2014,20,,,,2,,1,,,,1,,1,2,1,1,1,,1,,,1,1,1,,1,1,2,1,,,,,2,2,1,1,1,,3,2,
01-04-2014,21,,,,2,,2,,,,1,,1,2,1,2,2,,1,,,2,1,1,,1,1,2,1,,,,,2,3,1,1,1,,3,2,
01-04-2014,22,,,,1,,2,,,,2,,1,2,3,2,2,,1,,,3,1,1,,1,1,3,1,,,,,2,3,1,2,2,,2,3,
01-04-2014,23,,,,2,,2,,,,2,,1,2,1,2,2,,2,,,5,2,1,,1,1,3,1,,,,,2,3,1,2,2,,3,3,
01-04-2014,24,,,,2,,2,,,,2,,1,2,1,0,2,,1,,,2,1,,,2,1,3,1,,,,,2,2,1,2,1,,3,3,
02-04-2014,1,1,,,1,,1,,,,1,,1,2,1,,2,,1,,,2,1,,,2,1,3,0,,,,,3,2,1,2,1,,3,4,
02-04-2014,2,1,,,1,,1,,,,1,,1,1,1,,1,,1,,,2,1,,,2,1,3,0,,,,,2,2,1,1,1,,3,3,
02-04-2014,3,1,,,1,,1,,,,1,,1,1,1,,1,,1,,,2,0,,,2,1,3,1,,,,,2,3,1,1,1,,3,3,
02-04-2014,4,1,,,1,,1,,,,1,,1,2,1,,2,,1,,,2,0,,,1,1,3,0,,,,,2,3,1,1,1,,3,5,
02-04-2014,5,2,,,1,,2,,,,1,,1,1,0,,1,,1,,,2,1,,,1,1,4,0,,,,,2,3,1,1,1,,3,4,
02-04-2014,6,1,,,1,,2,,,,2,,1,1,1,1,2,,1,,,3,2,2,,1,1,5,1,,,,,3,3,1,1,1,,3,7,
02-04-2014,7,2,,,2,,,,,,2,,2,2,2,1,2,,2,,,3,2,2,,2,2,5,1,,,,,5,3,1,2,2,,4,8,
02-04-2014,8,4,,,2,,,,,,4,,3,3,4,2,4,,3,,,4,4,2,,4,2,5,2,,,,,6,3,1,2,3,,10,7,
02-04-2014,9,5,,,3,,,,,,3,,2,5,2,3,3,,5,,,3,2,3,,5,2,5,2,,,,,5,4,3,2,2,,10,5,
02-04-2014,10,3,,,3,,,,,,2,,2,5,4,2,2,,6,,,3,1,2,,6,2,5,1,,,,,7,6,2,2,2,,8,6,
02-04-2014,11,3,,,2,,2,,,,2,,2,4,2,2,2,,4,,,3,1,2,,5,2,3,1,,,,,6,4,2,2,2,,5,6,
02-04-2014,12,2,,,2,,3,,,,2,,2,3,2,2,2,,2,,,2,2,2,,,3,3,1,,,,,4,3,2,2,2,,4,5,
02-04-2014,13,2,,,2,,2,,,,2,,2,2,2,2,2,,2,,,2,2,2,,,2,3,2,,,,,3,2,2,2,2,,,4,
02-04-2014,14,3,,,2,,2,,,,4,,1,2,2,2,2,,2,,,2,2,2,,,2,3,1,,,,,3,3,2,2,2,,1,3,
02-04-2014,15,6,,,2,,2,,,,6,,2,2,2,1,2,,2,,,2,2,2,,,2,3,1,,,,,4,3,2,2,2,,1,3,
02-04-2014,16,17,,,,,2,,,,7,,1,4,2,1,2,,2,,,2,1,2,,4,2,2,1,,,,,3,3,2,2,1,,1,3,
02-04-2014,17,10,,,1,,2,,,,12,,1,2,1,1,1,,2,,,2,1,1,,3,1,2,1,,,,,2,2,1,2,1,,1,2,
02-04-2014,18,3,,,1,,1,,,,3,,1,2,1,1,1,,2,,,2,1,1,,3,1,2,1,,,,,1,2,1,1,1,,1,2,
02-04-2014,19,2,,,1,,1,,,,3,,1,1,1,1,1,,2,,,1,2,1,,4,2,3,0,,,,,2,4,1,1,1,,1,3,
02-04-2014,20,2,,,1,,1,,,,12,,1,1,1,1,2,,2,,,2,3,2,,3,1,3,1,,,,,3,4,1,2,2,,1,3,
02-04-2014,21,2,,,1,,2,,,,7,,1,2,1,1,2,,2,,,2,4,2,,3,1,3,2,,,,,2,5,1,4,3,,1,3,
02-04-2014,22,2,,,1,,3,,,,5,,1,2,1,4,2,,3,,,7,2,1,,4,2,3,2,,,,,7,3,1,3,3,,2,2,
02-04-2014,23,3,,,1,,2,,,,5,,1,2,1,3,3,,4,,,3,2,1,,5,1,3,2,,,,,5,3,1,2,2,,4,4,
02-04-2014,24,,,,1,,2,,,,4,,1,0,1,2,2,,4,,,3,2,1,,5,1,4,2,,,,,3,4,1,2,2,,4,7,
03-04-2014,1,,,,1,,1,,,,2,,1,1,1,2,2,,4,,,3,3,1,,4,1,4,1,,,,,2,3,1,2,2,,2,,
03-04-2014,2,,,,1,,1,,,,1,,1,1,1,1,1,,3,,,2,1,1,,4,1,3,1,,,,,2,6,1,2,1,,1,,
