Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-03-2014,1,0,,,1,,2,,,,2,,2,0,3,1,2,,1,3,,2,,0,,2,2,5,2,,1,,,4,2,1,2,3,,0,5,
01-03-2014,2,0,,,1,,2,,,,0,,,0,3,1,2,,2,3,,2,,0,,2,5,5,1,,0,,,3,3,1,1,2,,1,4,
01-03-2014,3,1,,,1,,2,,,,0,,,0,3,0,2,,1,3,,2,,2,,2,10,5,1,,0,,,4,2,2,1,2,,1,5,
01-03-2014,4,0,,,1,,2,,,,0,,14,0,3,0,1,,1,2,,2,,20,,2,18,4,1,,0,,,4,3,6,1,2,,0,5,
01-03-2014,5,0,,,1,,3,,,,2,,12,0,2,0,1,,2,3,,2,,24,,3,19,5,3,,0,,,4,3,10,2,3,,0,7,
01-03-2014,6,1,,,1,,3,,,,1,,13,0,5,2,2,,2,4,,3,,10,,3,9,9,4,,0,,,5,3,6,1,3,,1,5,
01-03-2014,7,1,,,2,,7,,,,7,,8,1,8,4,3,,3,4,,5,,4,,4,8,5,5,,0,,,6,3,4,1,3,,1,11,
01-03-2014,8,1,,,3,,12,,,,9,,11,1,10,4,4,,5,6,,7,,4,,6,8,7,3,,1,,,10,4,4,2,5,,2,10,
01-03-2014,9,1,,,9,,12,,,,5,,9,4,11,4,5,,6,6,,6,,6,,8,8,5,6,,2,,,15,7,9,4,7,,3,9,
01-03-2014,10,1,,,8,,10,,,,2,,15,2,11,6,5,,4,6,,5,,5,,5,7,4,6,,3,,,18,9,10,7,7,,3,4,
01-03-2014,11,1,,,12,,10,,,,2,,41,8,14,9,6,,4,5,,6,,7,,4,18,4,7,,4,,,15,8,11,9,7,,5,4,
01-03-2014,12,1,,,11,,9,,,,2,,21,8,12,12,12,,5,7,,11,,12,,5,13,9,11,,5,,,12,11,10,10,12,,13,8,
01-03-2014,13,1,,,7,,6,,,,1,,11,5,8,7,8,,5,5,,6,,7,,4,10,5,8,,2,,,10,9,8,7,9,,12,5,
01-03-2014,14,1,,,6,,5,,,,2,,7,5,7,5,6,,3,4,,5,,5,,3,7,4,5,,1,,,7,9,5,5,6,,6,3,
01-03-2014,15,1,,,3,,4,,,,2,,5,5,5,2,4,,2,4,,3,,4,,2,5,4,4,,1,,,5,6,4,3,4,,3,3,
01-03-2014,16,1,,,,,3,,,,3,,6,3,3,2,3,,1,3,,2,,7,,1,6,3,2,,1,,,3,3,5,2,4,,2,2,
01-03-2014,17,1,,,3,,2,,,,3,,3,1,3,2,2,,1,3,,2,,4,,0,4,2,6,,1,,,3,1,10,3,3,,,2,
01-03-2014,18,1,,,4,,3,,,,3,,9,1,5,3,5,,1,4,,3,,8,,1,8,3,6,,1,,,4,6,3,2,3,,,3,
01-03-2014,19,0,,,3,,4,,,,3,,4,1,5,4,5,,2,4,,,,8,,3,5,5,5,,1,,,5,3,1,3,6,,1,4,
01-03-2014,20,0,,,4,,4,,,,1,,1,1,6,4,5,,1,4,,,,5,,1,2,4,3,,1,,,6,3,2,4,7,,0,3,
01-03-2014,21,0,,,3,,4,,,,2,,1,1,5,2,3,,1,3,,2,,1,,1,2,2,4,,1,,,6,3,1,2,5,,0,2,
01-03-2014,22,0,,,3,,4,,,,1,,2,0,4,3,1,,1,2,,1,,1,,2,2,2,2,,1,,,4,2,1,2,4,,0,2,
01-03-2014,23,0,,,2,,3,,,,2,,2,1,3,3,4,,1,3,,4,,1,,2,2,3,3,,1,,,4,3,1,2,4,,1,3,
01-03-2014,24,0,,,2,,2,,,,1,,2,0,3,2,4,,3,4,,4,,1,,3,,4,3,,1,,,4,3,1,2,5,,3,6,
02-03-2014,1,0,,,2,,2,,,,1,,2,0,2,2,2,,3,4,,4,,1,,3,,5,2,,1,,,4,3,1,2,3,,2,6,
02-03-2014,2,1,,,1,,2,,,,1,,1,0,2,1,2,,3,4,,3,,1,,2,,4,2,,1,,,5,3,1,2,3,,1,4,
02-03-2014,3,1,,,2,,2,,,,2,,1,0,2,1,2,,2,3,,2,,1,,3,,4,2,,1,,,4,4,1,1,3,,1,3,
02-03-2014,4,0,,,2,,2,,,,0,,1,0,2,2,2,,2,3,,3,,1,,3,,4,2,,1,,,3,5,1,1,4,,1,3,
02-03-2014,5,0,,,2,,2,,,,2,,1,0,2,1,2,,2,4,,3,,1,,3,,5,2,,1,,,4,10,1,2,3,,1,5,
02-03-2014,6,0,,,2,,3,,,,1,,1,0,1,1,2,,2,3,,2,,1,,4,,6,2,,1,,,4,5,1,1,3,,0,6,
02-03-2014,7,0,,,2,,3,,,,1,,1,0,2,1,2,,2,3,,3,,0,,4,,6,3,,0,,,4,4,1,1,3,,0,7,
02-03-2014,8,1,,,3,,4,,,,1,,1,0,3,1,2,,3,4,,3,,1,,5,,8,3,,,,,5,4,1,2,4,,1,6,
02-03-2014,9,1,,,3,,3,,,,1,,1,3,3,1,2,,4,5,,2,,,,5,,6,3,,2,,,4,4,2,2,3,,2,7,
02-03-2014,10,1,,,3,,3,,,,1,,1,4,3,2,2,,5,5,,2,,,,6,,4,2,,2,,,7,6,3,2,3,,2,6,
02-03-2014,11,1,,,4,,2,,,,0,,1,3,2,2,2,,4,4,,3,,1,,5,,3,1,,1,,,5,4,2,2,3,,3,4,
02-03-2014,12,1,,,3,,2,,,,0,,2,5,2,1,2,,4,4,,2,,0,,3,,3,1,,1,,,6,3,1,1,3,,1,4,
02-03-2014,13,2,,,4,,2,,,,1,,2,3,3,1,1,,3,5,,1,,0,,2,,3,2,,1,,,5,3,1,1,3,,2,4,
02-03-2014,14,1,,,3,,2,,,,2,,1,2,3,1,1,,3,4,,2,,0,,2,,2,1,,1,,,4,3,1,1,3,,2,3,
02-03-2014,15,1,,,3,,2,,,,3,,1,1,2,0,1,,8,3,,1,,0,,4,,3,2,,1,,,4,3,1,1,3,,2,4,
02-03-2014,16,1,,,3,,1,,,,4,,1,2,2,0,1,,10,3,,1,,0,,6,,3,2,,2,,,3,3,1,1,2,,5,4,
02-03-2014,17,2,,,1,,1,,,,2,,1,1,1,0,1,,2,3,,1,,0,,2,,2,2,,2,,,2,1,4,1,2,,4,2,
02-03-2014,18,1,,,1,,2,,,,2,,1,0,1,2,2,,2,4,,2,,1,,1,,3,7,,2,,,3,3,5,2,3,,1,3,
02-03-2014,19,1,,,1,,1,,,,1,,1,0,2,1,2,,3,4,,2,,0,,1,,3,2,,2,,,3,3,1,2,4,,1,3,
02-03-2014,20,1,,,2,,2,,,,1,,1,0,2,1,2,,2,3,,2,,0,,2,,3,2,,2,,,3,4,1,2,3,,1,3,
02-03-2014,21,1,,,1,,2,,,,1,,1,0,2,1,2,,2,3,,2,,0,,2,,3,2,,2,,,3,5,1,2,3,,0,3,
02-03-2014,22,1,,,2,,1,,,,1,,1,0,3,1,2,,2,3,,2,,1,,2,,3,2,,2,,,4,2,1,2,4,,0,3,
02-03-2014,23,1,,,1,,2,,,,1,,1,0,3,1,2,,,3,,2,,1,,2,,3,3,,2,,,3,2,1,2,3,,1,3,
02-03-2014,24,1,,,1,,2,,,,1,,1,0,2,1,4,,2,4,,3,,0,,2,,3,2,,2,,,,2,1,2,3,,1,3,
03-03-2014,1,0,,,1,,1,,,,0,,1,0,1,1,3,,2,3,,3,,0,,3,,3,3,,2,,,,2,1,2,3,,0,3,
03-03-2014,2,1,,,1,,1,,,,0,,1,0,1,1,2,,2,3,,2,,0,,3,,2,2,,2,,,,2,1,1,3,,0,3,
03-03-2014,3,1,,,2,,1,,,,0,,2,0,1,1,1,,1,3,,3,,0,,2,,3,2,,1,,,,4,1,1,3,,0,3,
03-03-2014,4,0,,,2,,2,,,,1,,2,0,2,0,1,,1,3,,2,,0,,2,,3,2,,1,,,,2,1,1,3,,0,2,
