Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-06-2014,1,1,,,1,,3,,,,1,,1,1,2,1,2,,2,1,,2,,,,2,,2,1,,,,,3,1,1,1,2,,3,1,
01-06-2014,2,1,,,1,,2,,,,1,,1,1,2,1,2,,2,1,,2,,,,2,,2,1,,,,,3,1,1,2,2,,2,0,
01-06-2014,3,1,,,2,,2,,,,1,,2,1,2,1,1,,2,1,,1,,,,2,,2,1,,,,,4,1,1,2,1,,3,0,
01-06-2014,4,1,,,9,,4,,,,1,,3,1,4,2,2,,1,1,,2,,,,1,,2,1,,,,,24,2,1,1,1,,2,0,
01-06-2014,5,1,,,8,,18,,,,1,,3,1,5,11,3,,1,1,,8,,,,1,,2,1,,,,,23,11,,1,1,,3,1,
01-06-2014,6,1,,,4,,12,,,,1,,3,1,3,13,12,,2,1,,15,,,,1,2,3,1,,,,,16,15,1,2,2,,3,2,
01-06-2014,7,1,,,3,,8,,,,1,,2,1,3,13,13,,2,1,,16,,,,3,3,4,2,,,,,12,10,1,2,7,,4,4,
01-06-2014,8,2,,,3,,11,,,,1,,2,1,4,12,11,,4,3,,13,,,,4,2,4,3,,,,,8,8,1,6,12,,10,3,
01-06-2014,9,2,,,3,,6,,,,2,,1,3,3,5,5,,6,2,,7,,,,4,1,4,3,,,,,4,5,1,5,5,,12,1,
01-06-2014,10,2,,,2,,2,,,,2,,1,3,3,2,2,,3,1,,3,,,,3,1,3,2,,,,,3,3,1,2,2,,7,1,
01-06-2014,11,2,,,1,,2,,,,2,,2,2,3,1,1,,2,2,,2,,,,2,2,3,1,,,,,3,2,1,1,1,,3,1,
01-06-2014,12,1,,,1,,1,,,,1,,2,1,2,1,1,,1,1,,1,,,,1,1,3,1,,,,,2,1,1,1,1,,3,1,
01-06-2014,13,1,,,1,,1,,,,1,,1,1,2,1,1,,1,1,,1,,,,1,1,2,1,,,,,3,1,1,1,1,,3,1,
01-06-2014,14,1,,,1,,1,,,,1,,1,1,2,1,1,,1,1,,1,,,,0,1,2,1,,,,,2,1,1,1,1,,2,1,
01-06-2014,15,1,,,1,,1,,,,1,,1,1,2,1,1,,1,1,,1,,,,1,1,2,0,,,,,3,1,1,1,1,,3,0,
01-06-2014,16,1,,,1,,1,,,,1,,1,1,2,1,1,,1,1,,1,,,,1,1,2,0,,,,,2,1,1,1,1,,2,1,
01-06-2014,17,1,,,1,,1,,,,1,,1,1,2,1,1,,1,1,,1,,,,0,1,2,1,,,,,2,1,1,1,1,,2,0,
01-06-2014,18,2,,,1,,1,,,,1,,1,1,2,1,1,,1,1,,1,,,,1,1,2,1,,,,,2,1,1,1,1,,,0,
01-06-2014,19,1,,,1,,1,,,,1,,1,1,2,0,1,,1,1,,1,,,,1,1,2,1,,,,,2,1,1,1,1,,,1,
01-06-2014,20,1,,,1,,1,,,,1,,1,1,2,1,1,,1,1,,1,,,,1,1,1,1,,,,,2,1,1,1,1,,,0,
01-06-2014,21,1,,,1,,1,,,,1,,1,0,2,1,1,,1,1,,1,,,,1,1,1,1,,,,,2,1,,1,1,,,1,
01-06-2014,22,2,,,1,,1,,,,1,,1,1,2,1,1,,1,1,,1,,,,1,1,1,1,,,,,7,1,1,1,1,,,1,
01-06-2014,23,1,,,1,,1,,,,1,,1,0,2,1,1,,1,1,,1,,,,1,1,1,1,,,,,13,1,1,1,1,,,0,
01-06-2014,24,1,,,1,,1,,,,1,,1,0,2,1,,,1,1,,1,,,,1,1,1,1,,,,,,1,1,1,1,,,0,
02-06-2014,1,1,,,1,,1,,,,1,,1,0,2,1,,,1,1,,1,,,,1,1,2,1,,,,,,1,0,1,1,,,0,
02-06-2014,2,1,,,1,,1,,,,1,,1,0,2,1,,,2,1,,1,,,,1,1,2,1,,,,,,1,1,1,1,,,0,
02-06-2014,3,1,,,1,,1,,,,1,,1,1,2,1,1,,2,1,,1,,,,1,1,2,1,,,,,,1,1,1,1,,,0,
02-06-2014,4,2,,,1,,1,,,,1,,1,1,2,1,1,,2,1,,1,,,,1,1,2,1,,,,,,1,1,1,1,,,0,
02-06-2014,5,1,,,1,,2,,,,1,,1,1,2,1,1,,2,1,,2,,,,1,1,2,1,,,,,,1,1,1,1,,,1,
02-06-2014,6,2,,,1,,3,,,,2,,1,1,3,1,2,,2,1,,3,,,,2,1,3,1,,,,,3,2,1,2,2,,,3,
02-06-2014,7,3,,,2,,5,,,,2,,1,1,4,2,4,,3,2,,4,,,,4,1,6,2,,,,,7,2,1,2,5,,,3,
02-06-2014,8,3,,,3,,4,,,,2,,1,1,4,2,3,,3,2,,3,,,,6,1,5,2,,,,,7,2,1,2,4,,,1,
02-06-2014,9,2,,,2,,2,,,,2,,1,2,4,1,1,,2,1,,2,,1,,5,1,3,1,,,,,5,1,1,2,2,,,1,
02-06-2014,10,2,,,2,,2,,,,2,,1,1,3,1,1,,2,1,,2,,1,,4,1,3,1,,,,,3,2,1,1,1,,,1,
02-06-2014,11,2,,,1,,1,,,,1,,2,1,3,1,1,,2,1,,1,,2,,3,1,3,1,,,,,2,1,1,1,1,,,1,
02-06-2014,12,1,,,1,,1,,,,1,,2,1,3,1,1,,1,1,,1,,1,,2,2,3,1,,,,,1,1,1,1,1,,,1,
02-06-2014,13,1,,,1,,1,,,,1,,1,1,2,1,1,,2,1,,1,,,,2,1,2,1,,,,,2,1,1,1,1,,,1,
02-06-2014,14,1,,,1,,1,,,,1,,1,0,2,1,1,,1,1,,1,,2,,2,1,2,1,,,,,2,1,1,1,1,,,1,
02-06-2014,15,1,,,1,,1,,,,1,,1,0,2,1,1,,1,1,,1,,5,,2,1,,1,,1,,,2,1,1,1,1,,,1,
02-06-2014,16,1,,,1,,1,,,,1,,1,0,2,1,1,,1,1,,1,,1,,2,1,2,1,,1,,,2,1,1,1,1,,,1,
02-06-2014,17,1,,,1,,1,,,,1,,1,0,2,1,1,,1,1,,1,,1,,1,1,2,1,,1,,,1,1,1,1,1,,,1,
02-06-2014,18,1,,,1,,1,,,,1,,1,0,2,1,1,,1,1,,1,,1,,2,1,2,1,,1,,,3,1,1,1,1,,,1,
02-06-2014,19,2,,,1,,1,,,,1,,1,1,2,1,1,,1,1,,1,,1,,2,1,2,1,,1,,,0,1,1,1,1,,,1,
02-06-2014,20,1,,,1,,1,,,,1,,1,0,3,1,1,,1,1,,1,,1,,2,1,2,1,,1,,,1,1,1,1,1,,,1,
02-06-2014,21,2,,,1,,1,,,,1,,1,1,2,1,1,,1,1,,1,,1,,2,1,2,1,,1,,,0,1,1,1,1,,,1,
02-06-2014,22,2,,,1,,1,,,,1,,1,0,2,0,1,,1,1,,1,,1,,2,1,2,1,,1,,,1,1,1,1,1,,,1,
02-06-2014,23,2,,,1,,1,,,,1,,1,0,2,0,1,,1,1,,1,,1,,2,1,2,1,,1,,,3,1,1,1,1,,,0,
02-06-2014,24,1,,,1,,1,,,,1,,,0,,1,1,,2,1,,1,,2,,2,1,2,1,,,,,2,1,1,1,1,,,,
03-06-2014,1,2,,,1,,1,,,,1,,,0,,1,1,,2,1,,,,2,,1,1,2,1,,,,,2,1,1,1,1,,1,,
03-06-2014,2,1,,,4,,1,,,,1,,,0,,1,1,,2,1,,,,2,,1,1,2,1,,,,,1,1,1,1,1,,1,,
03-06-2014,3,2,,,8,,2,,,,1,,,0,,1,1,,2,1,,,,1,,1,1,2,1,,,,,1,1,1,2,1,,1,,
03-06-2014,4,2,,,7,,1,,,,1,,,1,,1,1,,2,1,,,,2,,1,2,2,1,,,,,2,1,1,1,1,,1,,
03-06-2014,5,2,,,3,,1,,,,1,,,0,,1,1,,3,1,,,,2,,0,2,2,1,,,,,3,1,2,1,1,,1,,
03-06-2014,6,2,,,2,,1,,,,1,,2,0,3,1,1,,2,1,,,,2,,1,2,2,2,,1,,,4,2,2,1,1,,1,1,
03-06-2014,7,2,,,2,,2,,,,2,,1,0,3,1,1,,3,1,,,,2,,2,1,3,2,,1,,,3,1,2,2,1,,1,1,
03-06-2014,8,1,,,2,,2,,,,3,,1,1,3,1,1,,2,1,,,,2,,2,1,3,1,,1,,,10,1,2,1,2,,2,1,
03-06-2014,9,2,,,2,,2,,,,2,,1,1,3,2,1,,2,1,,,,2,,1,1,3,2,,1,,,3,1,1,1,2,,2,1,
03-06-2014,10,2,,,2,,2,,,,1,,1,1,2,2,1,,2,1,,,,1,,1,1,2,1,,1,,,1,1,1,2,1,,2,1,
03-06-2014,11,2,,,1,,2,,,,1,,1,0,2,1,1,,1,1,,,,1,,1,1,,1,,1,,,1,1,1,1,,,1,1,
03-06-2014,12,2,,,1,,2,,,,1,,1,1,2,1,1,,1,1,,,,2,,1,1,,1,,1,,,2,1,1,1,,,2,1,
03-06-2014,13,1,,,1,,1,,,,2,,1,1,3,1,1,,1,1,,,,2,,0,1,,1,,1,,,2,1,1,1,,,2,1,
03-06-2014,14,1,,,1,,1,,,,1,,1,0,3,1,1,,1,1,,,,2,,0,1,2,1,,1,,,3,1,1,1,,,2,1,
03-06-2014,15,1,,,1,,1,,,,1,,1,0,2,1,1,,1,1,,,,2,,0,1,2,1,,1,,,2,1,1,1,,,2,1,
03-06-2014,16,2,,,1,,1,,,,1,,2,0,3,1,1,,1,1,,,,2,,0,1,2,0,,1,,,2,1,1,1,,,1,,
03-06-2014,17,2,,,1,,1,,,,1,,2,0,2,2,1,,1,1,,,,1,,0,1,2,0,,1,,,1,1,1,1,1,,1,,
03-06-2014,18,1,,,1,,1,,,,1,,1,0,2,1,1,,1,1,,,,1,,1,1,2,1,,1,,,1,1,1,1,1,,2,,
03-06-2014,19,1,,,2,,1,,,,2,,1,0,3,1,1,,1,1,,,,1,,1,1,2,1,,1,,,1,1,1,1,1,,1,1,
03-06-2014,20,1,,,1,,1,,,,1,,1,0,2,1,1,,1,1,,,,1,,1,1,2,1,,1,,,1,1,1,1,1,,1,1,
03-06-2014,21,1,,,1,,1,,,,2,,1,1,2,1,1,,1,1,,,,1,,1,1,2,0,,1,,,1,1,1,1,1,,1,0,
03-06-2014,22,1,,,1,,1,,,,1,,1,0,2,0,1,,2,1,,,,1,,1,1,2,0,,1,,,1,1,1,1,1,,2,0,
03-06-2014,23,1,,,1,,1,,,,1,,1,0,2,0,1,,1,1,,,,1,,1,1,2,1,,1,,,1,1,1,1,1,,2,0,
03-06-2014,24,1,,,1,,1,,,,1,,1,0,2,,1,,1,1,,,,1,,1,1,,0,,1,,,1,1,1,,1,,2,0,
04-06-2014,1,1,,,2,,1,,,,1,,1,0,3,,1,,2,1,,,,1,,1,1,,2,,1,,,1,1,1,,1,,2,0,
04-06-2014,2,1,,,3,,2,,,,1,,1,0,3,,1,,2,1,,,,1,,1,1,,1,,1,,,1,1,1,,1,,2,0,
04-06-2014,3,1,,,3,,2,,,,1,,1,1,3,,1,,1,1,,1,,2,,1,1,,1,,1,,,1,2,1,1,1,,2,0,
04-06-2014,4,2,,,3,,2,,,,1,,1,1,4,,1,,1,1,,1,,2,,0,1,2,2,,1,,,2,1,1,2,1,,2,0,
04-06-2014,5,1,,,2,,2,,,,1,,1,1,3,,1,,2,1,,2,,2,,1,1,2,2,,1,,,2,1,1,3,1,,2,1,
04-06-2014,6,1,,,2,,3,,,,1,,1,0,3,2,3,,2,1,,3,,2,,1,1,2,2,,1,,,2,1,1,3,1,,2,1,
04-06-2014,7,1,,,2,,2,,,,1,,1,0,3,2,3,,2,1,,2,,2,,1,1,3,2,,1,,,3,1,1,2,1,,2,1,
04-06-2014,8,2,,,4,,3,,,,1,,1,0,3,2,3,,2,1,,2,,2,,2,1,3,2,,1,,,3,2,2,1,1,,3,1,
04-06-2014,9,2,,,2,,2,,,,1,,1,1,4,2,1,,2,1,,2,,2,,2,1,3,1,,1,,,2,1,2,1,1,,3,1,
04-06-2014,10,,,,2,,1,,,,1,,2,0,3,1,1,,2,1,,2,,2,,2,2,2,2,,1,,,3,1,2,1,1,,3,1,
04-06-2014,11,,,,1,,,,,,1,,,,2,1,1,,2,1,,1,,2,,2,1,2,1,,1,,,3,1,2,1,1,,2,1,
04-06-2014,12,,,,1,,2,,,,1,,1,,2,1,1,,1,1,,2,,,,1,1,2,1,,1,,,2,1,1,1,1,,2,1,
04-06-2014,13,,,,1,,1,,,,1,,1,,2,1,,,1,1,,1,,2,,1,1,2,1,,1,,,2,1,1,1,1,,2,1,
04-06-2014,14,3,,,2,,1,,,,1,,1,,2,1,1,,1,1,,2,,2,,1,1,2,1,,1,,,3,2,1,1,1,,2,1,
04-06-2014,15,3,,,1,,2,,,,1,,1,1,3,1,1,,1,1,,2,,2,,1,1,2,1,,1,,,2,1,1,1,1,,2,1,
04-06-2014,16,2,,,2,,2,,,,1,,2,1,2,1,1,,1,1,,2,,2,,1,2,2,1,,1,,,2,1,1,1,1,,2,1,
04-06-2014,17,3,,,1,,1,,,,1,,2,2,2,1,1,,2,1,,2,,2,,1,1,2,1,,1,,,3,1,1,1,1,,2,1,
04-06-2014,18,2,,,1,,2,,,,1,,1,1,2,1,1,,1,1,,2,,2,,2,1,2,1,,1,,,4,1,2,1,1,,2,1,
04-06-2014,19,2,,,1,,1,,,,1,,1,2,2,1,1,,1,1,,2,,1,,2,1,2,1,,1,,,3,1,2,1,1,,2,1,
04-06-2014,20,2,,,1,,2,,,,1,,1,2,3,1,1,,1,1,,2,,1,,2,1,2,1,,1,,,1,1,1,1,1,,2,1,
04-06-2014,21,2,,,1,,1,,,,1,,1,1,3,1,1,,1,1,,1,,1,,2,1,2,1,,1,,,1,1,,1,1,,2,1,
04-06-2014,22,3,,,1,,1,,,,1,,1,1,2,1,1,,1,1,,1,,1,,1,1,2,0,,1,,,2,1,1,1,1,,2,0,
04-06-2014,23,2,,,1,,1,,,,1,,1,1,2,1,1,,1,1,,1,,1,,1,1,2,1,,1,,,1,1,1,1,1,,2,0,
04-06-2014,24,2,,,1,,,,,,1,,1,1,2,1,1,,1,1,,1,,,,1,1,2,1,,1,,,1,1,1,1,1,,2,0,
05-06-2014,1,2,,,1,,,,,,1,,1,1,2,1,1,,1,1,,1,,,,1,1,2,0,,1,,,2,1,1,1,1,,2,0,
05-06-2014,2,3,,,1,,,,,,1,,1,1,2,1,1,,1,1,,1,,,,1,1,2,1,,1,,,1,1,1,1,1,,2,1,
05-06-2014,3,3,,,1,,1,,,,1,,1,1,2,1,1,,1,1,,2,,,,1,1,2,0,,1,,,1,1,1,1,1,,2,1,
05-06-2014,4,3,,,1,,1,,,,1,,1,1,2,1,1,,1,1,,2,,,,1,1,2,0,,1,,,2,1,1,1,1,,2,1,
05-06-2014,5,3,,,2,,2,,,,2,,1,1,2,1,1,,2,1,,2,,,,1,1,2,0,,1,,,2,1,1,1,1,,2,1,
05-06-2014,6,2,,,4,,3,,,,2,,1,1,2,1,2,,2,1,,2,,,,1,1,3,1,,1,,,6,2,1,2,2,,2,2,
05-06-2014,7,3,,,10,,5,,,,3,,1,2,3,2,3,,3,1,,3,,,,2,1,3,1,,1,,,6,2,1,3,2,,3,2,
05-06-2014,8,4,,,12,,3,,,,3,,1,4,10,3,3,,3,1,,3,,,,2,1,3,2,,2,,,8,3,2,3,2,,4,1,
05-06-2014,9,4,,,6,,2,,,,2,,1,9,12,3,,,2,1,,2,,,,3,1,3,3,,1,,,8,4,2,2,2,,4,1,
05-06-2014,10,3,,,4,,3,,,,,,1,5,8,5,,,2,1,,2,,,,3,2,3,3,,1,,,4,2,2,2,2,,2,1,
05-06-2014,11,3,,,3,,2,,,,,,3,3,6,3,,,2,1,,3,,,,2,2,3,3,,2,,,3,1,2,3,3,,2,1,
05-06-2014,12,3,,,3,,2,,,,,,3,4,3,3,,,1,1,,2,,,,2,2,3,2,,2,,,2,1,2,3,2,,2,1,
05-06-2014,13,3,,,2,,1,,,,,,2,3,3,2,,,1,1,,2,,,,2,2,3,2,,2,,,4,2,2,2,2,,2,1,
05-06-2014,14,2,,,4,,2,,,,2,,2,2,3,1,1,,1,2,,2,,,,2,2,3,2,,2,,,3,2,,2,1,,2,1,
05-06-2014,15,3,,,4,,2,,,,1,,3,2,7,2,2,,1,2,,2,,,,2,2,3,1,,2,,,2,2,,2,2,,2,1,
05-06-2014,16,3,,,2,,2,,,,2,,7,2,3,2,3,,1,1,,2,,,,1,6,3,1,,1,,,2,1,,1,2,,2,1,
05-06-2014,17,3,,,2,,2,,,,2,,3,3,3,1,2,,1,1,,2,,,,1,3,3,2,,2,,,2,1,2,2,2,,2,1,
05-06-2014,18,2,,,43,,2,,,,2,,3,2,41,1,2,,1,1,,2,,,,1,4,3,1,,2,,,5,2,2,2,2,,2,1,
05-06-2014,19,2,,,3,,2,,,,2,,37,1,12,2,1,,2,1,,2,,,,1,51,3,1,,1,,,6,1,5,1,1,,3,1,
