Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-05-2014,1,,,,1,,2,,,,,,2,1,2,1,2,,1,,,2,,2,,3,2,4,1,,2,,,3,2,0,1,2,,2,,
01-05-2014,2,,,,1,,3,,,,,,1,3,1,1,2,,1,,,3,,1,,2,2,3,2,,2,,,3,2,1,1,1,,4,,
01-05-2014,3,,,,4,,3,,,,,,1,5,2,2,2,,5,,,2,,1,,3,1,2,2,,2,,,6,13,1,1,1,,32,,
01-05-2014,4,,,,3,,6,,,,,,1,3,2,3,2,,15,,,3,,1,,8,1,3,2,,1,,,9,24,1,2,1,,48,,
01-05-2014,5,,,,2,,7,,,,,,1,2,1,3,3,,12,,,5,,1,,10,1,4,3,,2,,,8,24,1,2,1,,24,,
01-05-2014,6,1,,,2,,7,,,,,,1,2,2,3,4,,5,,,8,,1,,6,1,5,2,,2,,,5,22,1,3,3,,21,,
01-05-2014,7,2,,,2,,7,,,,,,1,2,3,3,7,,3,,,8,,2,,5,1,6,2,,2,,,5,16,1,3,5,,17,,
01-05-2014,8,2,,,3,,8,,,,,,1,2,3,5,7,,4,,,8,,2,,5,2,10,3,,2,,,7,14,2,3,10,,12,,
01-05-2014,9,4,,,4,,7,,,,,,1,4,5,4,6,,5,,,6,,2,,8,2,10,4,,3,,,7,10,2,3,7,,9,,
01-05-2014,10,4,,,6,,6,,,,,,0,4,6,3,3,,4,,,5,,2,,9,2,6,2,,2,,,5,7,2,2,3,,5,,
01-05-2014,11,2,,,5,,4,,,,,,,4,4,1,1,,4,,,3,,2,,6,2,4,1,,1,,,4,6,1,1,1,,5,,
01-05-2014,12,2,,,4,,2,,,,,,,3,3,1,1,,3,,,2,,1,,4,1,3,1,,1,,,4,3,1,1,1,,4,,
01-05-2014,13,2,,,3,,2,,,,,,,2,2,1,1,,3,,,1,,1,,2,1,3,1,,1,,,3,3,1,1,1,,3,,
01-05-2014,14,2,,,2,,1,,,,,,1,2,2,1,1,,3,,,1,,1,,1,1,3,2,,2,,,2,4,1,1,1,,3,,
01-05-2014,15,2,,,2,,1,,,,,,1,2,2,0,1,,2,,,1,,1,,1,1,2,1,,1,,,2,2,1,1,1,,3,,
01-05-2014,16,2,,,2,,1,,,,,,1,20,2,1,1,,1,,,2,,1,,1,1,3,1,,1,,,1,2,1,1,1,,2,,
01-05-2014,17,2,,,1,,2,,,,,,1,44,2,1,2,,1,,,2,,1,,1,1,3,1,,1,,,1,1,1,1,1,,2,,
01-05-2014,18,2,,,3,,2,,,,,,1,9,2,0,1,,1,,,1,,2,,2,1,3,1,,1,,,2,2,1,1,1,,2,,
01-05-2014,19,2,,,24,,2,,,,,,1,10,1,1,2,,2,,,1,,1,,2,1,3,1,,1,,,14,16,1,1,1,,8,,
01-05-2014,20,2,,,62,,4,,,,,,1,3,18,2,1,,3,,,2,,1,,3,1,3,1,,1,,,27,7,1,1,1,,5,,
01-05-2014,21,2,,,15,,5,,,,,,1,3,23,5,4,,2,,,3,,20,,3,35,5,7,,3,,,9,3,16,4,4,,3,,
01-05-2014,22,2,,,17,,4,,,,,,34,2,37,5,4,,2,,,3,,19,,3,14,4,19,,3,,,3,2,32,14,3,,3,,
01-05-2014,23,2,,,39,,16,,,,,,14,2,25,11,4,,2,,,2,,19,,,11,3,18,,4,,,3,3,10,14,2,,3,,
01-05-2014,24,2,,,20,,,,,,,,12,6,11,18,11,,2,,,11,,13,,3,13,5,18,,10,,,18,2,12,,2,,3,,
02-05-2014,1,2,,,9,,,,,,,,16,9,7,13,13,,2,,,12,,10,,5,8,7,14,,9,,,14,6,8,,4,,3,,
02-05-2014,2,2,,,9,,,,,,,,10,5,5,13,11,,2,,,10,,8,,5,6,7,13,,4,,,10,7,4,,7,,2,,
