Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-02-2014,1,2,,,3,,5,,,,9,,8,,9,2,2,,3,,,3,3,9,,5,11,8,3,,,,,9,4,4,2,3,,5,11,
01-02-2014,2,1,,,3,,4,,,,4,,8,,8,2,2,,4,,,2,4,10,,5,13,10,1,,,,,8,5,10,2,3,,5,8,
01-02-2014,3,1,,,3,,2,,,,4,,4,,7,3,2,,3,,,2,3,7,,5,7,6,1,,,,,7,4,4,2,3,,4,8,
01-02-2014,4,1,,,2,,2,,,,4,,3,,6,2,2,,3,,,3,4,4,,4,4,6,2,,,,,6,4,2,2,3,,5,16,
01-02-2014,5,1,,,2,,3,,,,4,,3,,5,1,2,,3,,,3,3,3,,4,3,7,3,,,,,5,4,2,2,3,,4,9,
01-02-2014,6,1,,,2,,4,,,,4,,3,,4,2,2,,3,,,2,3,3,,4,3,6,2,,,,,5,4,2,1,3,,6,12,
01-02-2014,7,1,,,3,,5,,,,4,,5,,5,1,4,,5,,,4,3,3,,6,5,8,2,,,,,6,4,2,1,4,,5,10,
01-02-2014,8,2,,,4,,8,,,,5,,6,,7,2,5,,5,,,8,3,5,,7,6,8,2,,,,,8,5,2,2,5,,5,11,
01-02-2014,9,2,,,3,,8,,,,6,,8,,7,2,10,,6,,,8,4,6,,8,4,10,3,,,,,7,6,5,2,6,,6,17,
01-02-2014,10,2,,,4,,6,,,,6,,5,,10,3,9,,5,,,7,4,5,,7,4,7,3,,,,,7,7,5,2,6,,7,12,
01-02-2014,11,2,,,4,,6,,,,3,,8,,11,3,6,,4,,,6,5,5,,6,9,4,3,,,,,7,6,5,3,5,,7,6,
01-02-2014,12,3,,,11,,8,,,,5,,6,,15,8,10,,9,,,9,7,14,,9,9,13,8,,,,,9,9,7,9,14,,11,12,
01-02-2014,13,5,,,7,,9,,,,4,,7,,10,7,11,,14,,,12,8,10,,15,9,15,8,,,,,10,9,9,7,12,,11,18,
01-02-2014,14,3,,,7,,8,,,,5,,7,,8,7,7,,9,,,8,4,6,,7,7,8,4,,,,,10,9,5,3,5,,10,11,
01-02-2014,15,2,,,7,,6,,,,5,,5,,7,3,3,,5,,,3,3,4,,3,5,4,2,,,,,10,8,3,2,3,,10,6,
01-02-2014,16,2,,,5,,3,,,,5,,1,,6,1,2,,4,,,1,2,3,,2,3,3,2,,,,,7,7,2,2,3,,9,3,
01-02-2014,17,2,,,4,,2,,,,4,,2,,3,1,3,,2,,,2,2,2,,1,2,2,1,,,,,4,7,2,2,3,,5,3,
01-02-2014,18,1,,,2,,2,,,,4,,1,,3,1,2,,2,,,2,2,2,,1,2,2,1,,,,,4,3,2,2,3,,3,3,
01-02-2014,19,1,,,1,,1,,,,4,,2,,3,1,2,,2,,,2,3,2,,2,2,3,1,,,,,6,2,2,2,3,,3,2,
01-02-2014,20,1,,,1,,2,,,,3,,2,,3,1,3,,3,,,2,3,2,,2,2,,1,,,,,3,2,2,2,3,,4,3,
01-02-2014,21,1,,,0,,2,,,,5,,2,,4,1,3,,3,,,2,3,2,,3,2,,1,,,,,4,2,2,2,3,,4,4,
01-02-2014,22,1,,,1,,2,,,,3,,2,,3,1,3,,2,,,2,3,2,,3,2,4,1,,,,,5,3,,2,3,,3,6,
01-02-2014,23,1,,,1,,4,,,,4,,2,,3,1,3,,2,,,2,3,2,,3,2,3,1,,,,,4,2,1,2,3,,4,4,
01-02-2014,24,1,,,0,,4,,,,5,,2,,3,1,3,,3,,,3,3,2,,5,,4,1,,,,,3,3,2,2,3,,3,4,
02-02-2014,1,1,,,0,,3,,,,11,,3,,3,1,2,,3,,,3,3,2,,5,,7,1,,,,,3,2,2,2,3,,4,5,
02-02-2014,2,1,,,0,,1,,,,8,,8,,3,1,2,,3,,,3,3,4,,5,,6,1,,,,,2,2,3,2,3,,4,3,
02-02-2014,3,1,,,1,,2,,,,5,,10,,3,1,2,,2,,,3,3,5,,4,,5,1,,,,,3,2,2,1,3,,4,5,
02-02-2014,4,0,,,2,,3,,,,4,,6,,4,1,2,,2,,,3,4,5,,4,,4,1,,,,,4,3,2,1,3,,3,6,
02-02-2014,5,0,,,3,,4,,,,3,,5,,4,1,2,,2,,,2,3,3,,4,,5,1,,,,,4,3,2,1,3,,3,3,
02-02-2014,6,0,,,3,,3,,,,3,,4,,4,1,3,,2,,,3,3,3,,4,3,4,1,,,,,5,3,1,1,3,,4,4,
02-02-2014,7,1,,,2,,4,,,,6,,3,,3,1,3,,2,,,4,2,2,,6,3,5,1,,,,,5,3,1,1,3,,4,7,
02-02-2014,8,1,,,3,,5,,,,5,,4,,4,1,3,,3,,,5,3,2,,6,3,8,1,,,,,5,4,1,2,5,,4,8,
02-02-2014,9,2,,,4,,5,,,,6,,3,,6,2,4,,3,,,5,6,3,,6,3,7,2,,,,,8,4,2,2,5,,5,8,
02-02-2014,10,2,,,6,,6,,,,8,,2,,6,3,5,,4,,,5,4,3,,6,3,5,3,,,,,7,6,3,3,5,,8,6,
02-02-2014,11,10,,,5,,5,,,,6,,3,,7,3,5,,4,,,4,5,4,,6,4,5,3,,,,,7,6,4,4,5,,6,5,
02-02-2014,12,9,,,3,,4,,,,4,,3,,6,3,4,,4,,,4,5,4,,5,4,5,3,,,,,7,4,4,3,5,,5,5,
02-02-2014,13,2,,,2,,3,,,,4,,4,,4,2,3,,5,,,3,5,4,,5,3,4,3,,,,,6,5,4,3,4,,4,5,
02-02-2014,14,2,,,2,,2,,,,5,,3,,4,2,3,,4,,,3,5,3,,4,3,4,2,,,,,6,4,4,3,4,,5,4,
