Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-08-2014,1,1,,,13,,19,0,,,4,,1,7,19,17,14,,,,,13,1,2,,3,1,,,,2,,,22,,,8,,,1,2,
01-08-2014,2,2,,,13,,19,1,,,2,,1,4,8,16,13,,,,,17,1,2,,4,1,,,,5,,,39,,,6,,,11,2,
01-08-2014,3,1,,,8,,7,0,,,2,,1,3,4,15,15,,,,,19,3,2,,4,1,,,,3,,,55,77,1,3,17,,13,4,
01-08-2014,4,2,,,6,,7,0,,,2,,0,2,2,4,1,,,,,12,3,1,,7,2,,,,1,,,27,72,1,1,6,,22,13,
01-08-2014,5,1,,,4,,4,0,,,2,,2,2,1,5,2,,,,,2,3,2,,18,4,,,,1,,,14,33,1,1,2,,16,11,
01-08-2014,6,1,,,3,,4,0,,,3,,6,2,2,5,8,,,,,13,2,2,,8,7,,,,2,,,11,12,1,2,5,,43,17,
01-08-2014,7,2,,,3,,5,1,,,2,,4,1,4,14,16,,,,,14,2,4,,10,6,,,,1,,,9,26,1,2,8,,8,12,
01-08-2014,8,2,,,4,,10,4,,,3,,2,1,5,12,16,,,,,13,3,5,,22,4,,,,1,,,22,18,5,2,3,,16,16,
01-08-2014,9,4,,,9,,14,7,,,2,,5,8,12,8,8,,,,,8,3,7,,41,5,,,,1,,,23,19,7,2,3,,50,47,
01-08-2014,10,5,,,15,,10,5,,,2,,3,19,12,6,4,,,,,5,2,8,,19,6,,,,1,,,16,21,5,2,3,,,25,
01-08-2014,11,4,,,12,,7,,,,2,,3,20,10,4,3,,,,,5,2,5,,,5,,,,1,,,12,,3,2,2,,,17,
01-08-2014,12,4,,,9,,8,,,,2,,3,18,8,,4,,,,,5,3,4,,,5,,,,1,,,14,,2,2,3,,,15,
01-08-2014,13,3,,,8,,9,2,,,2,,3,10,9,5,4,,,,,5,2,,,9,5,,,,1,,,12,12,2,2,3,,13,12,
01-08-2014,14,5,,,5,,9,4,,,2,,5,4,8,7,5,,,,,6,3,5,,8,6,,,,2,,,8,6,3,3,2,,7,6,
01-08-2014,15,4,,,3,,8,5,,,2,,5,6,5,8,5,,,,,6,4,7,,5,7,,,,1,,,6,4,4,2,4,,4,4,
01-08-2014,16,2,,,3,,5,5,,,2,,4,12,4,5,4,,,,,3,3,7,,5,5,,,,2,,,5,3,5,3,3,,3,3,
01-08-2014,17,4,,,8,,4,3,,,3,,3,7,3,3,3,,,,,3,2,4,,7,4,,,,2,,,7,12,4,3,3,,7,5,
01-08-2014,18,1,,,5,,9,,,,3,,7,3,10,5,3,,,,,4,3,3,,5,7,,,,2,,,9,4,3,2,3,,1,5,
01-08-2014,19,1,,,1,,4,2,,,3,,3,2,3,4,3,,,,,3,2,4,,3,4,,,,2,,,3,0,3,3,3,,0,2,
