Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,IMP,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-10-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-10-2015,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-10-2015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-10-2015,4,,0.40,,,,,0.40,0.40,0.30,,0.10,0.30,,0.30,,0.10,,,0.30,,0.10,0.40,,,0.10,,0.40,,0.10,0.20,,,0.20,,,,,,,,0.40,,,0.20,0.40,,,0.50,
01-10-2015,5,,0.40,,,,,0.30,0.50,0.30,,0.10,0.50,,0.30,,0.40,,,0.40,,0.10,0.50,,,0.20,,0.60,,0.30,0.20,,,0.40,,,,,,,,0.50,,,0.30,0.50,,,0.60,
01-10-2015,6,,0.50,,,,,0.50,0.90,0.50,,0.10,0.70,,0.40,,1.00,,,0.50,,0.10,0.80,,,0.50,,0.90,,0.70,0.40,,,0.70,,,,,,,,1.00,,,0.50,0.70,,,0.70,
01-10-2015,7,,0.80,,,,,0.70,1.50,0.80,,0.20,1.40,,0.70,,1.00,,,0.80,,0.10,1.20,,,0.50,,1.20,,1.10,0.80,,,1.00,,,,,,,,1.70,,,0.80,1.00,,,1.00,
01-10-2015,8,,0.60,,,,,0.90,1.50,0.80,,0.30,1.10,,0.70,,1.40,,,0.80,,0.20,1.30,,,0.70,,1.40,,1.10,0.90,,,1.20,,,,,,,,1.70,,,0.80,1.10,,,1.00,
01-10-2015,9,,0.80,,,,,0.90,1.30,0.90,,0.20,0.70,,0.90,,1.00,,,0.70,,0.20,1.00,,,0.80,,1.30,,0.90,0.80,,,1.10,,,,,,,,1.70,,,0.60,0.60,,,1.00,
01-10-2015,10,,0.80,,,,,0.90,1.40,0.90,,0.10,0.60,,0.70,,0.70,,,0.80,,0.20,1.00,,,0.60,,1.30,,0.70,0.70,,,0.80,,,,,,,,1.20,,,0.50,0.70,,,0.90,
01-10-2015,11,,0.70,,,,,1.00,0.80,1.00,,0.10,0.50,,0.70,,0.80,,,0.70,,0.30,0.90,,,0.50,,1.00,,0.50,0.80,,,,,,,,,,,1.10,,,0.60,0.40,,,0.70,
01-10-2015,12,,0.90,,,,,0.60,0.70,0.80,,0.10,0.40,,0.70,,0.30,,,0.60,,0.40,0.80,,,0.90,,0.80,,0.40,0.70,,,,,,,,,,,0.80,,,0.60,0.40,,,0.70,
01-10-2015,13,,0.80,,,,,0.60,0.70,0.60,,0.10,0.50,,0.40,,0.40,,,0.60,,0.40,0.70,,,0.80,,0.70,,0.20,0.50,,,,,,,,,,,0.70,,,0.40,0.50,,,0.80,
01-10-2015,14,,0.80,,,,,0.60,0.70,0.60,,0.10,0.40,,0.50,,0.50,,,0.50,,0.30,0.80,,,0.60,,0.70,,0.20,0.50,,,,,,,,,,,0.80,,,0.50,0.50,,,0.60,
01-10-2015,15,,0.70,,,,,0.50,0.70,0.60,,0.10,0.50,,0.50,,0.40,,,0.50,,0.40,0.70,,,0.40,,0.70,,0.20,0.40,,,0.50,,,,,,,,0.70,,,0.40,0.60,,,0.70,
01-10-2015,16,,0.60,,,,,0.60,0.70,0.60,,0.10,0.50,,0.40,,0.40,,,0.50,,0.40,0.80,,,0.40,,0.70,,0.30,0.40,,,0.50,,,,,,,,0.70,,,,0.60,,,0.60,
01-10-2015,17,,0.60,,,,,0.50,0.70,0.60,,0.10,0.50,,0.40,,0.30,,,0.50,,0.30,0.70,,,0.40,,0.70,,0.30,0.40,,,0.60,,,,,,,,0.80,,,0.40,0.50,,,0.60,
