Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-11-2019,1,,18,,8,,,23,18,,16,,,,19,11,16,20,23,,23,,17,,23,,,,16,,24,14,16,,,,,,,22,20,,,24,17,21,
01-11-2019,2,,17,,12,,,21,17,,13,,,,18,13,14,18,22,,23,,14,,20,,,,14,,17,12,11,,,,,,,19,17,,,22,12,19,
01-11-2019,3,,12,,13,,,17,20,,14,,,,19,16,12,16,18,,21,,12,,21,,,,17,,16,10,10,,,,,,,12,13,,,17,11,19,
01-11-2019,4,,16,,13,,,21,20,,13,,,,19,12,11,15,16,,17,,14,,19,,,,21,,15,11,20,,,,,,,21,14,,,16,9,21,
01-11-2019,5,,21,,7,,,22,19,,12,,,,18,10,15,16,20,,21,,17,,22,,,,20,,17,15,17,,,,,,,23,15,,,17,11,21,
01-11-2019,6,,20,,9,,,19,17,,13,,,,18,9,14,20,22,,23,,20,,23,,,,16,,19,18,17,,,,,,,15,21,,,18,14,22,
01-11-2019,7,,20,,13,,,17,17,,11,,,,18,9,15,22,19,,22,,19,,23,,,,18,,19,17,20,,,,,,,18,23,,,19,16,24,
01-11-2019,8,,17,,14,,,16,17,,12,,,,16,8,13,17,20,,21,,17,,25,,,,18,,18,15,20,,,,,,,19,23,,,18,14,21,
01-11-2019,9,,11,,12,,,15,18,,15,,,,16,9,15,18,28,,22,,18,,26,,,,17,,20,18,17,,,,,,,19,22,,,19,13,23,
01-11-2019,10,,22,,14,,,16,24,,15,,,,14,11,15,22,26,,22,,18,,29,,,,24,,19,18,21,,,,,,,24,21,,,20,12,27,
01-11-2019,11,,28,,18,,,24,25,,11,,,,13,17,15,19,25,,25,,16,,31,,,,30,,19,17,28,,,,,,,25,20,,,22,11,27,
01-11-2019,12,,34,,23,,,33,31,,10,,,,11,27,15,21,32,,37,,19,,42,,,,39,,28,14,20,,,,,,,31,22,,,30,12,24,
01-11-2019,13,,37,,24,,,35,29,,9,,,,8,30,13,18,41,,41,,21,,46,,,,33,,38,13,24,,,,,,,35,20,,,37,10,31,
01-11-2019,14,,31,,19,,,31,29,,8,,,,7,25,9,13,32,,36,,16,,31,,,,32,,33,17,26,,,,,,,30,14,,,35,9,26,
01-11-2019,15,,25,,14,,,21,27,,8,,,,7,24,6,6,23,,25,,16,,30,,,,29,,24,14,17,,,,,,,32,12,,,29,8,24,
01-11-2019,16,,23,,11,,,20,20,,11,,,,12,23,7,9,19,,23,,15,,24,,,,26,,20,14,20,,,,,,,24,12,,,24,7,29,
01-11-2019,17,,30,,15,,,28,18,,15,,,,12,23,10,13,25,,26,,29,,22,,,,21,,23,20,20,,,,,,,27,22,,,19,13,29,
01-11-2019,18,,32,,21,,,44,32,,16,,,,12,28,14,22,29,,34,,36,,29,,,,24,,13,25,27,,,,,,,45,24,,,24,14,25,
01-11-2019,19,,43,,23,,,30,30,,14,,,,17,32,18,23,30,,39,,28,,39,,,,32,,16,22,28,,,,,,,30,20,,,27,12,27,
01-11-2019,20,,26,,21,,,41,23,,15,,,,24,31,19,26,30,,40,,30,,44,,,,26,,16,27,30,,,,,,,31,19,,,32,15,33,
01-11-2019,21,,22,,19,,,36,24,,12,,,,15,21,22,28,33,,38,,28,,40,,,,22,,14,24,25,,,,,,,31,23,,,29,12,29,
01-11-2019,22,,18,,20,,,28,22,,14,,,,14,20,22,32,29,,31,,29,,34,,,,22,,13,20,27,,,,,,,22,25,,,30,15,21,
01-11-2019,23,,21,,22,,,26,24,,11,,,,30,22,24,28,25,,27,,25,,31,,,,23,,14,24,27,,,,,,,28,27,,,32,22,25,
01-11-2019,24,,23,,25,,,29,23,,11,,,,29,20,22,27,26,,28,,24,,29,,,,26,,14,19,20,,,,,,,24,31,,,31,28,18,
02-11-2019,1,,26,,23,,,31,25,,20,,,,28,21,22,28,30,,30,,28,,31,,,,27,,19,24,16,,,,,,,29,29,,,30,21,24,
02-11-2019,2,,23,,21,,,30,29,,24,,,,29,21,25,30,31,,32,,25,,32,,,,29,,25,22,22,,,,,,,31,28,,,28,21,26,
02-11-2019,3,,22,,18,,,29,28,,20,,,,27,16,23,26,31,,30,,26,,31,,,,28,,25,24,25,,,,,,,29,28,,,27,27,30,
02-11-2019,4,,24,,19,,,27,29,,15,,,,24,19,23,25,30,,26,,24,,28,,,,27,,24,23,22,,,,,,,27,28,,,21,25,28,
02-11-2019,5,,24,,16,,,27,23,,14,,,,19,19,22,24,28,,23,,24,,24,,,,27,,22,23,25,,,,,,,28,27,,,20,24,26,
02-11-2019,6,,26,,11,,,28,23,,16,,,,17,16,22,24,29,,24,,25,,27,,,,25,,23,23,19,,,,,,,26,24,,,21,24,26,
02-11-2019,7,,25,,9,,,25,22,,17,,,,19,13,23,27,30,,27,,25,,27,,,,23,,22,23,20,,,,,,,23,26,,,22,21,27,
02-11-2019,8,,21,,10,,,20,24,,16,,,,19,14,19,28,26,,27,,24,,28,,,,22,,22,22,17,,,,,,,21,22,,,22,21,26,
02-11-2019,9,,17,,16,,,24,25,,18,,,,15,16,25,35,30,,31,,27,,34,,,,24,,23,25,23,,,,,,,33,21,,,25,19,32,
02-11-2019,10,,15,,18,,,34,26,,17,,,,14,23,26,29,32,,40,,25,,38,,,,23,,26,22,26,,,,,,,32,24,,,30,15,38,
02-11-2019,11,,20,,22,,,38,26,,14,,,,14,22,27,33,32,,37,,20,,36,,,,28,,23,16,22,,,,,,,32,17,,,29,13,42,
02-11-2019,12,,22,,10,,,24,20,,15,,,,13,20,28,26,35,,33,,20,,39,,,,21,,22,14,18,,,,,,,20,18,,,27,13,41,
02-11-2019,13,,23,,15,,,26,25,,16,,,,13,14,27,23,28,,31,,25,,35,,,,27,,31,21,21,,,,,,,29,20,,,33,14,34,
02-11-2019,14,,29,,20,,,24,21,,10,,,,7,24,19,21,23,,24,,18,,32,,,,25,,24,15,21,,,,,,,28,18,,,23,10,17,
02-11-2019,15,,17,,17,,,26,18,,9,,,,8,17,11,17,24,,22,,16,,26,,,,19,,16,12,18,,,,,,,24,20,,,22,12,16,
02-11-2019,16,,14,,14,,,23,14,,10,,,,8,10,13,21,25,,27,,15,,27,,,,14,,24,12,12,,,,,,,20,17,,,27,10,13,
02-11-2019,17,,,,14,,,21,12,,4,,,,11,9,17,21,21,,24,,17,,28,,,,12,,32,13,11,,,,,,,19,21,,,26,9,12,
02-11-2019,18,,,,17,,,22,12,,16,,,,8,9,10,18,24,,23,,14,,27,,,,12,,31,13,13,,,,,,,21,15,,,26,7,18,
02-11-2019,19,,,,14,,,21,16,,22,,,,8,13,12,16,22,,25,,18,,23,,,,14,,24,12,13,,,,,,,14,13,,,23,8,15,
02-11-2019,20,,,,13,,,16,20,,8,,,,8,11,9,15,21,,17,,16,,20,,,,15,,18,13,14,,,,,,,19,13,,,19,9,23,
02-11-2019,21,,,,11,,,16,14,,9,,,,8,11,11,15,25,,20,,18,,24,,,,13,,16,12,13,,,,,,,19,12,,,18,7,17,
02-11-2019,22,,,,11,,,17,11,,13,,,,9,9,14,13,25,,27,,12,,23,,,,13,,18,13,10,,,,,,,18,10,,,20,7,11,
02-11-2019,23,,,,9,,,19,10,,10,,,,8,8,12,14,22,,25,,12,,22,,,,10,,24,12,9,,,,,,,15,13,,,24,9,13,
02-11-2019,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-11-2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-11-2019,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-11-2019,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-11-2019,4,,8,,5,,,16,5,,13,,,,13,4,6,5,14,,15,,8,,15,,4,,5,,18,5,6,,,,,,,,10,,,22,8,5,
03-11-2019,5,,7,,5,,,11,4,,10,,,,13,3,7,8,19,,14,,10,,13,,5,,5,,13,7,5,,,,,,,11,11,,,19,7,8,
03-11-2019,6,,6,,9,,,17,5,,7,,,,19,3,9,12,22,,15,,13,,15,,6,,5,,17,8,5,,,,,,,16,15,,,19,7,8,
03-11-2019,7,,7,,12,,,23,6,,9,,,,22,10,13,13,21,,19,,16,,23,,7,,7,,21,11,6,,,,,,,23,19,,,21,12,20,
03-11-2019,8,,4,,16,,,22,7,,10,,,,20,20,12,15,19,,20,,20,,24,,9,,10,,24,14,9,,,,,,,21,20,,,24,16,23,
03-11-2019,9,,7,,8,,,21,7,,9,,,,18,14,9,15,18,,22,,16,,23,,5,,10,,21,10,11,,,,,,,19,21,,,21,13,20,
03-11-2019,10,,6,,7,,,15,8,,8,,,,13,10,9,13,22,,19,,14,,22,,4,,9,,19,12,7,,,,,,,17,15,,,19,14,16,
03-11-2019,11,,7,,9,,,12,9,,6,,,,6,9,5,8,9,,14,,14,,17,,5,,11,,14,12,7,,,,,,,18,15,,,13,7,17,
03-11-2019,12,,9,,12,,,11,8,,5,,,,5,12,7,6,9,,14,,9,,16,,6,,10,,14,8,8,,,,,,,17,10,,,14,6,16,
03-11-2019,13,,10,,7,,,10,10,,4,,,,5,10,9,8,12,,13,,8,,16,,8,,11,,13,10,9,,,,,,,11,9,,,13,5,14,
03-11-2019,14,,10,,7,,,12,10,,4,,,,5,8,8,8,14,,12,,7,,15,,10,,12,,11,8,10,,,,,,,14,9,,,14,4,15,
03-11-2019,15,,13,,9,,,13,11,,5,,,,5,11,6,8,14,,13,,9,,16,,8,,14,,9,8,12,,,,,,,15,7,,,14,5,15,
03-11-2019,16,,13,,10,,,14,12,,6,,,,5,13,4,7,15,,14,,8,,19,,8,,14,,10,10,15,,,,,,,18,8,,,13,5,16,
03-11-2019,17,,16,,13,,,18,14,,9,,,,6,26,5,8,19,,19,,13,,23,,6,,17,,12,8,19,,,,,,,,10,,,13,6,19,
03-11-2019,18,,14,,26,,,24,16,,19,,,,11,40,11,23,31,,26,,27,,34,,5,,19,,17,15,31,,,,,,,,21,,,25,12,28,
03-11-2019,19,,11,,27,,,24,21,,15,,,,17,29,20,31,31,,29,,25,,35,,4,,24,,16,19,45,,,,,,,28,27,,,30,12,27,
03-11-2019,20,,17,,22,,,25,22,,9,,,,22,12,,18,26,,29,,25,,30,,2,,28,,19,22,40,,,,,,,29,22,,,27,17,24,
03-11-2019,21,,24,,19,,,29,29,,12,,,,22,18,19,25,29,,27,,28,,32,,5,,26,,22,28,31,,,,,,,33,23,,,22,18,30,
03-11-2019,22,,,,26,,,25,26,,14,,,,25,32,24,22,34,,28,,32,,37,,9,,25,,25,30,28,,,,,,,35,28,,,27,21,31,
03-11-2019,23,,9,,25,,,30,23,,27,,,,25,29,29,27,25,,24,,32,,33,,8,,16,,30,29,27,,,,,,,38,25,,,27,26,28,
03-11-2019,24,,10,,32,,,36,26,,22,,,,22,31,36,40,31,,34,,37,,34,,5,,22,,26,30,25,,,,,,,43,22,,,25,27,41,
04-11-2019,1,,7,,37,,,31,19,,20,,,,22,29,35,43,33,,38,,35,,38,,5,,16,,25,34,18,,,,,,,43,29,,,33,26,40,
04-11-2019,2,,4,,32,,,39,9,,24,,,,19,25,34,40,32,,32,,31,,35,,4,,8,,28,35,19,,,,,,,42,32,,,30,24,40,
04-11-2019,3,,4,,16,,,40,10,,19,,,,16,20,32,37,31,,28,,26,,33,,3,,8,,18,28,14,,,,,,,39,24,,,28,21,34,
04-11-2019,4,,5,,13,,,35,7,,15,,,,15,16,26,32,33,,24,,24,,35,,3,,6,,28,23,17,,,,,,,29,23,,,33,20,29,
04-11-2019,5,,5,,10,,,25,6,,13,,,,12,11,20,26,29,,21,,22,,31,,3,,5,,24,22,16,,,,,,,19,21,,,28,18,26,
04-11-2019,6,,8,,16,,,22,9,,12,,,,11,11,20,24,28,,24,,23,,30,,6,,8,,24,19,25,,,,,,,18,21,,,26,20,25,
04-11-2019,7,,13,,18,,,23,17,,11,,,,17,16,20,25,25,,30,,22,,26,,8,,19,,28,19,26,,,,,,,20,24,,,28,21,32,
