Fecha,Hora,ACO,AJU,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-07-2014,1,7,,24,,26,,,11,,27,,26,,,20,,19,,26,16,23,,15,26,22,16,,,,,28,27,8,18,11,20,,
01-07-2014,2,12,,23,,26,,,6,,23,,23,,,17,,19,,24,16,23,,16,26,16,15,,,,,28,26,6,15,7,19,,
01-07-2014,3,13,,24,,25,,,4,,24,26,22,,27,22,,19,,23,9,22,,15,24,13,14,,9,,,26,25,16,10,5,19,20,
01-07-2014,4,11,,24,,22,,,5,,21,23,20,,25,20,,19,,23,9,21,,13,24,17,11,,6,,,24,22,9,9,5,19,19,
01-07-2014,5,16,,24,,20,,,6,,20,20,21,,24,21,,23,,23,19,21,,18,24,19,14,,7,,,24,20,13,14,10,19,24,
01-07-2014,6,15,,23,,24,,,9,,21,19,22,,24,23,,24,,25,21,20,,20,22,23,21,,12,,,26,15,13,18,18,21,25,
01-07-2014,7,14,,23,,25,,,9,,22,21,19,,26,24,,24,,26,21,20,,21,24,26,22,,17,,,29,21,16,14,21,22,22,
01-07-2014,8,10,,28,,27,,,8,,23,22,22,,24,24,,21,,25,17,24,,19,23,22,25,,13,,,30,17,19,15,17,23,22,
01-07-2014,9,5,,28,,21,,,4,,14,22,27,,18,15,,15,,19,12,29,,17,30,15,16,,5,,,30,20,24,7,8,23,20,
01-07-2014,10,3,,30,,21,,,3,,13,20,36,,12,10,,7,,14,8,28,,10,27,12,16,,2,,,31,19,8,5,4,17,13,
01-07-2014,11,3,,24,,17,,,3,,9,22,32,,12,12,,6,,13,8,26,,9,23,12,8,,2,,,22,17,4,5,3,12,,
01-07-2014,12,3,,23,,20,,,3,,9,14,31,,11,12,,5,,13,8,23,,10,22,10,12,,1,,,21,15,3,6,4,11,,
01-07-2014,13,3,,29,,18,,,3,,13,7,31,,12,12,,7,,13,8,19,,9,21,11,19,,1,,,22,18,6,9,6,10,,
01-07-2014,14,3,,35,,18,,,3,,13,16,24,,13,12,,8,,15,8,19,,11,25,11,12,,2,,,35,42,6,10,5,17,17,
01-07-2014,15,3,,18,,27,,,3,,10,25,18,,14,11,,11,,16,8,18,,13,28,14,11,,2,,,33,33,5,10,6,15,21,
01-07-2014,16,11,,13,,28,,,3,,25,26,8,,34,23,,30,,31,7,22,,13,33,29,20,,3,,,26,22,7,7,8,23,21,
01-07-2014,17,9,,15,,,,,4,,33,21,6,,37,30,,35,,38,11,23,,20,29,37,31,,3,,,25,24,8,31,25,22,24,
01-07-2014,18,7,,24,,,,,6,,30,18,17,,44,37,,20,,45,13,13,,23,23,39,26,,3,,,32,26,8,30,30,19,33,
01-07-2014,19,9,,26,,36,,,9,,22,20,27,,36,34,,12,,40,17,11,,17,19,25,20,,4,,,39,26,8,21,19,21,24,
01-07-2014,20,18,,40,,31,,,7,,23,22,22,,27,25,,17,,25,17,19,,18,22,24,20,,6,,,35,21,8,22,16,22,23,
01-07-2014,21,11,,29,,24,,,5,,16,19,22,,23,20,,11,,25,13,18,,12,22,23,14,,7,,,30,23,4,19,14,17,17,
01-07-2014,22,7,,24,,20,,,4,,17,13,20,,19,19,,10,,19,15,16,,10,21,19,18,,8,,,22,14,2,16,13,17,14,
01-07-2014,23,5,,19,,19,,,4,,16,18,18,,17,15,,11,,19,14,15,,10,21,19,15,,12,,,20,11,2,14,10,12,14,
01-07-2014,24,7,,,,19,,,3,,15,18,17,,14,13,,9,,,12,16,,9,,,14,,11,,,20,11,2,,8,9,14,
02-07-2014,1,15,,,,20,,,3,,14,18,16,,14,14,,9,,,11,16,,10,,,13,,6,,,20,10,1,,7,15,17,
02-07-2014,2,14,,,,20,,,3,,13,17,15,,16,17,,13,,,10,15,,10,,,13,,4,,,19,18,3,,13,15,13,
02-07-2014,3,9,,18,,19,,,3,,11,17,14,,15,16,,8,,20,11,14,,8,13,15,10,,3,,,19,20,5,8,10,12,13,
02-07-2014,4,9,,18,,18,,,4,,10,14,13,,16,13,,11,,21,16,12,,12,10,15,10,,4,,,17,18,5,10,15,11,14,
02-07-2014,5,8,,23,,19,,,8,,11,16,11,,18,16,,14,,21,20,11,,14,18,15,14,,7,,,17,22,4,13,17,15,17,
02-07-2014,6,9,,17,,19,,,13,,15,17,13,,17,17,,16,,21,21,11,,15,20,17,16,,11,,,27,22,7,17,16,17,19,
02-07-2014,7,9,,19,,21,,,13,,17,18,15,,18,18,,17,,24,21,10,,17,11,21,19,,11,,,28,20,7,17,17,14,22,
02-07-2014,8,8,,20,,24,,,9,,20,18,13,,21,23,,18,,24,23,14,,18,14,21,18,,13,,,27,27,12,14,21,13,19,
02-07-2014,9,8,,20,,31,,,7,,27,20,10,,29,27,,16,,32,33,23,,15,23,26,24,,12,,,30,27,23,18,22,13,25,
02-07-2014,10,7,,23,,32,,,5,,35,18,9,,49,40,,,,44,40,29,,11,24,28,32,,8,,,32,20,28,25,25,13,27,
02-07-2014,11,3,,16,,,,,9,,42,20,9,,61,46,,,,55,34,37,,16,31,28,39,,4,,,32,19,31,25,27,13,32,
02-07-2014,12,2,,14,,40,,,7,,40,31,7,,54,44,,,,57,20,33,,11,43,30,31,,2,,,36,13,31,14,22,13,27,
02-07-2014,13,4,,13,,27,,,5,,38,32,6,,40,54,,,,44,15,40,,7,38,24,34,,1,,,21,12,24,13,21,9,16,
02-07-2014,14,3,,12,,22,,,3,,34,24,5,,29,30,,,,29,12,33,,12,25,14,30,,2,,,29,9,24,13,16,6,17,
02-07-2014,15,5,,11,,18,,,4,,26,24,6,,18,22,,,,21,11,29,,13,25,12,20,,2,,,22,8,21,9,10,5,15,
02-07-2014,16,4,,8,,20,,,5,,16,23,5,,19,18,,9,,18,8,16,,12,19,13,13,,2,,,24,9,19,8,7,5,20,
02-07-2014,17,5,,11,,25,,,10,,14,18,7,,23,16,,12,,21,13,12,,13,18,19,13,,3,,,20,9,14,8,8,6,16,
02-07-2014,18,4,,14,,31,,,13,,17,23,9,,25,27,,11,,34,18,16,,17,25,32,23,,5,,,22,8,12,14,17,6,20,
02-07-2014,19,6,,25,,39,,,13,,34,24,11,,38,44,,20,,41,32,26,,25,20,32,33,,8,,,26,10,7,29,35,10,38,
02-07-2014,20,9,,26,,41,,,17,,49,31,13,,51,53,,13,,47,52,27,,37,33,46,49,,20,,,36,37,9,39,51,13,58,
02-07-2014,21,9,,25,,47,,,17,,47,26,13,,57,54,,13,,52,51,30,,26,44,52,46,,27,,,36,17,6,50,55,12,30,
02-07-2014,22,9,,20,,36,,,17,,40,21,11,,49,51,,20,,44,51,31,,21,30,30,38,,40,,,22,14,6,46,54,10,16,
02-07-2014,23,7,,14,,26,,,15,,33,16,17,,25,29,,10,,26,29,25,,15,18,21,33,,42,,,22,15,10,40,32,11,19,
02-07-2014,24,6,,10,,,,,10,,23,11,16,,19,21,,,,21,,,,11,13,9,26,,34,,,24,11,14,25,18,9,15,
03-07-2014,1,5,,6,,,,,4,,19,8,16,,19,18,,,,17,,,,11,10,10,22,,15,,,21,8,11,13,16,3,8,
03-07-2014,2,3,,9,,,,,6,,11,6,14,,17,11,,,,19,,,,10,9,15,14,,5,,,13,15,10,13,19,4,13,
03-07-2014,3,5,,11,,20,,,9,,17,5,18,,20,16,,10,,25,20,15,,7,7,25,20,,5,,,11,16,7,12,7,9,16,
03-07-2014,4,7,,11,,23,,,11,,15,6,18,,22,22,,15,,30,14,14,,11,10,28,14,,6,,,13,20,7,12,13,13,22,
03-07-2014,5,10,,18,,26,,,8,,19,10,19,,28,29,,21,,27,16,14,,20,12,19,13,,8,,,24,23,17,14,15,17,19,
03-07-2014,6,13,,15,,23,,,9,,21,14,15,,29,26,,21,,26,17,19,,24,21,20,19,,10,,,30,23,15,19,20,19,25,
03-07-2014,7,15,,20,,23,,,14,,23,22,18,,22,22,,21,,23,20,22,,23,24,21,22,,16,,,28,22,21,19,21,19,22,
03-07-2014,8,15,,18,,25,,,13,,23,16,17,,25,22,,20,,25,18,23,,22,22,22,22,,15,,,29,21,24,19,22,19,22,
03-07-2014,9,11,,21,,28,,,10,,25,15,8,,23,24,,19,,24,13,22,,20,22,20,27,,16,,,30,17,21,19,17,17,20,
03-07-2014,10,8,,19,,26,,,8,,25,17,10,,20,19,,15,,16,12,25,,16,26,14,25,,16,,,31,14,24,22,14,14,,
03-07-2014,11,8,,13,,21,,,7,,,23,9,,29,21,,14,,25,15,28,,14,30,13,30,,13,,,22,13,24,25,14,9,,
03-07-2014,12,6,,14,,22,,,5,,33,23,6,,31,31,,10,,34,12,28,,,28,18,34,,23,,,32,12,26,36,33,7,,
03-07-2014,13,6,,11,,28,,,5,,25,23,7,,30,32,,11,,37,11,28,,,29,27,32,,33,,,26,15,23,32,26,7,23,
03-07-2014,14,5,,14,,31,,,6,,22,23,5,,29,38,,10,,47,17,23,,,25,21,25,,24,,,30,10,7,32,33,5,26,
03-07-2014,15,5,,13,,47,,,6,,24,26,5,,40,36,,11,,46,20,13,,18,23,38,21,,12,,,25,9,10,24,25,5,22,
03-07-2014,16,5,,31,,43,,,6,,23,22,6,,29,22,,18,,23,15,15,,18,20,21,24,,7,,,45,19,13,18,11,8,33,
03-07-2014,17,8,,36,,33,,,8,,17,24,8,,24,20,,27,,25,14,15,,25,22,24,18,,3,,,40,17,14,12,11,9,36,
03-07-2014,18,7,,23,,46,,,9,,21,31,9,,39,32,,12,,37,14,14,,26,31,33,17,,4,,,29,16,16,12,12,9,33,
03-07-2014,19,7,,25,,32,,,8,,41,23,10,,43,38,,19,,37,20,28,,20,23,29,38,,10,,,22,16,27,26,23,11,17,
03-07-2014,20,9,,24,,27,,,7,,33,19,11,,29,30,,18,,31,20,26,,19,21,27,34,,18,,,27,19,25,32,24,11,22,
03-07-2014,21,10,,23,,24,,,11,,31,18,10,,26,24,,17,,23,19,24,,15,21,19,32,,27,,,23,18,12,30,23,10,18,
03-07-2014,22,13,,17,,23,,,18,,19,16,7,,23,22,,19,,24,17,18,,16,21,20,23,,12,,,15,14,7,19,18,10,13,
03-07-2014,23,8,,14,,20,,,18,,17,12,7,,27,21,,14,,32,30,23,,16,15,18,20,,14,,,13,12,6,19,21,9,11,
03-07-2014,24,6,,9,,15,,,8,,24,8,9,,20,23,,11,,23,,16,,11,11,13,15,,16,,,14,,,20,,7,7,
04-07-2014,1,9,,8,,14,,,8,,17,8,14,,14,16,,9,,20,,12,,8,9,7,18,,15,,,14,,,25,,4,6,
04-07-2014,2,7,,6,,10,,,9,,16,6,15,,17,17,,8,,18,,11,,7,8,11,13,,13,,,19,,,19,,4,8,
04-07-2014,3,7,,6,,11,,,10,,13,7,8,,20,20,,9,,16,,9,,8,8,18,12,,10,,,16,11,6,16,22,8,7,
04-07-2014,4,11,,8,,14,,,7,,13,5,9,,20,20,,13,,18,10,8,,10,9,9,12,,10,,,22,13,4,15,22,10,10,
04-07-2014,5,10,,14,,17,,,15,,15,10,12,,23,20,,18,,21,18,11,,16,11,17,13,,11,,,24,15,7,17,21,14,13,
04-07-2014,6,14,,18,,21,,,17,,21,12,14,,24,22,,20,,23,21,17,,20,14,20,21,,17,,,25,18,15,23,22,13,18,
04-07-2014,7,16,,18,,23,,,14,,22,14,15,,25,24,,20,,27,23,20,,20,19,22,24,,19,,,25,19,21,24,23,16,17,
04-07-2014,8,12,,16,,21,,,12,,23,14,13,,22,23,,19,,26,21,21,,19,20,22,25,,20,,,23,18,21,26,23,13,,
04-07-2014,9,6,,14,,21,,,11,,25,16,8,,22,25,,17,,25,19,20,,17,19,17,25,,19,,,18,13,21,26,19,9,16,
04-07-2014,10,5,,14,,20,,,5,,25,16,6,,21,23,,14,,21,16,22,,18,19,16,28,,17,,,16,12,19,25,17,6,,
04-07-2014,11,2,,8,,15,,,3,,23,16,5,,21,20,,12,,25,14,19,,13,17,13,26,,15,,,18,11,19,22,19,4,12,
04-07-2014,12,2,,9,,16,,,4,,22,10,8,,22,22,,14,,29,17,16,,12,11,13,22,,22,,,18,9,16,24,29,4,12,
04-07-2014,13,3,,7,,15,,,2,,21,10,6,,12,17,,16,,21,16,15,,14,10,12,21,,22,,,17,11,16,21,26,3,11,
04-07-2014,14,2,,7,,20,,,4,,23,12,4,,15,23,,11,,24,10,16,,16,10,14,22,,23,,,17,11,18,19,16,3,14,
04-07-2014,15,2,,11,,20,,,4,,29,15,5,,22,24,,7,,25,11,21,,17,11,17,29,,7,,,20,9,14,15,11,3,21,
04-07-2014,16,2,,14,,24,,,5,,27,18,7,,26,26,,5,,29,21,22,,14,18,26,25,,12,,,19,7,5,25,25,3,20,
04-07-2014,17,3,,14,,22,,,7,,24,11,6,,20,23,,4,,26,33,15,,10,18,24,20,,9,,,21,17,4,22,28,4,24,
04-07-2014,18,4,,10,,20,,,13,,22,13,4,,22,23,,5,,26,28,16,,26,12,27,22,,13,,,19,12,17,23,27,4,19,
04-07-2014,19,4,,14,,27,,,16,,26,15,9,,27,28,,7,,32,,23,,17,20,30,25,,24,,,29,10,19,25,31,7,21,
04-07-2014,20,5,,21,,30,,,9,,30,18,8,,32,31,,10,,33,,25,,18,20,26,30,,26,,,22,14,14,31,33,9,16,
04-07-2014,21,9,,18,,26,,,9,,31,18,10,,30,28,,22,,28,,27,,25,24,23,33,,29,,,22,16,25,31,31,13,13,
04-07-2014,22,7,,20,,26,,,9,,29,17,14,,28,25,,21,,24,24,26,,24,24,22,31,,24,,,20,17,24,28,29,15,14,
04-07-2014,23,4,,16,,22,,,5,,29,12,10,,25,19,,16,,19,14,25,,14,21,16,30,,23,,,20,13,22,21,25,9,11,
04-07-2014,24,3,,12,,19,,,6,,,12,,,23,13,,14,,15,12,20,,12,17,12,28,,17,,,14,10,18,13,20,,6,
05-07-2014,1,2,,8,,16,,,3,,,9,,,18,13,,9,,14,10,15,,10,13,7,22,,13,,,11,8,13,14,17,,4,
05-07-2014,2,2,,8,,11,,,2,,,6,,,14,13,,9,,15,11,10,,9,10,6,14,,10,,,15,7,10,13,11,,4,
05-07-2014,3,2,,5,,12,,,7,,14,6,12,,14,13,,9,,18,12,8,,7,9,9,12,,6,,,16,10,10,14,17,5,4,
05-07-2014,4,2,,4,,17,,,10,,13,5,9,,18,18,,13,,20,14,7,,9,8,12,10,,10,,,8,14,8,15,23,8,7,
05-07-2014,5,5,,6,,20,,,14,,13,5,14,,18,20,,17,,26,17,7,,13,8,14,11,,13,,,13,11,6,16,25,14,13,
05-07-2014,6,9,,11,,20,,,14,,15,11,15,,24,25,,19,,27,17,11,,15,10,11,18,,16,,,24,15,12,21,25,14,15,
05-07-2014,7,10,,18,,23,,,14,,31,13,18,,23,27,,22,,28,20,17,,20,15,17,25,,22,,,19,13,13,25,22,12,19,
05-07-2014,8,11,,19,,22,,,14,,22,13,11,,21,25,,22,,27,19,20,,21,19,20,23,,16,,,24,14,18,26,20,8,17,
05-07-2014,9,9,,13,,14,,,9,,20,14,8,,19,18,,14,,22,15,15,,15,12,18,23,,17,,,21,11,19,22,20,5,21,
05-07-2014,10,6,,11,,13,,,5,,21,11,6,,16,14,,8,,24,12,13,,12,11,19,20,,17,,,19,10,18,19,20,5,16,
05-07-2014,11,4,,11,,15,,,5,,19,10,4,,16,18,,7,,25,12,13,,9,12,12,16,,19,,,14,8,16,15,19,3,10,
05-07-2014,12,2,,7,,13,,,2,,17,11,4,,20,19,,7,,24,8,14,,10,13,7,17,,18,,,13,5,18,17,18,3,11,
05-07-2014,13,3,,7,,15,,,1,,19,11,6,,20,17,,8,,28,6,15,,11,12,7,20,,14,,,14,6,17,14,8,3,10,
05-07-2014,14,2,,9,,11,,,2,,17,12,6,,15,17,,6,,22,8,13,,10,11,6,17,,9,,,13,8,17,16,,3,9,
05-07-2014,15,4,,9,,14,,,11,,14,9,3,,10,14,,8,,20,11,12,,11,10,7,15,,8,,,12,7,15,15,11,2,9,
05-07-2014,16,3,,6,,12,,,9,,14,7,3,,10,15,,8,,21,13,11,,9,7,7,15,,9,,,11,6,17,16,15,3,7,
05-07-2014,17,2,,8,,10,,,17,,16,7,3,,20,24,,8,,24,20,13,,8,8,7,16,,9,,,9,5,15,13,23,4,7,
05-07-2014,18,2,,6,,12,,,5,,26,7,4,,22,24,,5,,24,20,19,,9,11,9,25,,10,,,12,7,17,19,20,5,11,
05-07-2014,19,2,,8,,22,,,15,,19,12,4,,22,26,,6,,28,21,12,,13,10,20,16,,9,,,23,8,17,18,20,5,15,
05-07-2014,20,3,,12,,23,,,11,,23,14,5,,27,23,,12,,27,28,15,,11,13,28,17,,8,,,20,9,6,23,25,7,9,
05-07-2014,21,5,,11,,23,,,7,,24,10,5,,22,24,,14,,26,28,17,,12,15,25,23,,15,,,15,11,7,23,25,8,9,
05-07-2014,22,6,,11,,20,,,12,,23,15,5,,24,23,,17,,23,25,18,,14,17,19,23,,17,,,13,10,14,25,,10,9,
05-07-2014,23,5,,10,,17,,,8,,20,12,6,,19,20,,15,,22,22,18,,15,18,15,21,,20,,,12,11,18,23,22,9,6,
05-07-2014,24,4,,8,,16,,,5,,20,8,7,,19,20,,11,,20,22,15,,11,11,18,20,,19,,,16,8,16,21,21,6,7,
06-07-2014,1,4,,9,,11,,,6,,19,5,9,,20,21,,9,,20,16,11,,8,8,16,18,,19,,,9,7,11,22,22,5,9,
06-07-2014,2,6,,11,,10,,,7,,17,5,8,,16,21,,11,,19,14,9,,8,7,7,13,,19,,,9,6,8,20,23,5,6,
06-07-2014,3,5,,11,,14,,,4,,18,5,6,,15,20,,11,,21,13,8,,9,7,16,15,,15,,,10,8,6,19,20,3,9,
06-07-2014,4,4,,9,,11,,,9,,20,5,7,,17,18,,9,,18,16,12,,9,8,15,19,,13,,,11,8,5,21,22,4,14,
06-07-2014,5,5,,11,,14,,,9,,19,8,13,,20,20,,12,,21,19,17,,11,12,17,21,,13,,,13,9,7,21,20,5,15,
06-07-2014,6,6,,13,,15,,,9,,19,13,18,,21,21,,15,,21,16,17,,12,15,21,20,,13,,,15,15,17,22,20,15,19,
06-07-2014,7,12,,14,,20,,,6,,22,14,13,,21,20,,20,,24,18,18,,20,15,20,21,,16,,,25,23,19,22,19,17,20,
06-07-2014,8,15,,14,,21,,,12,,21,14,15,,21,20,,17,,23,17,17,,20,14,20,21,,16,,,22,18,19,20,18,11,16,
06-07-2014,9,7,,10,,19,,,12,,22,14,13,,23,22,,13,,24,14,18,,15,15,21,21,,13,,,23,16,15,19,16,8,18,
06-07-2014,10,4,,11,,14,,,9,,22,12,13,,22,21,,12,,25,13,19,,16,14,22,22,,10,,,20,14,19,18,16,6,23,
06-07-2014,11,6,,16,,22,,,,,20,15,10,,21,19,,20,,22,,19,,23,19,20,21,,8,,,17,12,19,14,16,7,22,
06-07-2014,12,9,,14,,27,,,,,19,18,8,,23,20,,20,,30,,17,,23,19,25,20,,9,,,18,11,16,15,15,8,25,
06-07-2014,13,13,,15,,27,,,,,16,19,7,,21,18,,20,,32,,16,,21,19,28,17,,7,,,23,11,16,12,13,8,26,
06-07-2014,14,10,,18,,26,,,,,19,22,5,,24,20,,18,,35,,13,,15,22,18,16,,4,,,26,14,15,13,16,7,24,
06-07-2014,15,6,,17,,24,,,,,21,23,4,,27,24,,16,,20,,13,,10,23,12,16,,3,,,32,13,17,12,15,5,17,
06-07-2014,16,8,,17,,25,,,,,17,20,9,,15,22,,14,,17,,10,,21,16,14,14,,2,,,23,14,10,12,10,5,17,
06-07-2014,17,6,,17,,20,,,,,23,15,7,,20,21,,25,,23,13,11,,25,16,18,11,,3,,,23,12,8,11,14,13,14,
06-07-2014,18,,,15,,22,,,,,21,15,8,,19,21,,18,,24,27,19,,22,18,25,20,,14,,,35,23,16,21,25,20,27,
06-07-2014,19,,,19,,24,,,13,,25,13,19,,24,23,,17,,29,36,14,,22,20,29,22,,18,,,31,37,14,21,24,20,30,
06-07-2014,20,,,21,,30,,,9,,27,21,22,,25,22,,19,,31,25,25,,21,28,34,30,,15,,,35,33,17,33,26,23,23,
06-07-2014,21,,,31,,29,,,10,,28,18,21,,27,33,,26,,36,16,29,,20,26,34,34,,22,,,35,27,11,33,35,12,22,
06-07-2014,22,,,25,,32,,,20,,33,21,23,,26,32,,13,,34,19,25,,18,22,21,27,,20,,,36,37,15,35,30,20,21,
06-07-2014,23,,,14,,31,,,19,,30,18,19,,26,31,,12,,32,27,16,,12,21,25,32,,12,,,29,36,17,33,28,20,12,
06-07-2014,24,,,24,,33,,,18,,28,18,16,,30,,,9,,31,28,25,,16,19,35,29,,8,,,,31,11,30,28,15,14,
07-07-2014,1,,,20,,30,,,14,,28,18,13,,30,,,16,,32,15,24,,,17,33,25,,6,,,,20,6,20,17,16,26,
07-07-2014,2,,,19,,30,,,10,,22,23,15,,27,,,22,,26,13,25,,,14,23,21,,4,,,,11,4,17,13,18,28,
07-07-2014,3,,,20,,30,,,13,,25,19,15,,30,30,,13,,29,14,23,,,15,31,14,,4,,,34,25,4,10,9,16,25,
07-07-2014,4,,,20,,29,,,14,,14,23,13,,26,22,,13,,32,22,16,,,12,30,10,,6,,,31,25,4,11,15,21,22,
07-07-2014,5,,,16,,28,,,12,,14,19,16,,21,27,,16,,32,21,13,,,17,30,14,,11,,,34,24,6,19,21,23,24,
07-07-2014,6,,,17,,29,,,19,,19,24,17,,,29,,22,,33,29,20,,,22,28,20,,16,,,35,26,8,26,27,26,28,
07-07-2014,7,,,17,,32,,,19,,25,25,17,,32,35,,24,,34,30,21,,,24,27,27,,16,,,37,23,7,24,28,25,27,
07-07-2014,8,,,21,,33,,,21,,27,24,21,,34,40,,24,,38,29,25,,,22,27,24,,18,,,38,26,16,29,35,27,34,
07-07-2014,9,,,24,,35,,,14,,27,25,19,,38,38,,28,,41,40,27,,,28,30,29,,18,,,39,32,24,27,43,23,29,
07-07-2014,10,,,26,,37,,,5,,39,25,18,,,36,,26,,46,39,33,,,28,26,36,,16,,,47,33,,28,40,18,28,
07-07-2014,11,,,26,,38,,,5,,40,32,13,,50,35,,19,,53,25,36,,,36,35,42,,8,,,37,25,,25,30,14,29,
07-07-2014,12,,,34,,35,,,3,,40,35,7,,46,23,,19,,37,21,39,,,40,21,35,,5,,,,16,,19,18,17,30,
07-07-2014,13,,,22,,31,,,3,,49,31,6,,38,32,,22,,36,13,45,,,37,26,41,,4,,,32,13,,22,17,10,38,
07-07-2014,14,,,16,,29,,,4,,38,42,6,,36,37,,21,,40,15,44,,,44,32,39,,5,,,36,11,37,32,24,7,37,
07-07-2014,15,,,35,,35,,,12,,31,42,10,,33,37,,27,,37,35,28,,,51,35,30,,8,,,46,19,30,22,22,11,41,
07-07-2014,16,,,46,,31,,,12,,31,38,16,,31,36,,32,,44,15,33,,,52,30,19,,6,,,45,29,29,14,20,,28,
07-07-2014,17,,,34,,40,,,9,,48,40,22,,50,53,,35,,43,28,48,,,30,32,45,,6,,,47,46,29,36,51,21,42,
07-07-2014,18,,,28,,44,,,14,,41,28,30,,35,35,,38,,42,50,30,,,25,47,38,,38,,,52,48,32,40,46,38,28,
07-07-2014,19,,,25,,41,,,13,,37,21,50,,39,46,,39,,49,33,26,,,39,44,36,,29,,,60,42,36,39,41,41,46,
07-07-2014,20,,,46,,56,,,20,,51,42,37,,62,59,,48,,52,40,37,,,39,47,50,,28,,,60,59,19,45,41,40,49,
07-07-2014,21,,,46,,58,,,24,,48,39,36,,68,54,,49,,55,52,35,,,39,54,49,,25,,,62,57,13,43,46,32,43,
07-07-2014,22,,,41,,56,,,18,,50,42,36,,58,54,,38,,54,51,33,,,36,49,56,,17,,,56,48,18,46,49,21,43,
07-07-2014,23,,,13,,47,,,23,,51,30,28,,54,53,,23,,52,35,37,,,36,40,45,,15,,,37,40,10,37,49,18,24,
07-07-2014,24,,,12,,16,,,21,,29,,21,,,33,,19,,33,38,33,,,25,31,36,,,,,17,26,12,18,38,10,,
08-07-2014,1,,,10,,24,,,14,,20,,19,,,26,,20,,30,22,20,,,16,33,13,,,,,,19,18,11,18,16,,
08-07-2014,2,,,19,,28,,,12,,13,,21,,,16,,21,,33,20,14,,,18,36,17,,,,,,21,20,13,13,13,,
08-07-2014,3,,,17,,35,,,11,,14,13,19,,17,20,,24,,26,25,14,,,14,33,20,,3,,,,32,7,13,15,16,29,
08-07-2014,4,,,11,,32,,,22,,15,10,22,,23,23,,25,,26,25,10,,,11,28,19,,6,,,,37,3,23,18,31,34,
08-07-2014,5,,,18,,23,,,19,,18,19,24,,27,27,,27,,28,28,9,,,15,29,22,,6,,,,35,2,18,22,29,32,
08-07-2014,6,,,25,,25,,,16,,23,23,23,,26,26,,24,,32,29,13,,,19,30,22,,5,,,,32,5,21,23,31,34,
08-07-2014,7,,,20,,29,,,14,,23,26,22,,24,25,,24,,30,30,15,,,22,28,23,,12,,,,33,4,20,25,31,29,
08-07-2014,8,,,23,,32,,,21,,25,26,26,,28,31,,30,,37,34,21,,,29,29,23,,17,,,,33,14,20,32,27,35,
08-07-2014,9,,,29,,39,,,15,,32,26,29,,39,40,,28,,39,23,27,,,34,29,28,,16,,,,31,26,27,41,20,33,
08-07-2014,10,,,31,,49,,,5,,50,26,26,,50,47,,27,,45,22,33,,,33,38,38,,31,,,,30,29,50,35,17,33,
08-07-2014,11,,,35,,58,,,6,,56,24,19,,57,52,,22,,52,24,38,,,29,43,44,,40,,,,24,32,52,43,17,44,
08-07-2014,12,,,27,,47,,,7,,40,29,12,,41,35,,10,,36,19,32,,,35,28,39,,29,,,,15,27,37,25,9,33,
08-07-2014,13,,,19,,33,,,5,,34,31,9,,33,25,,13,,38,17,30,,,31,22,26,,13,,,,12,30,23,17,7,19,
08-07-2014,14,,,18,,16,,,5,,33,31,8,,30,23,,10,,32,13,26,,,30,12,26,,9,,,,9,30,20,19,5,12,
08-07-2014,15,,,15,,24,,,4,,28,27,11,,26,24,,9,,38,9,29,,,25,14,30,,7,,,,20,31,19,12,7,23,
08-07-2014,16,,,15,,22,,,3,,33,23,18,,27,25,,22,,36,19,25,,,23,27,33,,7,,,,20,29,24,30,14,23,
