Fecha,Hora,ACO,AJU,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-12-2014,1,20,,,,54,48,,43,,,,39,42,48,51,,45,,55,55,28,,53,20,53,58,,48,,,33,44,10,55,66,46,57,
01-12-2014,2,30,,,,49,39,,22,,,,33,39,41,43,,27,,46,52,16,,45,21,49,51,,37,,,38,30,8,49,58,36,50,
01-12-2014,3,28,,,,44,32,,29,,,,25,25,31,46,,23,,37,45,23,,25,18,49,43,,42,,,32,46,8,46,55,36,49,
01-12-2014,4,28,,,,35,32,,31,,,,21,24,43,56,,29,,42,35,11,,29,19,46,42,,44,,,24,51,9,38,52,34,46,
01-12-2014,5,24,,,,38,21,,29,,,,24,21,51,51,,42,,50,33,13,,44,26,40,40,,35,,,24,48,12,36,50,39,46,
01-12-2014,6,27,,,,49,24,,29,,,,23,31,50,48,,43,,49,41,17,,41,48,46,37,,36,,,36,46,13,32,49,35,48,
01-12-2014,7,29,,,,48,28,,30,,,,28,36,50,52,,43,,57,44,34,,42,53,44,39,,33,,,46,46,11,34,49,37,45,
01-12-2014,8,28,,,,50,33,,29,,,,31,35,54,52,,44,,65,43,42,,43,47,44,38,,34,,,48,49,10,32,50,40,54,
01-12-2014,9,25,,,,68,57,,36,,,,42,45,63,55,,53,,68,49,45,,45,44,49,46,,43,,,54,70,30,35,62,46,69,
01-12-2014,10,25,,,,89,67,,31,,,,43,70,79,75,,68,,81,64,47,,53,48,68,48,,47,,,82,83,48,30,67,53,88,
01-12-2014,11,34,,,,90,51,,25,,,,40,85,100,94,,66,,88,73,,,61,51,70,44,,28,,,87,70,38,28,74,39,94,
01-12-2014,12,17,,,,80,46,,24,,,,26,61,114,92,,48,,87,55,,,49,33,58,45,,16,,,84,63,31,32,68,29,80,
01-12-2014,13,6,,,,43,33,,20,,,,16,39,60,61,,27,,42,28,23,,37,,30,35,,14,,,60,34,24,37,41,14,39,
01-12-2014,14,6,,,,33,30,,12,,,,7,49,25,24,,15,,22,20,30,,20,,14,31,,18,,,48,13,27,18,22,9,22,
01-12-2014,15,6,,,,24,26,,6,,,,6,35,23,23,,16,,31,20,31,,17,29,14,24,,17,,,28,13,34,17,22,8,26,
01-12-2014,16,6,,,,26,27,,5,,,,7,19,30,27,,17,,33,20,31,,17,34,13,26,,19,,,32,15,30,,25,8,23,
01-12-2014,17,6,,,,29,26,,7,,,,9,24,32,30,,10,,43,23,27,,21,22,16,30,,18,,,35,15,33,,26,8,30,
01-12-2014,18,8,,,,42,33,,10,,,,17,30,35,41,,12,,35,28,38,,25,32,19,38,,23,,,31,19,29,29,27,12,34,
01-12-2014,19,11,,,,47,33,,11,,,,22,37,28,44,,28,,42,27,42,,34,37,28,36,,25,,,37,24,29,23,30,20,32,
01-12-2014,20,16,,,,49,47,,12,,,,23,37,30,41,,43,,47,32,44,,40,36,31,32,,31,,,51,29,30,41,40,19,28,
01-12-2014,21,14,,,,56,48,,14,,,,17,32,45,41,,37,,45,33,43,,37,38,33,45,,32,,,37,23,24,41,52,17,34,
01-12-2014,22,11,,,,32,35,,10,,,,14,21,38,42,,28,,38,37,31,,28,27,36,36,,42,,,38,24,21,39,49,15,19,
01-12-2014,23,7,,,,28,21,,9,,,,18,18,33,36,,26,,33,27,19,,23,23,34,25,,34,,,38,19,27,29,39,13,18,
01-12-2014,24,6,,,,23,19,,12,,,,19,21,20,25,,21,,28,21,18,,18,19,,22,,29,,,28,16,19,26,37,11,12,
02-12-2014,1,5,,,,22,20,,28,,,,23,20,16,21,,17,,24,17,17,,15,19,,18,,24,,,29,17,15,18,30,14,11,
02-12-2014,2,17,,,,27,18,,19,,,,27,18,16,20,,14,,24,15,15,,15,16,,18,,17,,,35,28,11,20,18,18,8,
02-12-2014,3,9,,,,39,17,,16,,,,32,12,23,23,,23,,28,15,,,12,13,,17,,20,,,26,22,10,15,20,25,13,
02-12-2014,4,12,,,,45,15,,23,,,,20,13,16,20,,28,,33,19,13,,28,15,,13,,15,,,36,25,7,13,21,24,17,
02-12-2014,5,12,,,,41,12,,20,,,,16,18,21,18,,19,,33,26,11,,15,16,,11,,17,,,26,32,8,13,18,20,15,
02-12-2014,6,15,,,,27,14,,20,,,,27,17,35,35,,25,,35,29,,,19,16,,14,,25,,,26,30,9,14,32,,22,
02-12-2014,7,22,,,,32,23,,23,,,,28,29,32,31,,32,,37,34,24,,29,13,34,27,,29,,,35,39,12,31,36,,33,
02-12-2014,8,23,,,,41,28,,21,,,,29,33,38,37,,35,,44,34,19,,30,23,31,36,,28,,,40,39,10,32,37,,35,
02-12-2014,9,25,,,,43,39,,21,,,,28,17,41,35,,33,,39,27,31,,31,15,31,38,,23,,,43,35,31,28,29,,34,
02-12-2014,10,11,,,,37,39,,13,,,,17,23,39,27,,17,,36,16,39,,21,27,25,33,,20,,,35,24,32,25,20,15,21,
02-12-2014,11,5,,,,40,33,,7,,,,6,31,45,34,,16,,38,14,36,,18,41,21,31,,22,,,35,16,31,23,24,8,31,
02-12-2014,12,8,,,,42,41,,7,,,,7,25,58,45,,15,,47,20,45,,22,40,28,38,,23,,,35,18,38,31,36,8,32,
02-12-2014,13,6,,,,44,47,,8,,,,7,28,52,51,,15,,49,26,52,,18,32,28,45,,27,,,37,18,37,41,39,8,29,
02-12-2014,14,6,,,,32,40,,7,,,,6,23,42,38,,11,,40,20,43,,19,21,19,38,,25,,,30,14,34,34,29,7,21,
02-12-2014,15,8,,,,25,31,,6,,,,6,20,31,36,,13,,34,18,24,,17,20,18,36,,23,,,27,10,39,32,26,6,24,
02-12-2014,16,6,,,,24,31,,6,,,,9,18,28,34,,15,,34,17,28,,16,17,15,34,,17,,,25,11,30,28,25,6,24,
02-12-2014,17,7,,,,26,29,,5,,,,8,17,32,26,,22,,34,19,28,,18,20,,33,,16,,,25,15,35,27,27,8,23,
02-12-2014,18,11,,,,35,34,,6,,,,12,27,33,29,,35,,43,31,35,,29,27,22,37,,22,,,50,24,30,28,40,13,32,
02-12-2014,19,22,,,,66,56,,14,,,,22,36,70,63,,48,,70,56,62,,44,67,49,66,,33,,,56,47,22,58,73,22,31,
02-12-2014,20,17,,,,47,55,,36,,,,27,32,57,55,,35,,53,44,51,,35,67,38,69,,50,,,51,33,21,78,62,21,26,
02-12-2014,21,10,,,,33,52,,23,,,,18,22,39,36,,31,,33,31,43,,33,35,22,47,,34,,,41,24,31,40,34,22,27,
02-12-2014,22,12,,,,33,36,,14,,,,24,21,35,38,,28,,37,28,33,,31,33,21,38,,32,,,31,26,27,32,41,23,24,
02-12-2014,23,12,,,,34,32,,11,,,,18,27,31,30,,28,,32,36,29,,29,26,24,30,,38,,,33,24,20,36,37,20,21,
02-12-2014,24,14,,,,37,29,,11,,,,14,28,34,36,,20,,37,31,27,,23,23,28,29,,35,,,33,20,19,34,38,15,17,
03-12-2014,1,11,,,,28,24,,17,,,,10,21,30,35,,18,,31,20,21,,14,18,20,25,,33,,,29,23,16,30,35,16,10,
