Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,IMP,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-11-2016,1,0.50,0.10,0.000,,0.80,,1.30,1.30,0.80,,0.80,0.80,0.0,0.70,0.00,0.70,,0.00,,,0.10,2.10,,,0.70,,1.20,0.20,0.60,0.60,,,1.00,,1.8,0.0,,0.20,,0.00,1.10,,0.0,0.40,0.90,,0.80,1.20,
01-11-2016,2,0.40,0.10,0.000,,0.40,,1.20,0.80,0.80,,0.60,0.60,0.0,0.50,0.00,0.60,,0.00,,,0.10,1.70,,,0.30,,1.30,0.10,0.70,0.40,,,1.20,,1.4,0.0,,0.10,,0.00,1.00,,0.0,0.40,1.20,,0.80,1.20,
01-11-2016,3,0.30,0.10,0.000,,0.10,,1.20,0.80,0.60,,0.20,0.40,0.0,0.40,0.00,0.40,,0.00,,,0.10,1.50,,,0.40,,1.10,0.10,1.20,0.40,,,0.80,,1.3,0.0,,0.20,,0.00,0.50,,0.0,0.30,1.40,,0.40,1.10,
01-11-2016,4,0.20,0.10,0.000,,0.10,,1.30,0.90,0.40,,0.20,0.40,0.0,0.50,0.00,0.40,,0.00,,,0.10,1.60,,,0.70,,1.00,0.10,0.60,0.30,,,1.00,,0.9,0.0,,0.20,,0.00,0.50,0.50,0.0,0.30,1.60,,0.40,1.10,
01-11-2016,5,0.10,0.20,0.000,,0.30,,1.00,0.70,0.60,,0.20,0.70,0.0,0.50,0.00,0.40,,0.00,,,0.10,1.30,,,1.00,,1.20,0.10,0.30,0.40,,,1.10,,0.6,0.0,,0.40,,0.00,0.50,0.50,0.0,0.20,1.30,,0.40,1.40,
01-11-2016,6,0.20,0.30,0.000,,0.40,,1.30,0.90,0.50,,0.30,1.20,0.0,0.60,0.00,0.40,,0.00,,,0.10,1.30,,,1.10,,1.70,0.10,0.50,0.40,,,1.10,,0.7,0.0,,0.70,,0.00,0.70,0.70,0.0,0.40,1.00,,0.50,2.10,
01-11-2016,7,0.30,0.20,0.000,,1.50,,1.70,2.00,0.50,,0.90,1.30,0.0,1.20,0.00,1.30,,0.00,,,0.10,2.60,,,1.90,,2.20,0.10,0.90,0.60,,,2.30,,1.5,0.0,,1.40,,0.00,1.30,1.20,0.0,1.30,1.90,,0.80,3.40,
01-11-2016,8,0.50,0.40,0.000,,0.90,,1.90,2.20,1.00,,1.80,1.90,0.0,2.00,0.00,1.40,,0.00,,,0.10,2.80,,,2.20,,1.70,0.20,1.10,1.40,,,3.00,,2.0,0.0,,0.90,,0.00,2.60,1.60,0.0,1.40,2.30,,0.90,3.20,
01-11-2016,9,0.40,0.60,0.000,,0.60,,1.70,1.70,1.50,,1.10,1.70,0.0,1.00,0.00,1.30,,0.00,,,0.10,2.00,,,1.90,,1.50,0.40,1.20,1.10,,,2.70,,1.6,0.0,,0.80,,0.00,2.40,1.70,0.0,1.10,2.20,,0.90,3.30,
01-11-2016,10,0.40,0.60,0.000,,0.70,,1.50,1.20,1.30,,0.50,1.20,0.0,0.60,0.00,0.80,,0.00,,,0.10,1.70,,,1.60,,1.10,0.40,0.90,1.30,,,1.70,,1.4,0.0,,0.90,,0.00,1.60,1.40,0.0,1.20,2.10,,0.60,2.90,
