Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-08-2010,1,,,,2,3,,,1,,3,,,,3,,4,2,,,0,0,,3,4,3,,,1,2,3,0,,3,0,,,2,,,1,
01-08-2010,2,,,,2,2,,,1,,3,,,,3,,4,2,,,0,0,,3,4,3,,,1,2,3,0,,2,0,,,2,,,1,
01-08-2010,3,0,,,2,2,,,1,,3,,,,3,,4,3,,,0,0,,3,4,4,,,2,1,3,0,,3,0,,,2,,,1,
01-08-2010,4,0,,,2,2,,,1,,2,,,,3,,4,2,,,0,0,,3,4,4,,,1,1,3,0,,5,0,,,2,,,1,
01-08-2010,5,0,,,2,1,,,2,,2,,,,2,,4,2,,,0,0,,3,4,4,,,1,1,3,0,,7,3,,,2,,,1,
01-08-2010,6,0,,,3,1,,,1,,1,,,,3,,5,3,,,0,0,,3,4,5,,,2,2,4,0,,5,3,,,2,,,2,
01-08-2010,7,0,,,3,2,,,2,,1,,,,3,,5,3,,,1,1,,3,5,5,,,2,2,4,1,,9,6,,,2,,,2,
01-08-2010,8,1,,,6,8,,,2,,2,,,,6,,6,6,,,1,3,,3,6,20,,,2,8,5,1,,26,43,,,3,,,2,
01-08-2010,9,80,,,27,39,,,4,,5,,,,42,,8,9,,,3,7,,5,9,64,,,4,34,6,3,,58,80,,,6,,,3,
01-08-2010,10,61,,,49,46,,,5,,8,,,,45,,8,7,,,1,3,,5,14,86,,,5,33,10,2,,49,65,,,5,,,4,
01-08-2010,11,11,,,40,26,,,5,,6,,,,26,,6,4,,,2,3,,8,16,68,,,7,30,8,4,,22,43,,,7,,,22,
01-08-2010,12,5,,,22,19,,,9,,4,,,,23,,8,6,,,7,6,,13,19,40,,,7,16,6,3,,27,24,,,14,,,34,
01-08-2010,13,3,,,30,13,,,17,,4,,,,21,,14,10,,,15,13,,12,11,14,,,4,12,7,5,,16,11,,,24,,,24,
01-08-2010,14,0,,,16,11,,,18,,10,,,,18,,16,15,,,13,15,,7,8,8,,,6,10,10,10,,10,3,,,17,,,8,
