Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-02-2010,1,2,,,2,1,,,4,,2,,,,2,,0,1,,0,0,3,,1,3,3,,,0,1,1,0,,3,2,,,4,1,3,0,
01-02-2010,2,3,,,2,1,,,4,,2,,,,2,,0,1,,0,0,3,,1,3,2,,,0,1,1,0,,3,1,,,4,1,2,0,
01-02-2010,3,3,,,2,1,,,4,,3,,,,2,,0,1,,0,0,3,,1,3,2,,,0,1,1,0,,,1,,,4,1,3,0,
01-02-2010,4,3,,,2,1,,,4,,4,,,,2,,0,0,,0,0,2,,1,3,2,,,0,1,1,0,,3,2,,,4,1,3,0,
01-02-2010,5,3,,,2,1,,,4,,3,,,,2,,0,0,,0,0,3,,1,3,2,,,0,1,1,0,,3,2,,,4,1,3,0,
01-02-2010,6,2,,,2,1,,,4,,2,,,,2,,0,1,,0,0,2,,1,3,2,,,0,1,1,0,,3,2,,,4,1,4,0,
01-02-2010,7,2,,,2,1,,,5,,4,,,,3,,0,1,,0,0,3,,1,4,3,,,0,2,1,0,,4,1,,,5,2,4,0,
01-02-2010,8,2,,,2,1,,,8,,3,,,,4,,1,1,,0,0,4,,0,4,3,,,0,2,1,0,,9,2,,,5,2,5,0,
01-02-2010,9,2,,,3,2,,,4,,2,,,,4,,0,2,,0,1,3,,1,4,5,,,0,2,1,0,,5,7,,,4,2,38,0,
01-02-2010,10,2,,,53,6,,,4,,3,,,,3,,0,1,,0,1,3,,1,3,4,,,0,2,1,0,,47,67,,,4,4,80,0,
01-02-2010,11,2,,,65,33,,,4,,2,,,,10,,0,1,,0,0,3,,1,3,3,,,0,11,0,0,,68,66,,,4,28,47,0,
01-02-2010,12,3,,,33,32,,,4,,3,,,,3,,0,4,,4,5,5,,1,3,3,,,0,19,1,0,,43,40,,,4,33,70,0,
01-02-2010,13,32,,,16,15,,,4,,3,,,,6,,8,4,,7,14,18,,1,4,4,,,0,5,1,1,,22,27,,,4,23,87,0,
01-02-2010,14,13,,,6,6,,,4,,,,,,7,,0,3,,5,,5,,1,3,,,,0,2,1,1,,13,10,,,6,8,19,1,
01-02-2010,15,14,,,3,5,,,5,,,,,,6,,,2,,2,0,4,,1,3,7,,,0,4,1,0,,7,4,,,6,4,4,1,
01-02-2010,16,18,,,4,4,,,6,,,,,,5,,2,4,,0,4,7,,1,3,5,,,0,5,3,1,,4,2,,,7,3,14,0,
01-02-2010,17,34,,,5,13,,,8,,3,,,,8,,4,3,,10,5,7,,1,5,16,,,2,9,1,4,,23,32,,,7,19,39,6,
01-02-2010,18,9,,,12,15,,,16,,3,,,,10,,21,9,,19,37,33,,1,11,12,,,5,19,1,13,,18,11,,,17,18,10,12,
01-02-2010,19,8,,,10,7,,,18,,6,,,,5,,22,5,,10,13,25,,6,15,6,,,26,7,9,22,,12,8,,,16,9,11,8,
01-02-2010,20,9,,,8,4,,,11,,14,,,,4,,14,3,,7,8,14,,7,12,6,,,22,3,9,13,,11,7,,,11,7,9,6,
01-02-2010,21,9,,,7,3,,,8,,11,,,,4,,9,4,,4,8,12,,8,13,7,,,16,4,5,7,,10,7,,,9,6,10,4,
01-02-2010,22,10,,,6,4,,,7,,10,,,,4,,,4,,5,7,11,,8,10,7,,,7,4,5,7,,9,5,,,9,7,11,3,
01-02-2010,23,10,,,4,4,,,8,,7,,,,3,,,4,,4,7,11,,7,9,6,,,7,4,7,7,,7,5,,,8,5,12,3,
01-02-2010,24,11,,,3,3,,,9,,5,,,,3,,8,4,,4,6,10,,6,7,6,,,6,4,5,6,,4,4,,,8,4,12,2,
02-02-2010,1,20,,,3,2,,,9,,5,,,,3,,7,3,,3,4,9,,6,6,8,,,5,3,4,5,,4,3,,,9,3,14,1,
02-02-2010,2,27,,,3,2,,,9,,4,,,,2,,11,3,,2,9,11,,6,6,19,,,4,2,4,6,,5,4,,,14,3,23,5,
02-02-2010,3,17,,,3,2,,,21,,3,,,,3,,20,3,,3,17,12,,5,7,16,,,12,3,3,22,,4,4,,,20,2,21,6,
02-02-2010,4,14,,,3,2,,,21,,3,,,,2,,26,5,,2,16,16,,5,14,9,,,35,2,2,34,,4,4,,,27,5,12,3,
02-02-2010,5,11,,,3,4,,,15,,3,,,,3,,30,9,,2,19,25,,8,19,7,,,14,5,3,27,,7,5,,,24,9,11,1,
02-02-2010,6,11,,,4,5,,,10,,3,,,,3,,29,17,,4,26,25,,5,15,8,,,3,18,2,5,,11,7,,,14,13,12,3,
02-02-2010,7,9,,,8,12,,,8,,4,,,,5,,27,19,,6,25,30,,4,10,7,,,3,8,2,3,,18,8,,,11,14,12,3,
02-02-2010,8,8,,,9,8,,,10,,13,,,,6,,27,21,,6,24,35,,5,8,8,,,3,5,3,3,,17,10,,,10,14,12,5,
02-02-2010,9,8,,,8,14,,,13,,8,,,,6,,26,23,,8,18,26,,7,15,11,,,4,12,3,9,,20,11,,,15,15,16,10,
02-02-2010,10,10,,,10,21,,,16,,16,,,,10,,18,30,,12,24,29,,9,21,19,,,5,25,5,6,,33,15,,,21,,18,12,
02-02-2010,11,23,,,22,22,,,24,,28,,,,18,,16,,,13,27,30,,10,16,25,,,9,26,14,11,,32,17,,,24,,26,22,
02-02-2010,12,30,,,25,24,,,24,,14,,,,22,,16,,,13,25,26,,14,15,25,,,14,23,16,14,,30,15,,,28,,20,24,
02-02-2010,13,23,,,20,18,,,12,,5,,,,21,,9,,,12,18,16,,6,9,22,,,4,15,1,4,,20,13,,,14,,18,20,
02-02-2010,14,19,,,11,6,,,13,,3,,,,7,,1,,,8,7,3,,3,4,15,,,0,3,1,0,,14,10,,,5,10,15,12,
02-02-2010,15,9,,,3,1,,,8,,3,,,,4,,0,2,,0,0,,,2,4,3,,,0,1,1,0,,8,2,,,5,1,8,2,
02-02-2010,16,5,,,3,1,,,10,,2,,,,4,,0,2,,0,0,,,2,4,3,,,0,1,1,0,,7,1,,,5,2,4,0,
02-02-2010,17,4,,,3,1,,,9,,3,,,,4,,1,5,,0,0,3,,,3,3,,,0,2,1,0,,5,1,,,6,2,4,1,
02-02-2010,18,4,,,3,1,,,7,,3,,,,4,,1,8,,0,0,3,,2,4,4,,,0,2,1,0,,9,1,,,6,1,4,1,
02-02-2010,19,4,,,4,2,,,6,,4,,,,5,,1,8,,0,0,3,,2,3,4,,,0,2,1,0,,11,1,,,6,2,4,1,
