Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-12-2010,1,,,,23,49,,,9,,2,,,,49,,32,8,,,8,17,,43,,28,,,55,43,0,49,,59,100,,,8,,,9,
01-12-2010,2,1,,,18,72,,,14,,2,,,,28,,27,14,,,16,24,,30,30,69,,,35,44,0,18,,91,136,,,10,,,12,
01-12-2010,3,3,,,33,85,,,26,,2,,,,30,,39,22,,,51,43,,21,31,59,,,28,64,0,30,,125,135,,,25,,,32,
01-12-2010,4,19,,,91,104,,,15,,2,,,,41,,39,19,,,37,45,,24,37,73,,,19,64,2,17,,115,119,,,22,,,40,
01-12-2010,5,31,,,83,80,,,41,,3,,,,64,,62,26,,,41,52,,17,31,81,,,22,74,1,36,,92,130,,,56,,,48,
01-12-2010,6,25,,,44,87,,,43,,5,,,,53,,65,35,,,66,55,,26,45,78,,,58,68,1,57,,98,103,,,,,,54,
01-12-2010,7,19,,,43,79,,,25,,4,,,,48,,47,35,,,62,41,,40,53,73,,,36,75,5,26,,78,119,,,33,,,60,
01-12-2010,8,5,,,90,65,,,30,,5,,,,46,,59,45,,,65,49,,25,36,41,,,22,51,7,30,,98,109,,,42,,,51,
01-12-2010,9,0,,,101,63,,,28,,14,,,,50,,40,47,,,46,38,,20,34,46,,,,51,6,,,90,65,,,37,,,41,
01-12-2010,10,0,,,89,57,,,23,,14,,,,58,,30,47,,,39,35,,21,32,45,,,,46,7,21,,70,,,,34,,,45,
01-12-2010,11,12,,,72,50,,,21,,14,,,,56,,25,39,,,35,30,,21,31,36,,,,42,7,17,,64,,,,28,,,42,
01-12-2010,12,9,,,54,49,,,20,,19,,,,51,,25,35,,,34,29,,20,29,28,,,,37,8,18,,60,,,,25,,,33,
01-12-2010,13,7,,,43,44,,,19,,18,,,,46,,23,29,,,27,25,,,27,23,,,18,31,8,18,,44,36,,,22,,,28,
01-12-2010,14,6,,,30,28,,,16,,13,,,,32,,18,20,,,17,19,,16,21,17,,,16,21,7,17,,33,31,,,18,,,23,
01-12-2010,15,2,,,14,19,,,11,,12,,,,20,,11,11,,,10,12,,10,12,9,,,,13,5,9,,19,11,,,13,,,12,
01-12-2010,16,1,,,13,16,,,8,,8,,,,15,,6,12,,,11,9,,9,10,6,,,7,14,1,6,,12,7,,,11,,,8,
01-12-2010,17,1,,,11,12,,,8,,6,,,,13,,8,12,,,8,10,,7,10,6,,,6,10,0,5,,14,9,,,9,,,8,
01-12-2010,18,1,,,10,15,,,7,,7,,,,14,,8,11,,,10,10,,7,12,6,,,,12,0,6,,,5,,,9,8,,8,
01-12-2010,19,1,,,29,11,,,8,,8,,,,50,,7,9,,,7,8,,10,12,6,,,,9,0,7,,15,12,,,10,9,,8,
01-12-2010,20,0,,,133,98,,,8,,3,,,,138,,17,31,,,13,19,,84,93,4,,,93,120,0,12,,,4,,,10,10,,7,
01-12-2010,21,0,,,112,107,,,5,,4,,,,128,,27,45,,,6,12,,97,101,3,,,102,112,0,21,,110,17,,,6,5,,5,
01-12-2010,22,1,,,82,145,,,7,,4,,,,181,,5,26,,,6,4,,53,75,4,,,27,141,0,20,,116,65,,,10,50,,6,
01-12-2010,23,1,,,72,100,,,7,,6,,,,125,,5,80,,,48,23,,28,67,5,,,25,121,0,4,,123,98,,,10,46,,7,
01-12-2010,24,1,,,49,116,,,5,,5,,,,88,,6,111,,,45,103,,17,54,6,,,15,57,0,6,,137,103,,,9,141,,6,
02-12-2010,1,0,,,34,60,,,9,,5,,,,63,,49,103,,,147,116,,13,34,41,,,27,47,0,13,,99,100,,,9,151,,7,
02-12-2010,2,0,,,24,35,,,11,,7,,,,41,,13,58,,,78,38,,7,25,63,,,20,39,2,9,,41,64,,,12,119,,19,
02-12-2010,3,0,,,18,27,,,20,,6,,,,25,,44,38,,,36,29,,4,16,11,,,18,27,4,9,,25,46,,,36,45,,35,
02-12-2010,4,0,,,14,23,,,9,,4,,,,18,,42,33,,,32,25,,4,12,11,,,6,19,9,3,,18,35,,,34,27,,20,
02-12-2010,5,0,,,12,21,,,7,,4,,,,14,,25,28,,,23,14,,5,10,7,,,4,15,3,3,,14,33,,,24,27,,18,
02-12-2010,6,0,,,8,17,,,6,,5,,,,11,,28,21,,,23,20,,4,8,5,,,5,10,5,4,,12,26,,,18,19,,15,
02-12-2010,7,0,,,7,11,,,7,,7,,,,10,,31,20,,,13,19,,4,9,6,,,7,8,7,4,,13,28,,,13,16,,11,
02-12-2010,8,1,,,8,12,,,9,,8,,,,15,,17,22,,,16,15,,6,11,7,,,10,9,6,6,,13,21,,,16,14,,12,
02-12-2010,9,2,,,12,15,,,14,,9,,,,17,,31,35,,,21,31,,,15,11,,,18,19,7,9,,13,20,,,21,18,,20,
02-12-2010,10,16,,,14,22,,,26,,13,,,,21,,37,41,,,28,44,,,21,21,,,,23,12,26,,17,19,,,38,19,,28,
02-12-2010,11,34,,,14,19,,,31,,26,,,,17,,32,38,,,32,37,,,21,30,,,22,20,16,17,,24,15,,,34,17,,31,
02-12-2010,12,9,,,6,13,,,13,,11,,,,10,,14,16,,,20,18,,,14,18,,,8,11,6,8,,13,10,,,17,9,,24,
02-12-2010,13,3,,,8,11,,,12,,7,,,,8,,10,9,,,11,13,,,8,9,,,8,7,5,7,,10,11,,,15,8,,12,
02-12-2010,14,2,,,9,11,,,12,,7,,,,10,,7,9,,,8,8,,,8,9,,,6,7,7,4,,13,16,,,14,12,,9,
02-12-2010,15,2,,,40,23,,,10,,6,,,,19,,8,13,,,13,11,,,9,9,,,6,15,6,5,,36,15,,,11,21,,9,
02-12-2010,16,0,,,22,26,,,11,,6,,,,34,,12,15,,,11,14,,,17,,,,6,30,4,7,,19,8,,,13,10,11,10,
02-12-2010,17,0,,,21,14,,,10,,6,,,,24,,11,12,,,11,11,,,22,9,,,20,12,5,12,,14,10,,,12,10,10,11,
02-12-2010,18,0,,,22,17,,,11,,6,,,,20,,10,12,,,11,12,,,15,10,,,,14,4,8,,18,11,,,13,11,11,11,
02-12-2010,19,0,,,33,17,,,11,,6,,,,23,,11,14,,,13,14,,,17,9,,,,15,4,10,,17,9,,,15,11,7,11,
02-12-2010,20,0,,,15,8,,,7,,5,,,,23,,7,9,,,6,7,,,19,3,,,8,8,3,6,,13,2,,,8,4,2,5,
02-12-2010,21,1,,,3,8,,,5,,5,,,,8,,4,6,,,5,5,,,8,3,,,3,5,0,2,,12,1,,,7,3,2,5,
02-12-2010,22,1,,,19,7,,,5,,4,,,,7,,3,5,,,5,4,,,12,3,,,4,4,1,2,,7,1,,,8,2,2,4,
02-12-2010,23,0,,,16,13,,,5,,6,,,,18,,4,8,,,5,6,,,7,4,,,9,9,,3,,14,2,,,7,2,2,7,
02-12-2010,24,0,,,21,16,,,7,,6,,,,15,,7,14,,,11,12,,,8,5,,,5,13,4,4,,18,11,,,9,7,4,8,
03-12-2010,1,0,,,22,14,,,7,,4,,,,12,,13,18,,,17,17,,,8,4,,,5,9,2,2,,20,49,,,11,23,11,10,
