Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-05-2010,1,1,,,3,2,,,0,,1,,,,3,,1,0,7,4,0,2,,1,4,,,,1,1,1,2,,1,0,,,2,0,2,1,
01-05-2010,2,1,,,2,1,,,0,,4,,,,3,,1,0,1,4,1,2,,1,4,,,,1,1,1,2,,2,2,,,2,1,2,1,
01-05-2010,3,1,,,2,1,,,0,,2,,,,3,,1,0,2,4,0,2,,1,4,,,,1,1,1,2,,0,0,,,2,0,2,1,
01-05-2010,4,1,,,2,2,,,0,,2,,,,4,,1,0,2,4,1,2,,1,4,,,,1,1,1,2,,1,0,,,2,1,3,2,
01-05-2010,5,1,,,2,2,,,0,,1,,,,3,,2,0,1,4,0,2,,1,4,,,,1,2,1,2,,2,0,,,2,0,3,1,
01-05-2010,6,1,,,2,2,,,0,,0,,,,4,,1,0,2,4,0,2,,1,5,,,,1,2,1,2,,2,0,,,1,1,3,4,
01-05-2010,7,2,,,3,4,,,0,,0,,,,6,,2,2,2,5,1,3,,2,6,,,,2,3,1,2,,3,0,,,2,1,4,6,
01-05-2010,8,2,,,4,2,,,0,,0,,,,6,,2,1,1,4,1,2,,2,4,,,,2,2,1,3,,2,0,,,2,1,4,4,
01-05-2010,9,2,,,3,2,,,1,,0,,,,4,,1,1,0,4,0,2,,1,4,,,,2,2,1,3,,1,0,,,2,0,4,1,
01-05-2010,10,1,,,3,2,,,0,,0,,,,4,,1,0,1,4,0,2,,1,4,,,,2,3,1,2,,1,0,,,1,0,2,1,
01-05-2010,11,1,,,3,2,,,0,,0,,,,3,,1,0,1,3,0,2,,1,3,,,,2,1,1,2,,0,0,,,2,0,2,1,
01-05-2010,12,1,,,3,1,,,0,,0,,,,2,,,0,1,3,0,2,,1,4,,,,2,1,1,2,,1,0,,,2,0,1,1,
01-05-2010,13,1,,,3,1,,,0,,0,,,,3,,1,0,1,4,0,2,,1,4,,,,3,1,1,2,,1,0,,,2,0,1,1,
01-05-2010,14,1,,,3,2,,,0,,0,,,,2,,2,0,3,4,0,2,,1,4,,,,4,1,1,3,,1,0,,,2,0,1,1,
01-05-2010,15,1,,,3,2,,,0,,0,,,,3,,,0,2,4,0,3,,1,4,,,,4,1,1,3,,1,0,,,2,0,2,2,
01-05-2010,16,1,,,3,1,,,0,,0,,,,2,,,0,2,4,0,2,,1,4,,,,3,1,1,2,,1,0,,,2,0,2,2,
01-05-2010,17,1,,,3,2,,,0,,0,,,,3,,,0,1,4,0,2,,1,4,,,,3,1,1,2,,1,0,,,2,0,2,2,
