Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,IMP,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-03-2021,1,,,,,0.16,,0.50,0.54,0.40,,0.21,,,,,0.36,0.49,,,,0.20,,,,0.55,1.14,0.47,0.29,0.19,0.39,,0.70,0.40,0.29,,,,0.35,,,0.26,,,0.42,0.45,,,,
01-03-2021,2,,,,,0.08,,0.37,0.53,0.25,,0.27,,,,,0.30,0.85,,,,0.19,,,,0.11,0.72,0.24,0.23,0.43,0.30,,0.83,0.45,0.19,,,,0.35,,,0.15,,,0.47,0.52,,,,
01-03-2021,3,,,,,0.07,,0.70,0.53,0.10,,0.28,,,,,0.22,0.63,,,,0.18,,,,0.31,0.58,0.20,0.17,0.42,0.33,,0.62,0.24,0.16,,,,0.23,,,0.30,,,0.48,0.74,,,,
01-03-2021,4,,,,,0.05,,0.41,0.38,0.24,,0.25,,,,,0.32,0.19,,,,0.18,,,,0.54,0.49,0.36,0.18,0.28,0.25,,0.56,0.18,0.18,,,,0.24,,,0.08,,,0.30,0.70,,,,
01-03-2021,5,,,,,0.08,,0.29,0.36,0.27,,0.21,,,,,0.17,0.18,,,,0.14,,,,0.72,0.71,0.51,0.19,0.38,0.36,,0.69,0.36,0.18,,,,0.29,,,0.08,,,0.26,0.66,,,,
01-03-2021,6,,,,,0.30,,0.30,0.77,0.25,,0.29,,,,,0.29,0.21,,,,0.13,,,,0.96,1.06,0.57,0.20,0.67,0.19,,1.31,0.62,0.22,,,,0.34,,,0.31,,,0.34,0.63,,,,
01-03-2021,7,,,,,0.60,,0.60,1.31,0.20,,0.77,,,,,0.87,0.49,,,,0.12,,,,1.17,1.28,1.12,0.23,1.43,0.17,,1.75,0.96,0.36,,,,0.48,,,0.64,,,0.41,0.88,,,,
01-03-2021,8,,,,,1.11,,1.20,1.55,0.68,,1.55,,,,,1.16,0.55,,,,0.12,,,,1.85,1.55,1.58,0.24,2.30,0.28,,2.24,1.18,0.49,,,,0.46,,,1.33,,,0.69,1.24,,,,
01-03-2021,9,,,,,0.70,,0.84,1.28,1.05,,1.74,,,,,1.15,0.64,,,,0.15,,,,1.89,1.51,1.26,,1.85,0.59,,2.44,0.76,0.43,,,,0.79,,,0.90,,,0.63,1.28,,,,
01-03-2021,10,,,,,0.53,,0.54,0.94,0.69,,0.95,,,,,1.04,1.13,,,,0.24,,,,1.03,1.19,1.20,0.17,1.41,0.52,,1.06,0.96,0.25,,,,0.56,,,0.69,,,0.34,1.26,,,,
01-03-2021,11,,,,,0.29,,0.22,0.50,0.18,,0.40,,,,,0.57,0.64,,,,0.23,,,,0.74,0.74,0.44,0.18,0.85,0.42,,0.49,0.53,0.27,,,,0.28,,,0.34,,,0.12,0.77,,,,
01-03-2021,12,,,,,0.23,,0.14,0.31,0.14,,0.09,,,,,0.34,0.44,,,,0.27,,,,0.71,0.52,0.33,0.20,0.29,0.33,,0.54,0.45,0.26,,,,0.15,,,0.35,,,0.14,0.64,,,,
01-03-2021,13,,,,,0.27,,0.19,0.29,0.10,,0.11,,,,,0.38,0.23,,,,0.27,,,,0.47,0.54,0.33,0.13,0.33,0.26,,0.38,0.15,0.26,,,,0.17,,,0.36,,,0.19,0.60,,,,
