Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,IMP,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-07-2021,1,,,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,
01-07-2021,2,,,,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,
01-07-2021,3,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,
01-07-2021,4,,,,,0.04,,0.07,0.08,0.20,,,0.32,,0.25,,,0.17,,,,0.15,0.18,,,,0.24,0.17,,0.10,0.05,,,,0.04,,,,0.17,,,0.21,0.07,,,0.03,,0.09,,
01-07-2021,5,,,,,0.06,,0.15,0.16,0.12,,,0.44,,0.23,,,0.28,,,,0.14,0.18,,,0.30,0.28,0.54,,0.14,0.07,,,,0.05,,,,0.16,,,0.19,0.09,,,0.07,,0.13,,
01-07-2021,6,,,,,0.10,,0.26,0.28,0.15,,,0.80,,0.23,,,0.40,,,,0.17,0.27,,,0.27,0.60,0.34,,0.26,0.16,,,,0.06,,,,0.07,,,0.30,0.21,,,0.32,,0.24,,
01-07-2021,7,,,,,0.36,,0.27,0.49,0.25,,,1.04,,0.31,,,0.45,,,,0.21,0.40,,,0.71,0.81,0.34,,0.43,0.20,,,,0.11,,,,0.08,,,0.56,0.38,,,0.41,,0.36,,
01-07-2021,8,,,,,0.42,,0.46,0.60,0.28,,,0.87,,0.31,,,0.53,,,,0.19,0.54,,,0.50,0.94,0.40,,0.44,0.22,,,,0.15,,,,0.32,,,0.67,0.45,,,0.48,,0.41,,
01-07-2021,9,,,,,0.20,,0.57,0.62,0.42,,,0.50,,0.39,,,0.51,,,,0.18,0.58,,,0.71,0.94,0.41,,0.61,0.43,,,,0.17,,,,0.34,,,0.49,0.32,,,0.80,,0.23,,
01-07-2021,10,,,,,0.10,,0.42,0.47,0.38,,,0.54,,0.31,,,0.51,,,,0.15,0.54,,,0.49,0.80,0.39,,0.53,0.34,,,,0.16,,,,0.41,,,0.44,0.25,,,0.65,,0.19,,
01-07-2021,11,,,,,0.06,,0.43,0.42,0.30,,,0.70,,0.36,,,0.56,,,,0.16,0.43,,,0.57,0.86,0.39,,0.73,0.26,,,,0.15,,,,0.33,,,0.39,0.28,,,0.49,,0.23,,
01-07-2021,12,,,,,0.08,,0.31,0.37,0.28,,,0.94,,0.36,,,0.43,,,,0.17,0.42,,,0.42,0.84,0.35,,0.63,0.25,,,,0.12,,,,0.36,,,0.37,0.19,,,0.42,,0.16,,
01-07-2021,13,,,,,0.07,,0.32,0.32,0.34,,,0.93,,0.38,,,0.32,,,,0.15,0.37,,,0.37,0.62,0.36,,0.50,0.23,,,,0.12,,,,0.54,,,0.37,0.22,,,0.48,,0.13,,
01-07-2021,14,,,,,0.08,,0.44,0.33,0.42,,,0.61,,0.36,,,0.22,,,,0.17,0.58,,,0.15,0.55,0.37,,0.49,0.31,,,,0.11,,,,0.28,,,0.36,0.15,,,0.51,,0.17,,
01-07-2021,15,,,,,0.11,,0.56,0.48,0.51,,,0.44,,0.39,,,0.28,,,,0.20,0.64,,,0.06,0.40,0.64,,0.53,0.44,,,,0.32,,,,0.27,,,0.53,0.16,,,0.33,,0.31,,
01-07-2021,16,,,,,0.20,,0.30,0.46,0.53,,,0.53,,0.67,,,0.41,,,,0.25,0.55,,,0.75,0.33,0.52,,0.49,0.44,,,,0.36,,,,0.30,,,0.56,0.19,,,0.43,,0.57,,
01-07-2021,17,0.19,,,,0.21,,0.39,0.55,0.39,,,0.67,,0.45,,,0.49,,,,0.35,0.64,,,0.63,0.66,0.44,,0.49,0.38,,,,0.22,,,,0.35,,,0.58,0.23,,,0.49,,0.70,,
01-07-2021,18,0.41,,,,0.25,,0.35,0.32,0.28,,,0.98,,0.30,,,0.36,,,,0.26,0.61,,,1.31,0.88,0.21,,0.41,0.18,,,,0.16,,,,0.36,,,0.45,0.32,,,0.33,,0.62,,
01-07-2021,19,0.33,,,,0.30,,0.47,0.42,0.33,,,0.83,,0.31,,,0.53,,,,0.20,0.69,,,0.60,0.75,0.30,,0.31,0.18,,,,0.12,,,,0.37,,,0.54,0.23,,,0.21,,0.32,,
01-07-2021,20,0.33,,,,0.34,,0.60,0.76,0.55,,,0.80,,0.41,,,0.55,,,,0.21,0.89,,,0.79,0.82,0.47,,0.69,0.26,,,,0.15,,,,0.53,,,0.74,0.41,,,0.52,,0.43,,
01-07-2021,21,0.40,,,,0.35,,0.63,0.70,0.47,,,0.75,,0.51,,,0.36,,,,0.21,0.80,,,0.40,0.94,0.60,,0.92,0.37,,,,0.28,,,,0.33,,,0.59,0.49,,,0.53,,0.34,,
01-07-2021,22,0.34,,,,0.22,,0.55,0.70,0.48,,,0.71,,0.48,,,0.42,,,,0.22,0.63,,,0.31,0.66,0.51,,1.01,0.42,,,,0.26,,,,0.19,,,0.45,0.37,,,0.67,,0.35,,
01-07-2021,23,0.47,,,,0.24,,0.49,0.48,0.51,,,0.48,,0.50,,,0.31,,,,0.21,0.65,,,0.56,0.59,0.44,,0.68,0.46,,,,0.26,,,,0.34,,,0.31,0.44,,,0.49,,0.31,,
01-07-2021,24,0.53,,,,0.12,,0.35,0.47,0.49,,,0.40,,0.39,,,0.40,,,,0.16,0.61,,,0.33,0.60,0.36,,0.51,0.43,,,,0.24,,,,0.31,,,0.28,0.14,,,0.47,,0.18,,
02-07-2021,1,0.38,,,,0.04,,0.29,0.24,0.32,,,0.20,,0.30,,,0.29,,,,0.19,0.45,,,0.09,0.51,0.30,,0.58,0.25,,,,0.13,,,,0.37,,,0.10,0.07,,0.61,0.51,,0.10,,
02-07-2021,2,0.37,,,,0.04,,0.19,0.13,0.28,,,0.18,,0.24,,,0.24,,,,0.19,0.37,,,0.21,0.36,0.18,,0.20,0.21,,,,0.07,,,,0.27,,,0.05,0.03,,0.57,0.51,,0.06,,
02-07-2021,3,0.22,,,,0.03,,0.12,0.11,0.15,,,0.17,,0.26,,,0.28,,,,0.18,0.21,,,0.35,0.24,0.11,,0.16,0.08,,,,0.04,,,,0.13,,,0.07,0.02,,0.44,0.20,,0.08,,
02-07-2021,4,0.11,,,,0.03,,0.11,0.07,0.10,,,0.17,,0.20,,,0.21,,,,0.19,0.15,,,0.23,0.24,0.17,,0.20,0.05,,,,0.03,,,,0.14,,,0.11,0.08,,0.27,0.17,,,,
02-07-2021,5,0.12,,,,0.10,,0.12,0.14,0.10,,,0.17,,0.24,,,0.23,,,,0.19,0.19,,,0.35,0.35,0.17,,0.23,0.08,,,,0.07,,,,0.17,,,0.23,0.12,,0.23,0.15,,0.14,,
02-07-2021,6,0.15,,,,0.25,,0.18,0.26,0.19,,,0.35,,0.34,,,0.34,,,,0.12,0.28,,,0.19,0.40,0.26,,0.21,0.14,,,,0.10,,,,0.16,,,0.27,0.18,,0.33,0.34,,0.18,,
02-07-2021,7,0.34,,,,0.34,,0.38,0.57,0.29,,,0.66,,0.37,,,0.46,,,,0.13,0.52,,,0.60,0.83,0.42,,0.35,0.24,,,,0.12,,,,0.25,,,0.70,0.30,,0.49,0.58,,0.35,,
02-07-2021,8,0.44,,,,0.39,,0.53,0.83,0.44,,,1.41,,0.49,,,0.38,,,,0.18,0.77,,,0.83,0.63,0.78,,0.51,0.35,,,,0.19,,,,0.41,,,0.94,0.48,,0.53,0.55,,0.41,,
02-07-2021,9,0.26,,,,0.43,,0.65,0.82,0.62,,,0.99,,0.50,,,0.34,,,,0.18,0.56,,,0.80,0.63,0.77,,0.55,0.43,,,,0.25,,,,0.38,,,0.77,0.39,,0.70,,,0.24,,
02-07-2021,10,0.15,,,,0.23,,0.60,0.67,0.47,,,0.54,,0.44,,,0.45,,,,0.23,0.59,,,0.83,0.94,0.46,,0.66,0.42,,,,0.19,,,,0.33,,,0.56,0.35,,0.66,0.71,,0.19,,
02-07-2021,11,0.14,,,,0.19,,0.44,0.51,0.50,,,0.53,,0.47,,,0.37,,,,0.26,0.65,,,0.55,0.61,0.53,,0.54,0.43,,,,0.26,,,,0.16,,,0.52,0.34,,0.60,0.71,,0.18,,
02-07-2021,12,0.12,,,,0.22,,0.57,0.52,0.59,,,0.27,,0.53,,,0.27,,,,0.24,0.65,,,0.43,0.49,0.75,,0.29,0.46,,,,0.35,,,,0.10,,,0.34,0.25,,0.62,0.62,,0.27,,
02-07-2021,13,0.15,,,,0.34,,0.50,0.49,0.56,,,0.37,,0.64,,,0.23,,,,0.24,0.52,,,0.34,0.47,0.60,,0.21,0.47,,,,0.46,,,,0.01,,,0.53,0.17,,0.24,0.34,,0.27,,
02-07-2021,14,0.13,,,,0.23,,0.31,0.46,0.21,,,0.39,,0.81,,,0.21,,,,0.18,0.43,,,0.12,0.41,0.57,,0.11,0.15,,,,0.46,,,,0.00,,,0.50,0.19,,0.18,0.24,,0.24,,
02-07-2021,15,0.17,,,,0.16,,0.25,0.47,0.12,,,0.37,,0.62,,,0.22,,,,0.13,0.31,,,0.13,0.60,0.40,,0.15,0.05,,,,0.41,,,,0.03,,,0.38,0.20,,0.15,0.24,,0.31,,
02-07-2021,16,0.30,,,,0.29,,0.39,0.49,0.27,,,0.32,,0.46,,,0.22,,,,0.16,0.54,,,,0.48,0.51,,0.17,0.18,,,,0.22,,,,0.02,,,0.49,0.16,,0.17,0.25,,0.38,,
02-07-2021,17,0.40,,,,0.38,,0.40,0.83,0.30,,,0.50,,0.49,,,0.33,,,,0.22,0.78,,,0.38,0.95,0.35,,0.23,0.37,,,,0.22,,,,0.13,,,0.41,0.31,,0.22,0.20,,0.76,,
02-07-2021,18,0.61,,,,0.44,,0.54,1.02,0.22,,,0.72,,0.64,,,0.61,,,,0.19,0.85,,,1.21,1.43,0.74,,0.49,0.37,,,,0.33,,,,0.11,,,0.70,0.65,,0.54,0.60,,0.73,,
02-07-2021,19,0.41,,,,0.42,,0.67,1.11,0.29,,,0.70,,0.78,,,1.16,,,,0.14,0.72,,,1.12,1.22,0.72,,0.96,0.21,,,,0.41,,,,0.30,,,0.72,0.58,,0.53,0.93,,0.79,,
02-07-2021,20,0.73,,,,0.74,,0.93,1.44,0.49,,,0.55,,0.62,,,1.10,,,,0.15,1.31,,,0.61,1.05,0.67,,0.86,0.73,,,,0.66,,,,0.43,,,1.15,0.80,,0.82,0.92,,1.16,,
02-07-2021,21,0.79,,,,0.62,,1.13,1.06,0.64,,,0.40,,0.67,,,0.61,,,,0.17,1.55,,,0.79,1.50,0.67,,0.51,0.77,,,,0.31,,,,0.56,,,1.42,0.95,,0.94,,,1.31,,
02-07-2021,22,0.41,,,,0.69,,1.19,1.30,0.76,,,0.23,,0.78,,,0.60,,,,0.18,1.69,,,1.15,0.97,1.00,,0.49,0.65,,,,0.48,,,,0.26,,,1.23,0.73,,0.78,0.61,,0.89,,
02-07-2021,23,0.13,,,,0.76,,1.43,1.86,0.77,,,0.13,,0.75,,,0.39,,,,0.20,1.34,,,0.74,1.30,0.95,,0.23,0.76,,,,0.31,,,,0.10,,,1.05,0.90,,0.67,0.62,,0.62,,
02-07-2021,24,0.15,,,,1.07,,0.93,1.66,0.78,,,0.09,,0.78,,,0.21,,,,0.15,0.52,,,0.30,0.66,0.68,,0.09,0.79,,,,0.25,,,,0.19,,,0.92,0.61,,0.23,0.10,,0.53,,
03-07-2021,1,0.15,,,,0.61,,0.26,1.10,0.45,,,0.06,,0.42,,,0.16,,,,0.13,0.35,,,0.20,0.57,0.64,,0.11,0.66,,,,0.20,,,,0.21,,,0.47,0.54,,0.15,0.23,,0.45,,
03-07-2021,2,0.11,,,,0.47,,0.30,1.09,0.45,,,0.04,,0.39,,,0.16,,,,0.11,0.35,,,0.22,0.68,0.67,,0.07,0.47,,,,0.17,,,,0.04,,,0.50,0.45,,0.15,0.22,,0.19,,
03-07-2021,3,0.12,,,,0.54,,0.25,0.50,0.35,,,0.06,,0.43,,,0.17,,,,0.13,0.37,,,0.07,0.72,0.68,,0.04,0.24,,,,0.08,,,,0.05,,,0.23,0.52,,0.14,0.12,,0.30,,
03-07-2021,4,0.17,,,,0.43,,0.19,0.42,0.25,,,0.14,,0.46,,,0.17,,,,0.13,0.36,,,0.12,0.55,0.39,,0.06,0.33,,,,0.08,,,,0.10,,,0.20,0.31,,0.20,0.26,,0.27,,
03-07-2021,5,0.21,,,,0.48,,0.28,0.58,0.23,,,0.24,,0.49,,,0.45,,,,0.13,0.53,,,0.43,0.95,0.60,,0.39,0.29,,,,0.17,,,,0.09,,,0.55,0.52,,0.13,0.68,,0.42,,
03-07-2021,6,0.32,,,,0.44,,0.55,0.64,0.35,,,0.30,,0.43,,,0.90,,,,0.11,0.70,,,0.71,1.16,0.87,,0.64,0.45,,,,0.36,,,,0.06,,,0.71,0.56,,0.28,0.60,,0.45,,
03-07-2021,7,0.43,,,,0.46,,0.57,0.85,0.51,,,0.81,,0.66,,,0.72,,,,0.12,0.85,,,1.34,1.01,0.55,,0.48,0.61,,,,0.59,,,,0.38,,,0.93,0.63,,0.63,0.78,,0.56,,
03-07-2021,8,0.57,,,,0.79,,0.43,0.78,0.64,,,0.75,,0.81,,,0.96,,,,0.14,0.75,,,1.96,0.96,0.55,,0.79,0.57,,,,0.62,,,,0.27,,,0.84,0.52,,0.67,0.95,,0.95,,
03-07-2021,9,0.49,,,,0.68,,0.45,0.89,0.57,,,0.66,,0.43,,,0.74,,,,0.12,0.65,,,1.66,0.64,0.52,,0.97,0.54,,,,0.40,,,,0.44,,,0.65,0.69,,0.67,0.91,,0.61,,
03-07-2021,10,0.28,,,,0.59,,0.73,0.64,0.61,,,0.36,,0.66,,,0.65,,,,0.11,0.73,,,0.88,0.71,0.78,,0.62,0.41,,,,0.56,,,,0.28,,,0.75,0.67,,0.47,0.55,,0.66,,
03-07-2021,11,0.31,,,,0.67,,0.53,0.72,0.59,,,0.22,,0.67,,,0.69,,,,0.11,0.50,,,0.90,0.48,0.75,,0.23,0.51,,,,0.43,,,,0.11,,,0.77,0.66,,0.31,0.19,,0.64,,
03-07-2021,12,0.28,,,,0.45,,0.24,0.45,0.30,,,0.19,,0.44,,,0.20,,,,0.08,0.23,,,0.49,0.11,0.54,,0.13,0.32,,,,0.38,,,,0.04,,,0.91,0.55,,0.11,0.09,,0.68,,
03-07-2021,13,0.24,,,,0.60,,0.17,0.36,0.17,,,0.22,,0.40,,,0.16,,,,0.08,0.31,,,0.16,0.08,0.40,,0.10,0.01,,,,0.20,,,,0.05,,,0.82,0.46,,0.05,0.04,,0.49,,
03-07-2021,14,0.16,,,,0.35,,0.11,0.21,0.14,,,0.20,,0.34,,,0.16,,,,0.10,0.18,,,0.36,0.22,0.25,,0.16,0.07,,,,0.12,,,,0.01,,,0.32,0.26,,0.04,0.14,,0.31,,
03-07-2021,15,0.05,,,,0.20,,0.06,0.18,0.10,,,0.18,,0.33,,,0.25,,,,0.11,0.15,,,0.78,0.60,0.16,,0.27,0.14,,,,0.10,,,,0.03,,,0.36,0.38,,0.04,0.13,,0.39,,
03-07-2021,16,0.04,,,,0.20,,0.15,0.42,0.12,,,0.20,,0.32,,,0.61,,,,0.14,0.42,,,0.72,0.56,0.14,,0.71,0.08,,,,0.10,,,,0.06,,,0.52,0.56,,0.02,0.32,,0.50,,
03-07-2021,17,0.24,,,,0.25,,0.35,0.44,0.33,,0.21,0.25,,0.35,,,0.62,,,,0.12,,,,0.75,0.60,0.42,,0.53,0.26,,,,0.12,,,,0.06,,,0.79,0.56,,0.22,0.46,,0.58,,
03-07-2021,18,0.39,,,,0.46,,0.46,0.48,0.31,,0.27,0.28,,0.35,,,0.70,,,,0.15,0.55,,,0.87,0.71,0.42,,0.77,0.22,,,,0.15,,,,0.09,,,0.58,0.54,,0.39,0.53,,0.56,,
03-07-2021,19,0.34,,,,0.39,,0.23,0.48,0.15,,0.49,0.35,,0.48,,,0.84,,,,0.41,0.42,,,0.83,0.45,0.24,,0.83,0.17,,,,0.26,,,,0.51,,,0.66,0.51,,0.37,0.48,,0.60,,
03-07-2021,20,0.44,,,,0.41,,0.20,0.43,0.15,,0.54,0.73,,0.53,,,0.67,,,,0.39,0.35,,,0.69,0.40,0.36,,0.70,0.23,,,,0.32,,,,0.30,,,0.63,0.57,,0.22,0.49,,0.72,,
03-07-2021,21,0.52,,,,0.15,,0.24,0.57,0.24,,0.55,0.67,,1.09,,,0.57,,,,0.16,0.49,,,0.51,0.50,0.48,,0.55,0.32,,,,0.72,,,,0.29,,,0.58,0.89,,0.28,0.38,,0.60,,
03-07-2021,22,0.67,,,,0.43,,0.38,0.47,0.48,,0.54,0.67,,1.28,,,0.50,,,,0.17,0.83,,,0.86,0.61,0.72,,0.48,0.36,,,,0.54,,,,0.32,,,0.62,0.77,,0.33,0.46,,0.58,,
03-07-2021,23,0.80,,,,0.36,,0.54,0.61,0.48,,0.83,0.77,,0.75,,,0.45,,,,0.21,0.75,,,1.26,0.59,0.93,,0.41,0.42,,,,0.57,,,,0.39,,,0.76,0.63,,0.57,0.44,,1.15,,
03-07-2021,24,0.76,,,,0.62,,0.81,0.72,0.51,,0.79,0.51,,0.64,,,0.51,,,,0.13,0.83,,,1.12,0.75,0.96,,0.44,0.48,,,,0.44,,,,0.42,,,0.48,0.31,,0.63,0.61,,1.36,,
04-07-2021,1,0.76,,,,0.39,,0.82,0.86,0.50,,0.66,0.29,,0.62,,,0.51,,,,0.07,0.83,,,1.00,0.82,0.85,,0.49,0.42,,,,0.20,,,,0.53,,,0.42,0.44,,0.80,0.56,,1.32,,
04-07-2021,2,0.74,,,,0.23,,0.83,1.07,0.41,,0.58,0.27,,0.36,,,0.64,,,,0.06,0.84,,,1.11,0.81,0.91,,0.79,0.21,,,,0.10,,,,0.26,,,0.62,0.70,,0.63,0.66,,1.67,,
04-07-2021,3,0.56,,,,0.39,,0.70,1.01,0.24,,0.30,0.38,,0.38,,,0.68,,,,0.06,1.09,,,0.79,0.78,0.65,,0.68,0.09,,,,0.05,,,,0.29,,,0.65,0.54,,0.57,1.03,,1.11,,
04-07-2021,4,0.43,,,,0.15,,0.84,0.72,0.14,,0.26,0.48,,0.39,,,0.60,,,,0.06,0.90,,,1.07,0.86,0.78,,0.68,0.13,,,,0.03,,,,0.31,,,0.70,0.95,,0.52,0.89,,0.92,,
04-07-2021,5,0.39,,,,0.28,,0.88,0.59,0.12,,0.23,0.37,,0.34,,,0.65,,,,0.04,0.64,,,1.22,0.80,0.88,,0.67,0.07,,,,0.15,,,,0.33,,,0.64,1.00,,0.47,0.71,,,,
04-07-2021,6,0.53,,,,0.39,,0.96,0.61,0.14,,0.39,0.93,,0.28,,,1.22,,,,0.05,0.84,,,1.58,1.32,0.85,,1.00,0.14,,,,0.13,,,,0.40,,,0.63,0.87,,0.57,1.51,,,,
04-07-2021,7,0.72,,,,0.58,,1.04,0.89,0.27,,0.83,1.05,,0.39,,,1.36,,,,0.09,1.48,,,1.70,1.69,0.78,,1.94,0.20,,,,0.27,,,,0.49,,,1.02,1.29,,0.85,1.47,,,,
04-07-2021,8,0.59,,,,0.69,,1.01,0.92,0.44,,0.76,0.96,,0.64,,,0.88,,,,0.10,1.78,,,1.49,1.43,0.94,,1.70,0.28,,,,0.37,,,,0.38,,,1.10,1.16,,0.75,2.04,,,,
04-07-2021,9,0.49,,,,0.87,,1.34,1.06,0.71,,0.60,0.79,,0.59,,,1.17,,,,0.25,0.99,,,1.11,0.98,1.18,,0.74,0.45,,,,0.36,,,,0.37,,,1.22,1.07,,0.83,1.12,,,,
04-07-2021,10,0.38,,,,0.75,,0.85,0.98,1.03,,0.47,0.67,,0.83,,,0.77,,,,0.24,0.75,,,0.97,1.01,1.08,,0.58,0.64,,,,0.62,,,,0.46,,,0.85,0.94,,0.97,0.55,,,,
04-07-2021,11,,,,,0.30,,0.75,0.73,0.84,,0.33,0.67,,0.72,,,0.57,,,,0.47,0.77,,,0.82,0.65,0.84,,0.37,0.90,,,,0.72,,,,0.86,,,0.53,0.73,,0.77,0.44,,0.60,,
04-07-2021,12,0.18,,,,0.36,,0.51,0.35,0.59,,0.20,0.66,,0.44,,,0.45,,,,0.41,0.53,,,0.58,0.42,0.51,,0.17,0.66,,,,0.28,,,,0.64,,,0.34,0.30,,0.48,0.26,,0.30,,
04-07-2021,13,0.14,,,,0.18,,0.32,0.45,0.40,,,0.49,,0.50,,,0.32,,,,0.36,0.32,,,0.41,0.25,0.39,,0.07,0.45,,,,0.26,,,,0.43,,,0.23,0.17,,0.28,0.06,,0.30,,
04-07-2021,14,0.16,,,,0.14,,0.29,0.32,0.34,,0.16,0.71,,0.59,,,0.25,,,,0.55,0.29,,,0.38,0.18,0.48,,0.09,0.36,,,,0.35,,,,0.32,,,0.38,0.19,,0.34,0.06,,0.20,,
04-07-2021,15,0.12,,,,0.08,,0.36,0.33,0.33,,0.21,0.68,,0.50,,,0.23,,,,0.51,0.34,,,0.70,0.43,0.30,,0.18,0.32,,,,0.29,,,,0.42,,,0.16,0.17,,0.25,0.13,,0.20,,
04-07-2021,16,0.10,,,,0.10,,0.27,0.31,0.33,,0.19,0.43,,0.39,,,0.32,,,,0.22,0.45,,,0.54,0.38,0.28,,0.55,0.27,,,,0.28,,,,0.12,,,0.18,0.23,,0.34,0.12,,0.40,,
04-07-2021,17,0.18,,,,0.25,,0.31,0.39,0.33,,0.17,0.34,,0.63,,,0.66,,,,0.15,0.82,,,0.53,0.30,0.40,,0.44,0.19,,,,0.34,,,,0.14,,,0.31,0.34,,0.34,0.81,,0.38,,
04-07-2021,18,0.21,,,,0.36,,0.41,0.49,0.34,,0.21,0.36,,0.75,,,1.06,,,,0.24,0.88,,,1.17,0.82,0.45,,0.59,0.33,,,,0.43,,,,0.23,,,0.34,0.41,,0.42,0.83,,0.42,,
04-07-2021,19,0.17,,,,0.34,,0.48,0.36,0.33,,0.22,0.49,,0.54,,,0.85,,,,0.37,0.61,,,1.09,0.74,0.35,,0.90,0.33,,,,0.37,,,,0.34,,,0.38,0.40,,0.49,0.78,,0.32,,
04-07-2021,20,0.28,,,,0.50,,0.33,0.40,0.37,,0.20,0.64,,0.63,,,0.69,,,,0.58,0.38,,,0.72,0.39,0.30,,1.13,0.39,,,,0.73,,,,0.74,,,0.34,0.34,,0.50,0.67,,0.38,,
04-07-2021,21,0.29,,,,0.28,,0.36,0.44,0.27,,0.22,1.13,,1.52,,,0.86,,,,0.33,0.46,,,0.87,0.39,0.33,,1.02,0.36,,,,0.77,,,,0.75,,,0.36,0.40,,0.32,0.38,,0.51,,
04-07-2021,22,0.30,,,,0.42,,0.40,0.37,0.26,,0.34,1.15,,1.05,,,0.44,,,,0.17,0.49,,,0.97,0.41,0.34,,0.55,0.26,,,,0.55,,,,0.57,,,0.26,0.44,,0.42,0.34,,0.33,,
04-07-2021,23,0.22,,,,0.35,,0.29,0.33,0.28,,0.40,0.69,,1.21,,,0.45,,,,0.13,0.47,,,0.94,0.41,0.30,,0.39,0.27,,,,0.54,,,,0.57,,,0.30,0.44,,0.51,0.62,,0.30,,
04-07-2021,24,0.23,,,,0.26,,0.20,0.32,0.28,,0.35,0.48,,0.74,,,0.45,,,,0.09,0.43,,,0.80,0.37,0.30,,0.40,0.43,,,,0.23,,,,0.55,,,0.30,0.25,,0.51,0.66,,0.27,,
05-07-2021,1,0.33,,,,0.09,,0.23,0.33,0.34,,,0.53,,0.45,,,0.52,,,,0.07,0.49,,,0.72,0.40,0.39,,0.34,0.33,,,,0.07,,,,0.47,,,0.22,0.27,,0.82,0.71,,0.37,,
05-07-2021,2,0.30,,,,0.10,,0.27,0.39,0.34,,0.46,0.61,,0.40,,,0.31,,,,0.07,0.69,,,0.70,0.52,0.41,,0.21,0.17,,,,0.05,,,,0.43,,,0.34,0.21,,0.60,0.69,,0.35,,
05-07-2021,3,0.29,,,,0.11,,0.28,0.52,0.23,,0.40,0.39,,0.34,,,0.29,,,,0.07,0.97,,,0.42,0.80,0.25,,0.19,0.12,,,,0.03,,,,0.47,,,0.41,0.27,,0.57,0.58,,0.43,,
05-07-2021,4,0.22,,,,0.15,,0.23,0.62,0.16,,0.32,0.44,,0.28,,,0.34,,,,0.07,0.77,,,0.43,0.70,0.38,,0.60,0.08,,,,0.04,,,,0.51,,,0.71,0.45,,0.37,0.42,,0.48,,
05-07-2021,5,0.23,,,,0.36,,0.35,0.45,0.13,,0.39,0.65,,0.30,,,0.64,,,,0.05,0.74,,,0.59,0.73,1.26,,1.00,0.03,,,,0.07,,,,0.50,,,0.55,0.49,,0.42,0.50,,0.54,,
05-07-2021,6,,,,,0.55,,0.62,1.05,0.27,,0.72,0.97,,0.57,,,0.39,,,,0.03,0.79,,,1.39,1.07,0.75,,1.41,0.15,,,,0.32,,,,0.73,,,0.79,0.71,,0.66,0.75,,0.64,,
05-07-2021,7,0.63,,,,0.74,,0.89,1.63,0.38,,1.13,2.14,,0.80,,,0.99,,,,0.02,1.03,,,1.33,1.48,1.01,,1.55,0.27,,,,0.38,,,,0.61,,,1.41,1.00,,0.83,1.18,,0.89,,
05-07-2021,8,0.69,,,,1.14,,0.87,1.63,0.51,,1.12,1.79,,0.89,,,1.76,,,,0.03,0.96,,,1.10,1.55,1.00,,1.94,,,,,0.61,,,,0.69,,,1.31,1.58,,0.58,1.20,,0.85,,
05-07-2021,9,0.41,,,,0.40,,0.87,0.97,0.80,,0.64,0.92,,0.62,,,1.10,,,,0.08,0.83,,,1.13,1.54,0.79,,1.72,0.68,,,,0.70,,,,0.48,,,1.26,1.43,,0.52,0.93,,0.89,,
05-07-2021,10,0.37,,,,0.61,,0.77,0.99,0.69,,0.55,0.62,,0.66,,,1.06,,,,0.18,1.11,,,1.43,1.31,1.27,,0.78,0.60,,,,0.51,,,,0.31,,,1.00,0.93,,0.74,1.33,,0.80,,
05-07-2021,11,0.34,,,,0.55,,1.04,0.80,0.72,,0.35,0.67,,0.63,,,0.69,,,,0.21,0.95,,,0.88,0.89,0.90,,0.41,0.61,,,,0.62,,,,0.49,,,0.60,0.49,,0.92,0.55,,0.52,,
05-07-2021,12,0.24,,,,0.49,,0.56,0.44,0.77,,0.26,0.54,,0.67,,,0.25,,,,0.36,0.62,,,0.28,0.52,0.61,,0.20,0.63,,,,0.46,,,,0.44,,,0.44,0.21,,0.48,0.29,,0.26,,
05-07-2021,13,0.20,,,,0.27,,0.48,0.29,0.52,,0.20,0.40,,0.62,,,0.25,,,,0.44,0.42,,,0.20,0.56,0.44,,0.11,0.48,,,,0.36,,,,0.26,,,0.33,0.11,,0.34,0.18,,0.20,,
05-07-2021,14,0.19,,,,0.14,,0.44,0.29,0.48,,0.16,0.37,,0.50,,,0.24,,,,0.40,0.37,,,0.28,0.36,0.39,,0.07,0.46,,,,0.27,,,,0.23,,,0.39,0.09,,0.31,0.13,,0.19,,
05-07-2021,15,0.15,,,,0.23,,0.26,0.33,0.31,,0.14,0.35,,0.48,,,0.18,,,,0.29,0.33,,,0.17,0.22,0.47,,0.07,0.33,,,,0.30,,,,0.24,,,0.24,0.09,,0.21,0.08,,0.13,,
05-07-2021,16,0.08,,,,0.21,,0.20,0.33,0.26,,0.12,0.35,,0.57,,,0.18,,,,0.27,0.27,,,0.26,0.11,0.42,,0.21,0.21,,,,0.30,,,,0.20,,,0.46,0.08,,0.28,0.14,,0.16,,
