Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,IMP,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-10-2021,1,0.20,,,,0.06,,0.19,0.16,0.40,,0.33,0.25,,0.42,,0.08,0.20,,,,,0.26,,,0.27,0.21,0.12,0.11,0.31,0.32,,0.21,0.27,0.22,,,,0.13,,,0.06,0.10,,0.29,,,0.07,,
01-10-2021,2,0.14,,,,0.11,,0.19,0.11,0.29,,0.31,0.08,,0.22,,0.10,0.14,,,,,0.18,,,0.16,0.27,0.13,0.14,0.25,0.31,,0.12,0.16,0.15,,,,0.12,,,0.08,0.10,,0.23,,,0.07,,
01-10-2021,3,0.20,,,,0.08,,0.27,0.19,0.31,,0.10,0.03,,0.18,,0.20,0.10,,,,,0.27,,,0.07,0.28,0.30,0.24,0.11,0.31,,0.03,0.12,0.12,,,,0.13,,,0.18,0.08,,0.26,,,0.06,,
01-10-2021,4,0.19,,,,0.41,,0.23,0.11,0.28,,0.06,0.09,,0.07,,0.32,0.09,,,,,0.06,,,0.08,0.17,0.40,0.21,0.05,0.37,,0.01,0.26,0.17,,,,0.15,,,0.24,0.12,,0.08,,,0.08,,
01-10-2021,5,0.27,,,,0.28,,0.20,0.06,0.13,,0.08,0.34,,0.20,,0.46,0.05,,,,,0.22,,,0.15,0.14,0.61,0.17,0.17,0.27,,0.01,0.24,0.26,,,,0.14,,,0.31,0.33,,0.05,,,0.26,,
01-10-2021,6,0.37,,,,0.34,,0.18,0.21,0.11,,0.49,0.92,,0.42,,0.71,0.51,,,,,0.24,,,0.40,0.73,0.48,0.15,0.67,0.11,,0.58,0.45,0.43,,,,0.19,,,0.61,0.37,,0.18,,,0.65,,
01-10-2021,7,0.48,,,,1.24,,0.39,1.15,0.23,,1.01,1.74,,0.67,,1.40,0.54,,,,,0.55,,,0.51,1.11,0.64,0.14,1.73,0.52,,0.63,1.13,0.77,,,,0.77,,,1.02,0.82,,0.43,,,0.81,,
01-10-2021,8,1.01,,,,2.33,,0.83,1.21,0.60,,1.33,1.12,,0.36,,1.24,0.54,,,,,1.06,,,1.04,1.16,0.51,0.16,1.36,0.75,,0.50,1.22,0.72,,,,0.60,,,1.25,1.21,,0.86,,,0.66,,
01-10-2021,9,0.48,,,,0.56,,0.88,1.04,0.93,,0.49,0.57,,0.43,,0.66,0.64,,,,,1.06,,,0.63,0.93,0.74,0.17,0.72,0.69,,0.38,0.77,0.49,,,,0.39,,,1.17,0.84,,0.57,,,0.58,,
01-10-2021,10,0.27,,,,0.83,,0.72,0.79,0.63,,0.08,0.25,,0.49,,0.91,0.30,,,,,0.70,,,0.63,0.89,0.95,0.18,0.32,,,0.33,0.25,0.64,,,,0.23,,,0.81,0.46,,0.33,,,0.49,,
