Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,IMP,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-05-2021,1,0.07,,,,0.30,,0.36,0.54,0.38,,0.20,,,0.42,,0.48,0.55,,,,0.34,,,,0.88,0.53,0.30,0.25,0.40,0.32,,0.54,0.09,,,,,,,,0.34,0.38,,0.53,0.53,,,,
01-05-2021,2,0.17,,,,0.25,,0.20,0.38,0.23,,0.22,,,0.34,,0.28,0.66,,,,0.32,,,,0.47,0.30,0.16,0.35,0.67,0.29,,0.57,0.13,,,,,,,,0.19,0.17,,0.52,0.48,,,,
01-05-2021,3,0.19,,,,0.16,,0.18,0.32,0.19,,0.37,,,0.43,,0.32,0.34,,,,0.35,,,,0.31,0.29,0.13,0.42,0.53,0.29,,0.59,0.15,,,,,,,,0.12,0.12,,0.56,0.42,,,,
01-05-2021,4,0.19,,,,0.20,,0.13,0.41,0.17,,0.48,,,0.19,,0.36,0.30,,,,0.36,,,,0.48,0.36,0.14,0.40,0.64,0.41,,0.65,0.25,,,,,,,,0.18,0.19,,0.46,0.43,,,,
01-05-2021,5,0.20,,,,0.25,,0.19,0.58,0.23,,0.51,,,0.14,,0.41,0.25,,,,0.38,,,,0.59,0.47,0.34,0.27,0.69,0.33,,0.67,0.30,,,,,,,,0.37,0.40,,0.45,0.48,,,,
01-05-2021,6,0.35,,,,0.44,,0.32,0.70,0.26,,0.75,,,0.35,,0.69,0.35,,,,0.32,,,,0.83,0.57,0.89,0.20,0.77,0.18,,0.87,0.43,,,,,,,,0.70,0.42,,0.69,0.73,,,,
01-05-2021,7,0.54,,,,0.66,,0.70,1.02,0.31,,1.25,,,0.42,,1.42,0.45,,,,0.31,,,,1.20,0.87,0.86,0.27,0.66,0.23,,1.37,0.45,,,,,,,,1.12,1.04,,0.76,1.02,,,,
01-05-2021,8,0.61,,,,0.96,,0.68,1.11,0.46,,0.47,,,0.30,,1.50,0.45,,,,0.26,,,,1.45,0.99,0.58,0.19,0.93,0.49,,1.07,0.61,,,,,,,,1.17,1.19,,0.69,0.99,,,,
01-05-2021,9,0.36,,,,0.72,,0.66,0.80,0.47,,0.18,,,0.07,,1.02,0.65,,,,0.28,,,,0.86,0.93,0.59,0.26,0.50,0.13,,0.21,0.64,,,,,,,,0.81,0.74,,0.39,0.52,,,,
01-05-2021,10,0.17,,,,0.54,,0.31,0.47,0.30,,0.12,,,0.04,,0.59,0.33,,,,0.28,,,,0.56,0.32,0.41,0.21,0.26,0.11,,0.11,0.30,,,,,,,,0.57,0.31,,0.22,0.12,,,,
01-05-2021,11,0.10,,,,0.34,,0.15,0.37,0.15,,0.09,,,0.02,,0.25,0.18,,,,0.29,,,,0.28,0.06,0.26,0.16,0.16,0.04,,0.09,0.04,,,,,,,,0.23,0.22,,0.12,0.11,,,,
01-05-2021,12,0.12,,,,0.35,,0.15,0.19,0.15,,0.08,,,0.05,,0.17,0.19,,,,0.28,,,,0.29,0.04,0.20,0.19,0.20,0.06,,0.10,0.05,,,,,,,,0.37,0.29,,0.23,0.10,,,,
01-05-2021,13,0.13,,,,0.27,,0.12,0.13,0.14,,0.10,,,0.09,,0.18,0.19,,,,0.24,,,,0.21,0.09,0.21,,0.22,0.07,,0.10,0.05,,,,,,,,0.23,0.28,,0.22,0.10,,,,
01-05-2021,14,0.21,,,,0.20,,0.14,0.17,0.13,,0.11,,,0.15,,0.23,0.16,,,,0.33,,,,0.25,0.12,0.12,0.15,0.19,0.06,,0.12,0.10,,,,,,,,0.18,0.23,,0.23,0.11,,,,
01-05-2021,15,0.14,,,,0.07,,0.11,0.12,0.09,,0.15,,,0.11,,0.18,0.15,,,,,,,,0.29,0.28,0.05,0.13,0.25,0.08,,0.18,0.10,,,,,,,,0.11,0.11,,0.27,0.13,,,,
01-05-2021,16,0.08,,,,0.07,,0.09,0.08,0.07,,0.22,,,0.08,,0.12,0.17,,,,0.18,,,,0.22,0.21,0.03,0.20,0.39,0.07,,0.31,0.05,,,,,,,,0.04,0.04,,0.33,0.21,,,,
01-05-2021,17,0.09,,,,0.05,,0.13,0.15,0.00,,0.12,,,0.07,,0.11,0.16,,,,0.16,,,,0.15,0.12,0.17,0.20,0.53,0.03,,0.33,0.05,,,,,,,,0.05,0.01,,0.36,0.24,,,,
01-05-2021,18,0.03,,,,0.07,,0.08,0.31,0.00,,0.24,,,0.10,,0.10,0.17,,,,0.19,,,,0.27,0.25,0.05,0.20,0.50,0.00,,0.42,0.29,,,,,,,,0.05,0.04,,0.29,0.20,,,,
01-05-2021,19,0.04,,,,0.04,,0.24,0.40,0.02,,0.23,,,0.07,,0.15,0.17,,,,0.23,,,,0.25,0.21,0.12,0.22,0.52,0.00,,0.48,0.13,,,,,,,,0.21,0.21,,0.24,0.23,,,,
01-05-2021,20,0.11,,,,0.10,,0.14,0.36,0.05,,0.36,,,0.10,,0.13,0.31,,,,0.22,,,,0.36,0.16,0.07,0.27,0.94,0.07,,0.44,0.31,,,,,,,,0.30,0.14,,0.22,0.40,,,,
01-05-2021,21,0.21,,,,0.16,,0.09,0.10,0.07,,0.69,,,0.11,,0.60,0.90,,,,0.21,,,,1.07,0.14,0.10,0.24,0.90,0.13,,0.63,0.39,,,,,,,,0.13,0.09,,0.31,0.20,,,,
01-05-2021,22,0.37,,,,0.13,,0.07,0.17,0.10,,0.84,,,0.10,,0.40,1.18,,,,0.21,,,,1.12,0.09,0.11,0.23,0.50,0.22,,0.92,0.81,,,,,,,,0.38,0.18,,0.44,0.24,,,,
01-05-2021,23,0.43,,,,0.13,,0.04,0.18,0.15,,0.42,,,0.06,,0.46,0.63,,,,0.19,,,,0.64,0.07,0.09,0.21,0.85,0.27,,0.56,0.55,,,,,,,,0.50,0.55,,0.37,0.39,,,,
01-05-2021,24,0.41,,,,0.13,,0.03,0.09,0.22,,0.10,,,0.05,,0.47,0.53,,,,0.29,,,,0.34,0.12,0.15,0.21,0.30,0.30,,0.14,0.59,,,,,,,,0.46,0.53,,0.24,0.57,,,,
02-05-2021,1,0.18,,,,,,,,,,0.12,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-05-2021,2,0.10,,,,,,,,,,0.10,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-05-2021,3,0.10,,,,,,,,,,0.10,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-05-2021,4,0.14,,,,0.47,,0.23,0.70,0.30,,0.10,0.10,,0.21,,0.32,0.16,,,,0.26,,,,0.28,0.39,0.12,0.21,0.19,0.29,,0.09,0.16,,,,,,,,0.44,0.27,,0.20,0.23,,0.69,,
02-05-2021,5,0.24,,,,0.54,,0.24,0.66,0.27,,0.11,0.20,,0.21,,0.46,0.14,,,,0.27,,,,0.28,0.32,0.23,0.20,0.20,0.24,,0.12,0.24,,,,,,,,0.45,0.28,,0.21,0.45,,0.73,,
02-05-2021,6,0.36,,,,0.59,,0.29,0.68,0.27,,0.19,0.20,,0.22,,0.73,0.23,,,,0.26,,,,0.37,0.46,0.40,0.20,0.29,0.40,,0.18,0.47,,,,,,,,0.54,0.55,,0.30,0.57,,0.69,,
02-05-2021,7,0.45,,,,0.94,,0.34,0.90,0.38,,0.25,0.40,,0.39,,1.07,0.35,,,,0.25,,,,0.58,0.54,0.58,0.34,0.43,0.34,,0.36,0.69,,,,,,,,0.88,0.51,,0.33,0.54,,0.62,,
02-05-2021,8,0.57,,,,0.70,,0.31,1.01,0.42,,0.23,0.50,,0.31,,1.30,0.43,,,,0.26,,,,0.72,0.73,0.62,0.35,0.76,0.62,,0.68,0.68,,,,,,,,1.10,0.62,,0.42,0.47,,0.64,,
02-05-2021,9,0.49,,,,0.66,,0.45,0.76,0.43,,0.34,0.30,,0.22,,0.88,0.70,,,,0.27,,,,0.65,0.41,0.62,0.53,0.85,0.51,,0.86,0.80,,,,,,,,0.95,0.52,,0.39,0.51,,0.57,,
02-05-2021,10,0.38,,,,0.39,,0.32,0.39,0.34,,0.48,0.26,,0.13,,0.48,0.75,,,,0.23,,,,0.42,0.47,0.50,0.23,0.75,0.19,,0.64,0.63,,,,,,,,0.59,0.36,,0.36,0.41,,0.33,,
02-05-2021,11,0.24,,,,0.32,,0.26,0.29,0.22,,0.26,0.16,,0.08,,0.26,0.49,,,,0.25,,,,0.22,0.36,0.50,0.16,0.52,0.17,,0.35,0.42,,,,,,,,0.28,0.34,,0.27,0.27,,0.27,,
02-05-2021,12,0.24,,,,0.09,,0.14,0.27,0.20,,0.23,0.17,,0.14,,0.11,0.31,,,,0.24,,,,0.24,0.21,0.36,0.18,0.33,0.13,,0.30,0.40,,,,,,,,0.10,0.17,,0.18,0.22,,0.32,,
02-05-2021,13,0.21,,,,0.05,,0.15,0.24,0.18,,0.20,0.18,,0.19,,0.12,0.19,,,,0.28,,,,0.19,0.11,0.32,0.16,0.23,0.14,,0.18,0.35,,,,,,,,0.09,0.03,,0.19,0.23,,0.32,,
02-05-2021,14,0.22,,,,0.01,,0.19,0.23,0.20,,0.08,0.13,,0.24,,0.22,0.14,,,,0.24,,,,0.47,0.13,0.29,0.11,0.18,0.17,,0.12,0.27,,,,,,,,0.21,0.03,,0.16,0.14,,0.32,,
02-05-2021,15,0.11,,,,0.05,,0.17,0.26,0.19,,0.08,0.13,,0.22,,0.34,0.08,,,,0.20,,,,0.45,0.06,0.39,0.13,0.18,0.17,,0.24,0.22,,,,,,,,0.24,0.08,,0.19,0.14,,0.32,,
02-05-2021,16,0.10,,,,0.17,,0.15,0.23,0.14,,0.08,0.18,,0.17,,0.38,0.08,,,,0.19,,,,0.21,0.06,0.34,0.12,0.21,0.16,,0.28,0.29,,,,,,,,0.28,0.01,,0.18,0.21,,0.31,,
02-05-2021,17,0.10,,,,0.09,,0.12,0.26,0.15,,0.12,0.22,,0.16,,0.19,0.12,,,,0.18,,,,0.35,0.19,0.26,0.11,0.26,0.15,,0.18,0.32,,,,,,,,0.20,0.23,,0.16,0.17,,0.32,,
02-05-2021,18,0.13,,,,0.19,,0.24,0.37,0.12,,0.17,0.19,,0.17,,0.38,0.17,,,,0.19,,,,0.39,0.09,0.36,0.10,0.26,0.12,,0.31,0.29,,,,,,,,0.32,0.19,,0.15,0.16,,0.38,,
02-05-2021,19,0.11,,,,0.35,,0.11,0.28,0.06,,0.10,0.21,,0.23,,0.49,0.10,,,,0.20,,,,0.43,0.15,0.24,0.10,0.28,0.07,,0.28,0.28,,,,,,,,0.38,0.24,,0.11,0.22,,0.38,,
02-05-2021,20,0.13,,,,0.42,,0.17,0.15,0.08,,0.12,0.20,,0.22,,0.17,0.21,,,,0.22,,,,0.29,0.24,0.20,0.10,0.39,0.10,,0.32,0.31,,,,,,,,0.23,0.30,,0.24,0.32,,0.33,,
02-05-2021,21,0.12,,,,0.17,,0.26,0.06,0.07,,0.18,0.20,,0.18,,0.17,0.47,,,,0.20,,,,0.70,0.38,0.16,0.10,0.56,0.09,,0.48,0.64,,,,,,,,0.26,0.38,,0.22,0.42,,0.43,,
02-05-2021,22,0.17,,,,0.17,,0.27,0.06,0.14,,0.20,0.20,,0.15,,0.18,0.74,,,,0.18,,,,0.45,0.42,0.10,0.06,0.24,0.06,,0.44,1.05,,,,,,,,0.20,0.25,,0.24,0.44,,0.48,,
02-05-2021,23,0.24,,,,0.16,,0.50,0.04,0.36,,0.12,0.10,,0.15,,0.15,0.63,,,,0.15,,,,0.17,0.56,0.16,0.04,0.47,0.06,,0.37,1.19,,,,,,,,0.17,0.27,,0.11,0.29,,0.32,,
02-05-2021,24,0.19,,,,0.30,,0.85,0.33,0.49,,0.03,0.10,,0.11,,0.15,0.26,,,,0.14,,,,0.26,0.29,0.25,0.03,0.24,0.11,,0.11,0.43,,,,,,,,0.11,0.05,,0.08,0.31,,0.34,,
03-05-2021,1,0.02,,,,0.36,,0.96,0.85,0.34,,0.00,0.10,,0.07,,0.07,0.18,,,,0.13,,,,0.36,0.19,0.27,0.10,0.06,0.08,,0.05,0.20,,,,,,,,0.23,0.18,,0.13,0.18,,0.23,,
03-05-2021,2,0.01,,,,0.32,,0.67,1.01,0.34,,0.00,0.10,,0.04,,0.05,0.14,,,,0.13,,,,0.18,0.26,0.25,0.10,0.06,0.19,,0.05,0.20,,,,,,,,0.35,0.14,,0.09,0.15,,0.28,,
03-05-2021,3,0.09,,,,0.23,,0.27,0.61,0.23,,0.01,0.10,,0.02,,0.14,0.17,,,,0.12,,,,0.10,0.21,0.24,0.10,0.06,0.23,,0.05,0.20,,,,,,,,0.32,0.25,,0.13,0.18,,0.49,,
03-05-2021,4,0.17,,,,0.29,,0.17,0.47,0.20,,0.07,0.20,,0.06,,0.20,0.13,,,,0.13,,,,0.12,0.62,0.53,0.10,0.10,0.23,,0.08,0.15,,,,,,,,0.28,0.32,,0.18,0.18,,0.41,,
03-05-2021,5,0.42,,,,0.47,,0.36,0.93,0.18,,0.14,0.20,,0.11,,0.37,0.17,,,,0.15,,,,0.32,1.03,0.54,0.10,0.20,0.15,,0.12,0.25,,,,,,,,0.50,0.27,,0.20,0.29,,0.64,,
03-05-2021,6,0.34,,,,0.82,,0.58,1.50,0.18,,0.21,0.40,,0.23,,0.75,0.31,,,,0.21,,,,0.74,1.37,0.95,0.11,0.80,0.11,,0.96,0.57,,,,,,,,0.91,0.45,,0.37,0.76,,1.03,,
03-05-2021,7,0.91,,,,1.13,,1.35,2.22,0.30,,0.35,0.39,,0.25,,1.14,0.72,,,,0.21,,,,0.98,2.05,1.43,0.14,1.15,0.17,,0.67,1.42,,,,,,,,1.52,0.93,,0.60,1.14,,1.38,,
03-05-2021,8,0.76,,,,1.18,,0.96,1.36,1.00,,0.36,0.58,,0.25,,1.72,0.78,,,,0.21,,,,0.83,1.41,1.32,0.11,0.67,0.28,,0.45,1.14,,,,,,,,1.65,0.46,,0.74,0.80,,0.95,,
